name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt
8374,31718,15103,AC,0.674202878,0.19493350199999998,1.4990944234072023e-07,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.10919249630083327,0.42335420383316,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb1c9d580>,380.0,,,
8471,31718,15374,AC,0.21531917199999995,0.06225560519999999,1.1969118891966759e-08,260.0,True,260.0,1554.6888048738242,0.5,40.0,0.05178209445896028,0.20076624415737734,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb1c9d1c0>,380.0,,,
28585,31719,31244,AC,105.41979759999998,36.576231199999995,0.00013027813252077563,520.0,True,520.0,6218.755219495297,0.7,40.0,87.81216916667167,112.508855710787,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad70fb90>,380.0,,,
28504,31719,31717,AC,0.8232648319999999,0.28563908399999993,1.0173929508033242e-06,520.0,True,520.0,6218.755219495297,0.7,40.0,0.8384509627912117,1.074260655310747,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad70c140>,380.0,,,
16422,31720,13411,AC,0.016641961604750965,0.001854055973976629,2.9921008480000002e-06,5370.0,True,5370.0,10741.486288219148,0.7,40.0,0.35134373864643487,0.45015722047853934,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad7a0ec0>,380.0,,,
25030,31720,13996,AC,0.0241507556,0.00269059076,4.2263714e-07,1790.0,True,1790.0,10741.486288219148,0.7,40.0,0.3901405536413916,0.49986542495326003,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad736c60>,380.0,,,
28480,31720,31245,AC,28.461528800000004,3.17085072,0.000498076032,1790.0,True,1790.0,10741.486288219148,0.7,40.0,88.65778616060759,113.59229780383845,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad736c00>,380.0,,,
27930,31721,29098,AC,13.530554359999996,3.912113679999999,3.008532855263158e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,1.551962887942751,6.017171830136107,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcbcfd9610>,380.0,,,
29160,31721,31305,AC,4.9375414,0.9272833719999999,2.8891235360110807e-05,280.0,True,280.0,1554.6888048738242,0.5,40.0,1.132161420804351,4.389544274129646,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcafbdb7d0>,380.0,,,
22677,31722,22986,AC,2.87647688,0.8316819079999999,6.395886376731303e-07,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.34086164376875067,1.3215670920958733,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d96de0>,380.0,,,
24103,31724,2218,AC,1.9621216399999997,0.567310056,4.362784798476455e-07,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.2277278616767733,0.8829319855934334,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb08b3ec0>,380.0,,,
21686,31725,24449,AC,0.544723008,0.15749707999999998,3.027989973684211e-08,260.0,True,260.0,1554.6888048738242,0.5,40.0,0.03790658218113618,0.14696899020531587,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb1c1e720>,380.0,,,
28022,31725,29046,AC,56.17564319999999,16.242112,3.1226799314404435e-06,260.0,True,260.0,1554.6888048738242,0.5,40.0,3.2190949959408384,12.48087043742623,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcafc85a60>,380.0,,,
11622,31726,2137,AC,1.0195506399999998,0.2947846579999999,2.2669824279778395e-07,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.12460308731628283,0.48310316746129817,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb1c854c0>,380.0,,,
2592,31726,2867,AC,0.32597722399999995,0.09425031319999998,1.812036673130194e-08,260.0,True,260.0,1554.6888048738242,0.5,40.0,0.028527409604674717,0.11060465865104818,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcbcf9afc0>,380.0,,,
20225,31727,29151,AC,0.600239032,0.17354858399999998,3.3365967029085876e-08,260.0,True,260.0,1554.6888048738242,0.5,40.0,0.06516511157313225,0.25265402717541785,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcafc7bf20>,380.0,,,
