name,v_nom,carrier,x,y,country,control,generator
32821,380.0,AC,10.62112116878195,54.123374053574814,DE,PV,32821 biomass
32862,380.0,AC,10.00677280390215,54.084649161822725,DE,PV,32862 solar_rooftop
32875,380.0,AC,10.904867164834913,54.21582617124153,DE,PV,32875 solar_rooftop
32876,380.0,AC,10.938520478420328,54.28435337163975,DE,PV,32876 solar_rooftop
32877,380.0,AC,10.966348994083091,54.18867011799971,DE,PV,32877 industrial_biomass_CHP
32878,380.0,AC,10.77899867694535,54.1102009121015,DE,PV,32878 biomass
32879,380.0,AC,11.043468083781402,54.36172463928824,DE,PV,32879 industrial_biomass_CHP
32880,380.0,AC,10.977355111846332,54.36171617973369,DE,PV,32880 solar
32885,380.0,AC,9.344001814589827,53.8517774968211,DE,PQ,
32886,380.0,AC,9.344001814589827,53.8517774968211,DE,PQ,
32904,380.0,AC,9.096262136566152,54.47270756362778,DE,PV,32904 industrial_biomass_CHP
32905,380.0,AC,9.109021413843365,54.37336850460796,DE,PV,32905 biomass
32936,380.0,AC,9.648198640519624,54.08435216659283,DE,PV,32936 biomass
32941,380.0,AC,8.998375726654247,54.642032745566624,DE,PV,32941 central_biomass_CHP
32958,380.0,AC,8.748760938749438,54.3279496529231,DE,PV,32958 industrial_biomass_CHP
32959,380.0,AC,8.941725492689322,54.325909945764245,DE,PV,32959 industrial_biomass_CHP
32974,380.0,AC,9.063458032798064,54.083833603060576,DE,PV,32974 biomass
32975,380.0,AC,9.408434027380437,54.11699748545436,DE,PV,32975 biomass
32976,380.0,AC,8.98699773044487,54.600234828346565,DE,PV,32976 central_biomass_CHP
32987,380.0,AC,8.654647693719005,54.80941210964827,DE,PV,32987 industrial_biomass_CHP
33002,380.0,AC,10.66654944829421,53.62263052050636,DE,PV,33002 biomass
33004,380.0,AC,10.26754753385345,53.74030728336849,DE,PV,33004 biomass
33023,380.0,AC,8.46694347474134,54.86999454610647,DE,PV,33023 solar_rooftop
33024,380.0,AC,8.860886465611328,54.792497550994604,DE,PV,33024 central_biomass_CHP
33162,380.0,AC,10.73950559670758,54.03117682966539,DE,PV,33162 industrial_biomass_CHP
33210,380.0,AC,9.654481054305053,54.31684737957376,DE,PV,33210 industrial_biomass_CHP
33241,380.0,AC,9.98946971469089,54.08185526251439,DE,PV,33241 central_biomass_CHP
33257,380.0,AC,10.402606006048934,53.81169146709599,DE,PV,33257 biomass
33258,380.0,AC,10.483337447277721,53.68553931140371,DE,PV,33258 industrial_biomass_CHP
33260,380.0,AC,10.832670719113516,53.9603252035322,DE,PV,33260 solar
33283,380.0,AC,10.538297810370372,53.38634435598012,DE,PV,33283 industrial_biomass_CHP
33290,380.0,AC,9.038284539529148,54.17968770324686,DE,PV,33290 central_biomass_CHP
33458,380.0,AC,8.651358527371935,54.30547484214714,DE,PV,33458 solar
33543,380.0,AC,9.420302782455153,54.77300070254328,DE,PV,33543 solar
33620,380.0,AC,10.635333338874522,53.73063892643328,DE,PV,33620 central_biomass_CHP
33621,380.0,AC,10.640952461335745,53.91944427801032,DE,PQ,
33671,380.0,AC,9.234935266519756,53.916845303736494,DE,PV,33671 wind_offshore
33788,380.0,AC,9.486287726607191,53.931687263414275,DE,PV,33788 solar
33935,380.0,AC,9.409606417963836,54.801081199171925,DE,PV,33935 solar
33945,380.0,AC,8.961726992894954,54.67657479461917,DE,PV,33945 industrial_biomass_CHP
34155,380.0,AC,9.816054146355524,53.99827479045612,DE,PV,34155 biomass
34156,380.0,AC,9.718761638099407,53.96186706671009,DE,PV,34156 industrial_biomass_CHP
34192,380.0,AC,9.077882501213573,54.51504920353005,DE,PV,34192 industrial_biomass_CHP
34251,380.0,AC,10.393753303896855,53.41922740960053,DE,PV,34251 biomass
34424,380.0,AC,9.112211004978843,53.955440583129736,DE,PV,34424 biomass
34430,380.0,AC,10.281682760091913,53.51113202086793,DE,PV,34430 biomass
34449,380.0,AC,9.488657498324342,53.96059745047326,DE,PV,34449 central_biomass_CHP
34503,380.0,AC,10.48865495,53.51014750000002,DE,PV,34503 central_biomass_CHP
34631,380.0,AC,10.596686836510006,53.8245060987662,DE,PV,34631 central_biomass_CHP
34636,380.0,AC,10.660553141125584,53.836001158366386,DE,PV,34636 biomass
34697,380.0,AC,9.16462709108409,54.45326039523542,DE,PV,34697 biomass
34709,380.0,AC,9.146453453063204,54.63382768686428,DE,PV,34709 biomass
34751,380.0,AC,9.087374509062421,54.003575193734626,DE,PV,34751 industrial_biomass_CHP
34752,380.0,AC,9.087374509062421,54.003575193734626,DE,PQ,
34762,380.0,AC,9.60774549884809,53.95374351337985,DE,PV,34762 biomass
34809,380.0,AC,9.10971052895473,53.972194456623804,DE,PV,34809 industrial_biomass_CHP
34810,380.0,AC,9.10971052895473,53.972194456623804,DE,PQ,
34873,380.0,AC,9.214841887432836,53.91034790259079,DE,PV,34873 biomass
34938,380.0,AC,9.062885697151733,54.62788158074021,DE,PV,34938 industrial_biomass_CHP
34990,380.0,AC,10.52358558509545,53.40964355430355,DE,PV,34990 industrial_biomass_CHP
35000,380.0,AC,9.345190861245026,53.923506876693,DE,PQ,
35026,380.0,AC,9.051183241890591,54.162187425794144,DE,PV,35026 solar
35027,380.0,AC,9.051183241890591,54.162187425794144,DE,PV,35027 wind_offshore
35144,380.0,AC,9.520954293432524,54.053018499581746,DE,PV,35144 biomass
35285,380.0,AC,10.418299361545682,53.41216549951411,DE,PV,35285 industrial_biomass_CHP
35286,380.0,AC,10.418299361545682,53.41216549951411,DE,PQ,
35323,380.0,AC,10.642246098937846,53.91873742634326,DE,PV,35323 biomass
35324,380.0,AC,10.642246098937846,53.91873742634326,DE,PQ,
35345,380.0,AC,9.777355312407245,53.69051499790638,DE,PQ,
35431,380.0,AC,10.358257538723109,54.19470935426436,DE,PV,35431 industrial_biomass_CHP
35440,380.0,AC,10.66641028044477,53.92090990475121,DE,PV,35440 central_biomass_CHP
35441,380.0,AC,10.666365589363362,53.92100534857047,DE,PQ,
35458,380.0,AC,10.558210685511064,53.75486345379236,DE,PV,35458 industrial_biomass_CHP
35459,380.0,AC,10.558193262492056,53.754726025928335,DE,PQ,
35485,380.0,AC,9.541877808691334,53.84938204931809,DE,PV,35485 biomass
35486,380.0,AC,9.541753410553712,53.84918417103921,DE,PQ,
35510,380.0,AC,8.939779894504994,54.2592269590483,DE,PV,35510 industrial_biomass_CHP
35511,380.0,AC,8.939584844475936,54.25945650172671,DE,PQ,
35529,380.0,AC,9.04836661182926,54.7067332297658,DE,PV,35529 central_biomass_CHP
35530,380.0,AC,9.048422085993636,54.70700884806242,DE,PQ,
35553,380.0,AC,9.827566911029953,54.408170506110054,DE,PV,35553 industrial_biomass_CHP
35554,380.0,AC,9.827783738236725,54.40844675823992,DE,PQ,
35572,380.0,AC,8.99276723700852,54.59906845840923,DE,PV,35572 central_biomass_CHP
35573,380.0,AC,10.932816365275096,54.28905579744723,DE,PV,35573 industrial_biomass_CHP
35574,380.0,AC,10.933330925604281,54.28923411000844,DE,PQ,
35655,380.0,AC,8.745443437886877,54.813724661982754,DE,PV,35655 biomass
35656,380.0,AC,8.745611935411514,54.81441610444345,DE,PQ,
35725,380.0,AC,9.07855723752111,54.5106695274633,DE,PV,35725 central_biomass_CHP
35726,380.0,AC,9.080589775611136,54.51275535469408,DE,PQ,
35784,380.0,AC,10.19139452698583,53.56713655877201,DE,PQ,
35785,380.0,AC,10.184556843992322,53.56943656284046,DE,PQ,
35906,380.0,AC,9.431722511811564,54.80421856578925,DE,PV,35906 central_biomass_CHP
35935,380.0,AC,9.834710704852624,53.60355229509747,DE,PV,35935 solar_rooftop
35936,380.0,AC,9.8599333,53.6039376,DE,PQ,
36053,380.0,AC,10.14728586014087,54.327517897960846,DE,PV,36053 solar_rooftop
36054,380.0,AC,10.136123178494369,54.331864189416244,DE,PV,36054 biomass
36056,380.0,AC,10.0540581,54.34624470000001,DE,PQ,
36141,380.0,AC,8.906244906553274,54.61496509622812,DE,PV,36141 industrial_biomass_CHP
36148,380.0,AC,8.64615524454501,54.87782716710781,DE,PV,36148 industrial_biomass_CHP
36168,380.0,AC,11.119274454498242,54.47504754358928,DE,PV,36168 industrial_biomass_CHP
36316,110.0,dsm,10.41779767234838,53.42476864867924,DE,Slack,36316 load shedding
36340,110.0,dsm,9.727850283801532,53.57087362222828,DE,Slack,36340 load shedding
36666,110.0,dsm,9.775990807719907,53.690669405102796,DE,Slack,36666 load shedding
36694,110.0,dsm,9.712877703612243,53.59402836797359,DE,Slack,36694 load shedding
36830,110.0,dsm,10.156282508555899,54.275548275875565,DE,Slack,36830 load shedding
37080,110.0,dsm,9.866466194516068,53.62955588189425,DE,Slack,37080 load shedding
37102,110.0,dsm,9.649073041345613,53.69029656817308,DE,Slack,37102 load shedding
37106,110.0,dsm,9.93738522666882,53.74400984595959,DE,Slack,37106 load shedding
37108,110.0,dsm,9.57980201237045,53.84456833872246,DE,Slack,37108 load shedding
37110,110.0,dsm,9.580943900630766,53.87289097453112,DE,Slack,37110 load shedding
37112,110.0,dsm,9.500292126879767,53.91106563014647,DE,Slack,37112 load shedding
37196,110.0,dsm,10.414507791295142,53.41431843146706,DE,Slack,37196 load shedding
37262,110.0,dsm,9.201683603864106,53.89581463975587,DE,Slack,37262 load shedding
37372,110.0,dsm,9.976122345137027,54.11816748855317,DE,Slack,37372 load shedding
37430,110.0,dsm,9.639541962781523,53.756641165507396,DE,Slack,37430 load shedding
37432,110.0,dsm,9.770373747807273,53.770343318200126,DE,Slack,37432 load shedding
37438,110.0,dsm,10.362940365803812,53.45553754247886,DE,Slack,37438 load shedding
37440,110.0,dsm,10.233798800226454,53.52792786656545,DE,Slack,37440 load shedding
37508,110.0,dsm,9.781519829052572,53.66639596284992,DE,Slack,37508 load shedding
37530,110.0,dsm,9.986152515030277,54.40122820083124,DE,Slack,37530 load shedding
37556,110.0,dsm,10.36401302560623,54.20148458668193,DE,Slack,37556 load shedding
37566,110.0,dsm,10.372766990827797,54.36728164795169,DE,Slack,37566 load shedding
37574,110.0,dsm,9.833393286006386,54.49799663590193,DE,Slack,37574 load shedding
3759,380.0,AC,9.9968298,54.3134086,DE,PQ,
37638,110.0,dsm,10.298988329556229,54.411221272110126,DE,Slack,37638 load shedding
37684,110.0,dsm,10.588796485556013,54.287916480842604,DE,Slack,37684 load shedding
37744,110.0,dsm,10.208984077301324,54.13293124809673,DE,Slack,37744 load shedding
38030,110.0,dsm,8.363662114995044,54.89050328993952,DE,Slack,38030 load shedding
38074,110.0,dsm,9.691483676270517,54.308800756325766,DE,Slack,38074 load shedding
38076,110.0,dsm,9.71609569021089,54.30177284052752,DE,Slack,38076 load shedding
38242,110.0,dsm,10.258318825960721,53.683784848326084,DE,Slack,38242 load shedding
3828,380.0,AC,10.159934100000001,54.273360000000004,DE,PQ,
3830,380.0,AC,9.8018392,54.4288237,DE,PQ,
3831,380.0,AC,9.916419300000001,54.3517512,DE,PQ,
38312,110.0,dsm,9.429663149288972,53.77844208833994,DE,Slack,38312 load shedding
38594,110.0,dsm,9.69134369248268,53.742652010388156,DE,Slack,38594 load shedding
38654,110.0,dsm,10.17982295440994,54.34214523391679,DE,Slack,38654 load shedding
38754,110.0,dsm,10.022746023593315,54.08679459854967,DE,Slack,38754 load shedding
38756,110.0,dsm,9.987333772765334,54.117873891286486,DE,Slack,38756 load shedding
38758,110.0,dsm,9.19386762808019,53.90968855766669,DE,Slack,38758 load shedding
38782,110.0,dsm,9.813070554963248,54.42977757206094,DE,Slack,38782 load shedding
38786,110.0,dsm,9.449636586504937,53.967286516173125,DE,Slack,38786 load shedding
38792,110.0,dsm,8.995641689987583,53.960052399936274,DE,Slack,38792 load shedding
38794,110.0,dsm,9.218137016953712,54.01327270860995,DE,Slack,38794 load shedding
38824,110.0,dsm,9.661346093009486,53.61664653075027,DE,Slack,38824 load shedding
38852,110.0,dsm,8.910510381104329,54.18220564585725,DE,Slack,38852 load shedding
38878,110.0,dsm,10.147196572879023,54.28542687987789,DE,Slack,38878 load shedding
38906,110.0,dsm,10.054516366221058,54.179146851415275,DE,Slack,38906 load shedding
38914,110.0,dsm,9.181361706328097,54.25578960175946,DE,Slack,38914 load shedding
38920,110.0,dsm,9.013702648353282,54.275058283744,DE,Slack,38920 load shedding
38922,110.0,dsm,9.10759139566682,54.18680821318586,DE,Slack,38922 load shedding
38956,110.0,dsm,10.774650450000001,54.296773249999994,DE,Slack,38956 load shedding
38958,110.0,dsm,9.950875957886678,54.32278914674288,DE,Slack,38958 load shedding
38964,110.0,dsm,9.986954338404024,54.04970899851203,DE,Slack,38964 load shedding
38976,110.0,dsm,9.975667340214711,54.0630262819903,DE,Slack,38976 load shedding
38996,110.0,dsm,9.852773062270842,54.17305726779699,DE,Slack,38996 load shedding
39026,110.0,dsm,10.802358024202768,53.897547401787,DE,Slack,39026 load shedding
39028,110.0,dsm,10.760835327266625,53.90974536547805,DE,Slack,39028 load shedding
39096,110.0,dsm,9.921705409310276,54.14482288067832,DE,Slack,39096 load shedding
39108,110.0,dsm,10.62112116878195,54.123374053574814,DE,Slack,39108 load shedding
39178,110.0,dsm,10.00677280390215,54.084649161822725,DE,Slack,39178 load shedding
39202,110.0,dsm,10.904867164834913,54.21582617124153,DE,Slack,39202 load shedding
39204,110.0,dsm,10.966348994083091,54.18867011799971,DE,Slack,39204 load shedding
39206,110.0,dsm,10.77899867694535,54.1102009121015,DE,Slack,39206 load shedding
39208,110.0,dsm,11.043468083781402,54.36172463928824,DE,Slack,39208 load shedding
39210,110.0,dsm,10.977355111846332,54.36171617973369,DE,Slack,39210 load shedding
39240,110.0,dsm,9.096262136566152,54.47270756362778,DE,Slack,39240 load shedding
39242,110.0,dsm,9.109021413843365,54.37336850460796,DE,Slack,39242 load shedding
39300,110.0,dsm,9.648198640519624,54.08435216659283,DE,Slack,39300 load shedding
39310,110.0,dsm,8.998375726654247,54.642032745566624,DE,Slack,39310 load shedding
39344,110.0,dsm,8.748760938749438,54.3279496529231,DE,Slack,39344 load shedding
39346,110.0,dsm,8.941725492689322,54.325909945764245,DE,Slack,39346 load shedding
39366,110.0,dsm,9.063458032798064,54.083833603060576,DE,Slack,39366 load shedding
39368,110.0,dsm,9.408434027380437,54.11699748545436,DE,Slack,39368 load shedding
39370,110.0,dsm,8.98699773044487,54.600234828346565,DE,Slack,39370 load shedding
39388,110.0,dsm,8.654647693719005,54.80941210964827,DE,Slack,39388 load shedding
39412,110.0,dsm,10.66654944829421,53.62263052050636,DE,Slack,39412 load shedding
39416,110.0,dsm,10.26754753385345,53.74030728336849,DE,Slack,39416 load shedding
39446,110.0,dsm,8.860886465611328,54.792497550994604,DE,Slack,39446 load shedding
39690,110.0,dsm,10.73950559670758,54.03117682966539,DE,Slack,39690 load shedding
39778,110.0,dsm,9.654481054305053,54.31684737957376,DE,Slack,39778 load shedding
39832,110.0,dsm,9.98946971469089,54.08185526251439,DE,Slack,39832 load shedding
39862,110.0,dsm,10.402606006048934,53.81169146709599,DE,Slack,39862 load shedding
39864,110.0,dsm,10.483337447277721,53.68553931140371,DE,Slack,39864 load shedding
39868,110.0,dsm,10.832670719113516,53.9603252035322,DE,Slack,39868 load shedding
