name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,geom,topo,type,efficiency,p_nom_min,p_min_pu,marginal_cost,p_nom_opt,country,build_year,lifetime
469,eGon2035,2,77537,central_heat_pump,6.278347584600466,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,6.278347584600466,,0.0,
470,eGon2035,2,77537,central_resistive_heater,8.517971274807,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,8.517971274807,,0.0,
471,eGon2035,2,77540,central_resistive_heater,0.10845292749301995,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.10845292749301995,,0.0,
472,eGon2035,2,77543,central_heat_pump,1.2945915111894135,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,1.2945915111894135,,0.0,
473,eGon2035,2,77543,central_resistive_heater,2.758729604823214,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,2.758729604823214,,0.0,
474,eGon2035,2,77548,central_resistive_heater,0.5243957383563456,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.5243957383563456,,0.0,
476,eGon2035,3,42658,dsm,474.0005960896856,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,474.0005960896856,,0.0,
523,eGon2035,3,52044,rural_heat_pump,2930.5246086131738,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,2930.5246086131738,,0.0,
524,eGon2035,3,69958,BEV_charger,5597.143700003624,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,5597.143700003624,,0.0,
525,eGon2035,3,77524,central_heat_pump,39.3871897977032,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,39.3871897977032,,0.0,
526,eGon2035,3,77524,central_resistive_heater,26.271235046769444,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,26.271235046769444,,0.0,
527,eGon2035,3,77525,central_heat_pump,6.019221629547311,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,6.019221629547311,,0.0,
528,eGon2035,3,77525,central_resistive_heater,7.984306973245035,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,7.984306973245035,,0.0,inf
529,eGon2035,30987,36316,dsm,0.02828895425272471,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.02828895425272471,,0.0,inf
530,eGon2035,30987,53405,rural_heat_pump,0.6199142852843326,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.6199142852843326,,0.0,inf
531,eGon2035,30987,70989,BEV_charger,2.259331226348877,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,2.259331226348877,,0.0,inf
532,eGon2035,31000,36340,dsm,1.7562675918246478,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,1.7562675918246478,,0.0,inf
533,eGon2035,31000,51865,central_heat_pump,1.3286267681713577,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,1.3286267681713577,,0.0,inf
534,eGon2035,31000,51865,central_resistive_heater,0.27172009221806903,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.27172009221806903,,0.0,inf
535,eGon2035,31000,55674,rural_heat_pump,7.175955012774547,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,7.175955012774547,,0.0,inf
536,eGon2035,31000,71155,BEV_charger,9.430096626281738,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,9.430096626281738,,0.0,inf
537,eGon2035,31246,36666,dsm,1.9642366308367785,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,1.9642366308367785,,0.0,inf
538,eGon2035,31246,52411,rural_heat_pump,8.422306365821811,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,8.422306365821811,,0.0,inf
539,eGon2035,31246,73577,BEV_charger,16.112863540649414,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,16.112863540649414,,0.0,inf
540,eGon2035,31271,36694,dsm,0.794205525328616,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.794205525328616,,0.0,inf
541,eGon2035,31271,54946,rural_heat_pump,8.057207224126964,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,8.057207224126964,,0.0,inf
542,eGon2035,31271,73797,BEV_charger,15.056418418884277,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,15.056418418884277,,0.0,inf
543,eGon2035,31371,36830,dsm,3.2634215435431537,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,3.2634215435431537,,0.0,inf
545,eGon2035,31371,51974,central_heat_pump,0.39941078134866115,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.39941078134866115,,0.0,inf
546,eGon2035,31371,51974,central_resistive_heater,0.09601328920351741,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.09601328920351741,,0.0,inf
547,eGon2035,31371,51977,central_resistive_heater,0.30621977464672967,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.30621977464672967,,0.0,inf
548,eGon2035,31371,52213,rural_heat_pump,24.958921588751203,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,24.958921588751203,,0.0,inf
549,eGon2035,31371,74930,BEV_charger,34.95649337768555,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,34.95649337768555,,0.0,inf
550,eGon2035,31538,37080,dsm,1.7071326067607,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,1.7071326067607,,0.0,inf
551,eGon2035,31538,51841,central_heat_pump,0.1515497385370278,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.1515497385370278,,0.0,inf
552,eGon2035,31538,51841,central_resistive_heater,0.20430068965516068,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.20430068965516068,,0.0,inf
