,72 ramp_up,76 ramp_up,83 ramp_up,86 ramp_up,89 ramp_up,90 ramp_up,94 ramp_up,97 ramp_up,98 ramp_up,102 ramp_up,106 ramp_up,109 ramp_up,115 ramp_up,118 ramp_up,123 ramp_up,126 ramp_up,139 ramp_up,142 ramp_up,190 ramp_up,193 ramp_up,196 ramp_up
22,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
23,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,101.86260772600144,101.86260772600144,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
24,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,101.86224606068572,101.86224606068572,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
25,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,76.3973538427872,76.3973538427872,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
26,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,76.60170064151134,76.60170064151134,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
27,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,101.8712196206452,101.8712196206452,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
28,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,141.15915915768164,141.15915915768164,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
29,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,141.1560912683799,141.1560912683799,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
30,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
31,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
32,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
33,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
