name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt
27201,36143,34369,AC,15.432894399999997,4.46213328,3.4315097229916897e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.10503489806607041,6.84154175563069,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a44a5f00>,380.0,,,
27202,36143,36142,AC,24.955207999999995,7.21533588,1.3872043324099725e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.08506871966905101,5.54102691990767,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3c35000>,380.0,,,
27204,36145,19972,AC,1.137004156,0.126672012,1.9897598e-05,1790.0,True,1790.0,10741.486288219148,1.0,40.0,0.21005736320031507,4.521465210327694,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3d9c850>,380.0,,,
27207,36147,24792,AC,8.253124239999998,2.3862388799999996,1.8350932063711912e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.05619727648021457,3.660459720256618,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a34f32b0>,380.0,,,
27206,36147,25031,AC,0.80973022,0.23411860799999998,1.800437432132964e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.00551376125019846,0.35914375620265243,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3c354b0>,380.0,,,
27208,36147,36146,AC,26.839916799999994,7.760243719999999,1.4919625124653741e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.0915100980089352,5.960591842495703,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3c35840>,380.0,,,
27209,36148,15256,AC,6.927156799999999,1.300938588,4.0533060983379506e-05,280.0,True,280.0,1554.6888048738242,1.0,40.0,0.09440226578524465,6.148975769840156,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6ad460c40>,380.0,,,
29188,36148,33023,AC,12.97663596,2.4370532399999996,7.593061885041552e-05,280.0,True,280.0,1554.6888048738242,1.0,40.0,0.17653629209817936,11.498848820838353,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6ac8de140>,380.0,,,
27210,36150,12999,AC,66.7107784,19.288229999999995,3.7082996530470917e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.22719498655517315,14.79854806170635,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3a25d20>,380.0,,,
27211,36150,13003,AC,22.473838399999998,6.497913359999999,1.249270700831025e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.07649125524099401,4.982326125005435,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a47cd8a0>,380.0,,,
27212,36150,36149,AC,28.4931524,8.23827992,1.5838743303324099e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.09718104673718465,6.329974145260963,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3a25e40>,380.0,,,
29189,36151,33109,AC,13.406514759999997,2.5177872799999994,7.844605215373962e-05,280.0,True,280.0,1554.6888048738242,1.0,40.0,0.18247168845460882,11.88545615569945,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6ac8df190>,380.0,,,
27215,36152,36151,AC,30.204581199999996,8.733095399999998,1.6790002735457067e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.10276673869845893,6.69380317247733,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a473b520>,380.0,,,
27216,36153,32695,AC,7.572523719999999,1.4221421719999998,4.430940478531856e-05,280.0,True,280.0,1554.6888048738242,1.0,40.0,0.10311565046292154,6.7165298514150304,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a43b24d0>,380.0,,,
27218,36155,33703,AC,7.878911639999998,1.4796812399999997,4.610211614958449e-05,280.0,True,280.0,1554.6888048738242,1.0,40.0,0.1072317493415976,6.9846356226136,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a473bdc0>,380.0,,,
27219,36156,32451,AC,8.85109908,1.6622605999999998,5.17908138365651e-05,280.0,True,280.0,1554.6888048738242,1.0,40.0,0.1207583914786298,7.8657055212654425,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3c34f10>,380.0,,,
27221,36158,10559,AC,7.17218916,0.799043176,0.0001255133464,1790.0,True,1790.0,10741.486288219148,1.0,40.0,1.322109012658966,28.458273558816366,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3f54250>,380.0,,,
27224,36160,11808,AC,50.5202172,14.606926399999999,2.80830399930748e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.17221635841341637,11.21746608776548,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a4484c10>,380.0,,,
27223,36160,11809,AC,22.789063599999995,6.58902976,1.2667912326869806e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.07770839903318383,5.061605871358263,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a381b700>,380.0,,,
