,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
55,43448352.13575095,3592959.910361738,7452272.871326865,1992910.5649208645,44958758.40984425,18875745.44074843,41034326.83552936,17132463.413052943,1483358.8548697103,76906796.32343547,191845.0791583484
56,43440122.796176806,3576214.790075003,7452702.281361467,1990156.5657483886,44906357.036416076,18835775.291157216,41007653.94405502,17122483.665670417,1483159.2523536964,76751295.62539063,186853.2128420742
57,43432729.42583598,3563937.875844774,7454322.924236113,1987755.117917744,44862314.3221333,18791423.3589435,40986649.29092734,17115375.384797554,1483180.31913573,76589699.80973335,181887.7742980852
58,43425889.64525026,3554760.3282050462,7456620.842018794,1985630.4747759611,44823892.69379156,18767588.972819388,40970988.31222281,17110336.720850617,1483340.3763432794,76428683.02912295,176939.8250825203
59,43419249.69679453,3548789.180020083,7458917.918099459,1983693.4680924516,44789074.82627285,18760484.41789019,40959273.730962,17106221.018776756,1483515.7871462065,76280530.1861024,171993.43946029208
60,43412752.51133445,3543877.8105722456,7459782.616579469,1982025.8227739648,44756396.63840156,18752935.946190722,40948764.252400026,17103123.667063575,1483674.98744948,76157273.66891988,167051.6883863662
61,43405517.86783632,3542192.8024919494,7453363.908311113,1981097.2577374508,44725322.00766175,18751342.54662461,40940838.460121095,17099860.219165746,1483117.4950448582,76045649.09049746,162132.7447473741
62,43397856.23847668,3540016.720577366,7444848.180404042,1980123.5423147562,44692352.64191017,18746447.07820759,40931944.01608296,17095668.021853715,1482447.4582626757,75933485.16968153,157221.1951070416
63,43389408.11768672,3532964.7865531426,7436575.047272167,1978790.9714988286,44651943.49678308,18723415.427060872,40917166.546811216,17088970.31384226,1481599.380020428,75822242.0751128,152313.77486707084
64,43380811.666955225,3518846.071700584,7433706.167327601,1976382.2114862925,44602637.434992075,18671242.885798503,40891466.964345984,17079606.81166749,1481272.6276632668,75680073.51498787,147399.63454318195
65,43371595.32535275,3501021.924677861,7430953.390521018,1973637.75855679,44546999.52052918,18613517.71552928,40861806.10922441,17067965.98069357,1480803.5092921536,75537245.92929141,142451.58463134183
66,43362169.203963004,3482180.9739620136,7427965.642714647,1970701.239376672,44488637.51250631,18547385.19676561,40830960.30860217,17055041.350667577,1480266.109589185,75401176.51868033,137490.97394122326
67,43352597.60936505,3465981.0310492935,7420788.3240165645,1968452.080278431,44434523.70365006,18473319.728059,40801396.270444945,17042957.235544782,1479189.7894674547,75279799.88218784,132568.9619722143
68,43345143.59141783,3453513.243577045,7420648.829383389,1966330.8394976072,44392484.403177015,18407063.920905277,40779741.46398393,17036586.448033024,1479145.6224967327,75146094.44479722,127600.92527458668
