name,p_nom_max,weight,p_nom,efficiency,p_nom_opt,marginal_cost,e_nom_max,p_max_pu,up_time_before,carrier,bus,control
49092 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009211329307,0.0,1.0,1,load shedding,49092,Slack
49093 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006601862042,0.0,1.0,1,load shedding,49093,Slack
49094 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011888782248,0.0,1.0,1,load shedding,49094,Slack
49095 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011785286368,0.0,1.0,1,load shedding,49095,Slack
49096 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002293183185,0.0,1.0,1,load shedding,49096,Slack
49097 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008481188035,0.0,1.0,1,load shedding,49097,Slack
49098 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000749159657,0.0,1.0,1,load shedding,49098,Slack
49099 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009266911886,0.0,1.0,1,load shedding,49099,Slack
49100 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.012318329615,0.0,1.0,1,load shedding,49100,Slack
49101 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.023409376747,0.0,1.0,1,load shedding,49101,Slack
49102 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011005156462,0.0,1.0,1,load shedding,49102,Slack
49103 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.0011063994,0.0,1.0,1,load shedding,49103,Slack
49104 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014590671133,0.0,1.0,1,load shedding,49104,Slack
49105 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01413955813,0.0,1.0,1,load shedding,49105,Slack
49106 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01221698611,0.0,1.0,1,load shedding,49106,Slack
49107 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01880031911,0.0,1.0,1,load shedding,49107,Slack
49108 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01162099654,0.0,1.0,1,load shedding,49108,Slack
49109 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000309412782,0.0,1.0,1,load shedding,49109,Slack
49110 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00562727671,0.0,1.0,1,load shedding,49110,Slack
49111 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000477049589,0.0,1.0,1,load shedding,49111,Slack
49112 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00399378949,0.0,1.0,1,load shedding,49112,Slack
49113 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01642046506,0.0,1.0,1,load shedding,49113,Slack
49114 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00166947472,0.0,1.0,1,load shedding,49114,Slack
49115 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.023097725849,0.0,1.0,1,load shedding,49115,Slack
49116 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007960315535,0.0,1.0,1,load shedding,49116,Slack
49117 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00504173508,0.0,1.0,1,load shedding,49117,Slack
49118 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003399420615,0.0,1.0,1,load shedding,49118,Slack
49119 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.023413076193,0.0,1.0,1,load shedding,49119,Slack
49120 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000382211543,0.0,1.0,1,load shedding,49120,Slack
49121 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01817973828,0.0,1.0,1,load shedding,49121,Slack
49122 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006629196296,0.0,1.0,1,load shedding,49122,Slack
49123 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015543550648,0.0,1.0,1,load shedding,49123,Slack
49124 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004517360456,0.0,1.0,1,load shedding,49124,Slack
49125 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003621505108,0.0,1.0,1,load shedding,49125,Slack
49126 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009060760214,0.0,1.0,1,load shedding,49126,Slack
49127 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009710915801,0.0,1.0,1,load shedding,49127,Slack
49128 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.020784902446,0.0,1.0,1,load shedding,49128,Slack
49129 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005668126953,0.0,1.0,1,load shedding,49129,Slack
49130 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003136312096,0.0,1.0,1,load shedding,49130,Slack
49131 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00095964331,0.0,1.0,1,load shedding,49131,Slack
49132 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000380980298,0.0,1.0,1,load shedding,49132,Slack
49133 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002779974027,0.0,1.0,1,load shedding,49133,Slack
49134 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.017147976454,0.0,1.0,1,load shedding,49134,Slack
49135 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004720679332,0.0,1.0,1,load shedding,49135,Slack
49136 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000296228776,0.0,1.0,1,load shedding,49136,Slack
49137 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01475838034,0.0,1.0,1,load shedding,49137,Slack
49138 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000442982975,0.0,1.0,1,load shedding,49138,Slack
49139 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002473979155,0.0,1.0,1,load shedding,49139,Slack
49140 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.013470641157,0.0,1.0,1,load shedding,49140,Slack
49141 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00432954707,0.0,1.0,1,load shedding,49141,Slack
49142 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.013752403447,0.0,1.0,1,load shedding,49142,Slack
49143 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.016196348122,0.0,1.0,1,load shedding,49143,Slack
49144 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011731283299,0.0,1.0,1,load shedding,49144,Slack
49145 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002055074494,0.0,1.0,1,load shedding,49145,Slack
49146 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.017569380401,0.0,1.0,1,load shedding,49146,Slack
49147 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007616847706,0.0,1.0,1,load shedding,49147,Slack
49148 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005440235424,0.0,1.0,1,load shedding,49148,Slack
49149 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00330924663,0.0,1.0,1,load shedding,49149,Slack
49150 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008789854897,0.0,1.0,1,load shedding,49150,Slack
49151 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003741410552,0.0,1.0,1,load shedding,49151,Slack
49152 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003309843964,0.0,1.0,1,load shedding,49152,Slack
49153 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003248166055,0.0,1.0,1,load shedding,49153,Slack
49154 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001565735049,0.0,1.0,1,load shedding,49154,Slack
49155 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004563038668,0.0,1.0,1,load shedding,49155,Slack
49156 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004646075628,0.0,1.0,1,load shedding,49156,Slack
49157 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005337180617,0.0,1.0,1,load shedding,49157,Slack
49158 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00565911427,0.0,1.0,1,load shedding,49158,Slack
49159 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00261585516,0.0,1.0,1,load shedding,49159,Slack
49160 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01082344535,0.0,1.0,1,load shedding,49160,Slack
49161 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001969745797,0.0,1.0,1,load shedding,49161,Slack
49162 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.0058482329,0.0,1.0,1,load shedding,49162,Slack
49163 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003170045042,0.0,1.0,1,load shedding,49163,Slack
49164 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007044444832,0.0,1.0,1,load shedding,49164,Slack
49165 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.017113134683,0.0,1.0,1,load shedding,49165,Slack
49166 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007449117633,0.0,1.0,1,load shedding,49166,Slack
49167 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005506175305,0.0,1.0,1,load shedding,49167,Slack
49168 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001745746551,0.0,1.0,1,load shedding,49168,Slack
49169 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010226964612,0.0,1.0,1,load shedding,49169,Slack
49170 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008876037955,0.0,1.0,1,load shedding,49170,Slack
49171 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.013716532714,0.0,1.0,1,load shedding,49171,Slack
49172 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000403902157,0.0,1.0,1,load shedding,49172,Slack
49173 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.020776902544,0.0,1.0,1,load shedding,49173,Slack
49174 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005195904678,0.0,1.0,1,load shedding,49174,Slack
49175 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010379790112,0.0,1.0,1,load shedding,49175,Slack
49176 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.018911323103,0.0,1.0,1,load shedding,49176,Slack
49177 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011579833685,0.0,1.0,1,load shedding,49177,Slack
49178 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01989109571,0.0,1.0,1,load shedding,49178,Slack
49179 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002982186112,0.0,1.0,1,load shedding,49179,Slack
49180 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002363915544,0.0,1.0,1,load shedding,49180,Slack
49181 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000570169579,0.0,1.0,1,load shedding,49181,Slack
49182 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000710957736,0.0,1.0,1,load shedding,49182,Slack
49183 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000425594779,0.0,1.0,1,load shedding,49183,Slack
49184 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011396248228,0.0,1.0,1,load shedding,49184,Slack
49185 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01942907523,0.0,1.0,1,load shedding,49185,Slack
49186 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00550830896,0.0,1.0,1,load shedding,49186,Slack
49187 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001976973097,0.0,1.0,1,load shedding,49187,Slack
49188 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000032788721,0.0,1.0,1,load shedding,49188,Slack
49189 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010343993179,0.0,1.0,1,load shedding,49189,Slack
49190 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.026354693666,0.0,1.0,1,load shedding,49190,Slack
49191 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000950722619,0.0,1.0,1,load shedding,49191,Slack
49192 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004520259003,0.0,1.0,1,load shedding,49192,Slack
49193 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000074410082,0.0,1.0,1,load shedding,49193,Slack
49194 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006996079577,0.0,1.0,1,load shedding,49194,Slack
49195 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008627538271,0.0,1.0,1,load shedding,49195,Slack
49196 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003195048665,0.0,1.0,1,load shedding,49196,Slack
49197 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005467511626,0.0,1.0,1,load shedding,49197,Slack
49198 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004056151694,0.0,1.0,1,load shedding,49198,Slack
49199 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001496551104,0.0,1.0,1,load shedding,49199,Slack
49200 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005406230235,0.0,1.0,1,load shedding,49200,Slack
49201 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001817483226,0.0,1.0,1,load shedding,49201,Slack
49202 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003266224556,0.0,1.0,1,load shedding,49202,Slack
49203 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008311803309,0.0,1.0,1,load shedding,49203,Slack
49204 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003502033918,0.0,1.0,1,load shedding,49204,Slack
49205 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005830364078,0.0,1.0,1,load shedding,49205,Slack
49206 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006569321044,0.0,1.0,1,load shedding,49206,Slack
49207 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003707121576,0.0,1.0,1,load shedding,49207,Slack
49208 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004816206363,0.0,1.0,1,load shedding,49208,Slack
49209 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000933293213,0.0,1.0,1,load shedding,49209,Slack
49210 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008452191458,0.0,1.0,1,load shedding,49210,Slack
49211 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009510158152,0.0,1.0,1,load shedding,49211,Slack
49212 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010314311892,0.0,1.0,1,load shedding,49212,Slack
49213 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000530575788,0.0,1.0,1,load shedding,49213,Slack
49214 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003191079157,0.0,1.0,1,load shedding,49214,Slack
49215 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00195698718,0.0,1.0,1,load shedding,49215,Slack
49216 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006412822831,0.0,1.0,1,load shedding,49216,Slack
49217 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005912363404,0.0,1.0,1,load shedding,49217,Slack
49218 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006428901072,0.0,1.0,1,load shedding,49218,Slack
49219 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008220967962,0.0,1.0,1,load shedding,49219,Slack
49220 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000821554497,0.0,1.0,1,load shedding,49220,Slack
49221 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011886019352,0.0,1.0,1,load shedding,49221,Slack
49222 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.017040156386,0.0,1.0,1,load shedding,49222,Slack
49223 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014993839823,0.0,1.0,1,load shedding,49223,Slack
49224 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.013180587037,0.0,1.0,1,load shedding,49224,Slack
49225 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.013806907391,0.0,1.0,1,load shedding,49225,Slack
49226 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.026065166072,0.0,1.0,1,load shedding,49226,Slack
49227 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015849121775,0.0,1.0,1,load shedding,49227,Slack
49228 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003466742128,0.0,1.0,1,load shedding,49228,Slack
49229 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007808454953,0.0,1.0,1,load shedding,49229,Slack
49230 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008273370402,0.0,1.0,1,load shedding,49230,Slack
49231 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.013193419049,0.0,1.0,1,load shedding,49231,Slack
49232 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002419746052,0.0,1.0,1,load shedding,49232,Slack
49233 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008785364893,0.0,1.0,1,load shedding,49233,Slack
49234 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.012720801762,0.0,1.0,1,load shedding,49234,Slack
49235 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008438145958,0.0,1.0,1,load shedding,49235,Slack
49236 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007156695745,0.0,1.0,1,load shedding,49236,Slack
49237 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004982764365,0.0,1.0,1,load shedding,49237,Slack
49238 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002033179097,0.0,1.0,1,load shedding,49238,Slack
49239 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006072162185,0.0,1.0,1,load shedding,49239,Slack
49240 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.017726888438,0.0,1.0,1,load shedding,49240,Slack
49241 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008117857271,0.0,1.0,1,load shedding,49241,Slack
49242 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005341542159,0.0,1.0,1,load shedding,49242,Slack
49243 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005382518184,0.0,1.0,1,load shedding,49243,Slack
49244 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015513394183,0.0,1.0,1,load shedding,49244,Slack
49245 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008840626953,0.0,1.0,1,load shedding,49245,Slack
49246 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007556815752,0.0,1.0,1,load shedding,49246,Slack
49247 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.018018040775,0.0,1.0,1,load shedding,49247,Slack
49248 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000412011186,0.0,1.0,1,load shedding,49248,Slack
49249 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.0099634097,0.0,1.0,1,load shedding,49249,Slack
49250 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004972692988,0.0,1.0,1,load shedding,49250,Slack
49251 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004452147812,0.0,1.0,1,load shedding,49251,Slack
49252 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008493331181,0.0,1.0,1,load shedding,49252,Slack
49253 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000504230213,0.0,1.0,1,load shedding,49253,Slack
49254 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010212438789,0.0,1.0,1,load shedding,49254,Slack
49255 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001430082928,0.0,1.0,1,load shedding,49255,Slack
49256 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.0101763447,0.0,1.0,1,load shedding,49256,Slack
49257 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014918608073,0.0,1.0,1,load shedding,49257,Slack
49258 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004121244561,0.0,1.0,1,load shedding,49258,Slack
49259 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00229450529,0.0,1.0,1,load shedding,49259,Slack
49260 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00116098201,0.0,1.0,1,load shedding,49260,Slack
49261 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015213413777,0.0,1.0,1,load shedding,49261,Slack
49262 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014296446428,0.0,1.0,1,load shedding,49262,Slack
49263 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003549388926,0.0,1.0,1,load shedding,49263,Slack
49264 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000727173372,0.0,1.0,1,load shedding,49264,Slack
49265 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006066408203,0.0,1.0,1,load shedding,49265,Slack
49266 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.017537701553,0.0,1.0,1,load shedding,49266,Slack
49267 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.016208185742,0.0,1.0,1,load shedding,49267,Slack
49268 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.013239058217,0.0,1.0,1,load shedding,49268,Slack
49269 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005992993423,0.0,1.0,1,load shedding,49269,Slack
49270 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.013470274833,0.0,1.0,1,load shedding,49270,Slack
49271 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001437114968,0.0,1.0,1,load shedding,49271,Slack
49272 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002756789581,0.0,1.0,1,load shedding,49272,Slack
49273 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000528683015,0.0,1.0,1,load shedding,49273,Slack
49274 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01092021234,0.0,1.0,1,load shedding,49274,Slack
49275 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005995736778,0.0,1.0,1,load shedding,49275,Slack
49276 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004009348471,0.0,1.0,1,load shedding,49276,Slack
49277 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010576535606,0.0,1.0,1,load shedding,49277,Slack
49278 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00205303844,0.0,1.0,1,load shedding,49278,Slack
49279 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004601114957,0.0,1.0,1,load shedding,49279,Slack
49280 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004854054874,0.0,1.0,1,load shedding,49280,Slack
49281 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004076017485,0.0,1.0,1,load shedding,49281,Slack
49282 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003843272427,0.0,1.0,1,load shedding,49282,Slack
49283 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014064723553,0.0,1.0,1,load shedding,49283,Slack
49284 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004887684374,0.0,1.0,1,load shedding,49284,Slack
49285 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01409811711,0.0,1.0,1,load shedding,49285,Slack
49286 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010629261144,0.0,1.0,1,load shedding,49286,Slack
49287 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00294451851,0.0,1.0,1,load shedding,49287,Slack
49288 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00144964407,0.0,1.0,1,load shedding,49288,Slack
49289 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004285157143,0.0,1.0,1,load shedding,49289,Slack
49290 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003797815356,0.0,1.0,1,load shedding,49290,Slack
49291 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002991448277,0.0,1.0,1,load shedding,49291,Slack
49292 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011098836585,0.0,1.0,1,load shedding,49292,Slack
