name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,x_pu_eff,r_pu_eff,s_nom_opt,country,v_nom
215,23312,32763,AC,0.32596953273918833,0.09424812134385119,1.9015801849562852e-08,260.0029929193267,True,260.0,1554.6888048738242,1.0,40.0,0.002434818509721752,0.15859407500129602,1.0,2.2574067364209716e-06,6.526878209407977e-07,260.0029929193267,DE,380.0
216,23329,32763,AC,0.07325623934966373,0.021180670259304472,1.2250001169146341e-07,1434.7096719174804,True,260.0,1554.6888048738242,1.0,40.0,0.0019171855079059496,0.12487758780303546,1.0,5.073146769367295e-07,1.4668054196194233e-07,1434.7096719174804,DE,380.0
217,23329,35441,AC,5.184281972999231,1.4989420743114772,8.66925192241995e-06,1434.7040900138984,True,520.0,1554.6888048738242,1.0,40.0,0.09681220658748428,6.30594941317867,1.0,3.590222972991157e-05,1.0380485279165355e-05,1434.7040900138984,DE,380.0
218,23388,24156,AC,19.324337720892895,5.58728710290716,4.2968006673308105e-06,520.0000907048505,True,520.0,1554.6888048738242,1.0,40.0,0.13175653579275723,8.582079459308625,1.0,0.00013382505346878735,3.869312398135152e-05,520.0000907048505,DE,380.0
219,23388,33258,AC,6.265355667905853,1.8115174722281322,1.3931077405692343e-06,520.0004002400685,True,520.0,1554.6888048738242,1.0,40.0,0.042668966852838316,2.7792812081341474,1.0,4.338888966693804e-05,1.2545134849225293e-05,520.0004002400685,DE,380.0
220,23487,23502,AC,11.593636052787424,3.352086993863202,2.5778515859200535e-06,520.0002405321102,True,520.0,1554.6888048738242,1.0,40.0,0.0789830976094237,5.144634499897535,1.0,8.028833831570239e-05,2.3213898849468156e-05,520.0002405321102,DE,380.0
221,23487,32330,AC,25.077061533757618,7.250569511698447,5.575903312556552e-06,520.0000620548528,True,520.0,1554.6888048738242,1.0,40.0,0.17093442849898816,11.133966439564404,1.0,0.00017366386103710263,5.021170021951833e-05,520.0000620548528,DE,380.0
222,23502,31778,AC,2.669349214401637,0.7717920198417803,5.359985768259801e-08,520.0018968443053,True,520.0,1554.6888048738242,1.0,40.0,0.009395457391397403,1.223962992110688,2.0,1.8485797883667844e-05,5.344820082006789e-06,520.0018968443053,DE,380.0
223,23507,24638,AC,22.04807106487482,6.3747926145794,4.902406390259646e-06,520.0000688695188,True,520.0,1554.6888048738242,1.0,40.0,0.15026169536336673,9.787429530837192,1.0,0.00015268747274844058,4.4146763258860114e-05,520.0000688695188,DE,380.0
224,23507,32622,AC,4.97265215427844,1.437744713072994,1.1056706321686752e-06,520.0003306920186,True,520.0,1554.6888048738242,1.0,40.0,0.035951367084216,2.3417243564510515,1.0,3.4436649267856235e-05,9.956680838455637e-06,520.0003306920186,DE,380.0
225,23507,34449,AC,1.8352654822324004,0.5306312605913942,5.947396822124976e-08,520.0032621262478,True,520.0,1554.6888048738242,1.0,40.0,0.006318403593719724,0.8231097056555222,2.0,1.2709594752301943e-05,3.6747317215470515e-06,520.0032621262478,DE,380.0
226,23545,23714,AC,16.149731224189583,4.669388601531388,3.5908942127422977e-06,520.0001282344493,True,520.0,1554.6888048738242,1.0,40.0,0.10995244632964686,7.161850647247118,1.0,0.00011184024393483091,3.2336486160189664e-05,520.0001282344493,DE,380.0
227,23545,33257,AC,10.916265824885796,3.1562376596390997,1.7290707516064192e-08,520.0004362064859,True,520.0,1554.6888048738242,1.0,40.0,0.03742121974992985,4.874929041293164,2.0,7.559740875959693e-05,2.1857601521046397e-05,520.0004362064859,DE,380.0
228,23545,34631,AC,32.555948831827166,9.412967098105758,7.2388546549732725e-06,520.0000406788749,True,520.0,1554.6888048738242,1.0,40.0,0.22228641250053,14.47882371319199,1.0,0.00022545670936168397,6.518675275696509e-05,520.0000406788749,DE,380.0
229,23601,25019,AC,2.4288180669102277,0.7022490528111859,5.400507174352895e-07,520.0006905483003,True,520.0,1554.6888048738242,1.0,40.0,0.01655653106434382,1.0784244159865126,1.0,1.682006971544479e-05,4.8632205873350825e-06,520.0006905483003,DE,380.0
230,23601,32626,AC,16.3900253755767,4.738871173425061,9.033023042329154e-08,520.000229515925,True,520.0,1554.6888048738242,1.0,40.0,0.05612618046103488,7.311657635287872,2.0,0.0001135043308557943,3.2817667405990724e-05,520.000229515925,DE,380.0
231,23601,34751,AC,5.775744132204992,1.6699457035769747,1.518437138727943e-07,520.0004609103756,True,520.0,1554.6888048738242,1.0,40.0,0.020119250098031578,2.6209705949555087,1.0,3.999822806236144e-05,1.1564720938898716e-05,520.0004609103756,DE,380.0
232,23637,32821,AC,6.053103767464719,1.7501373651483576,2.6818940874136547e-08,520.0003785306682,True,520.0,1554.6888048738242,1.0,40.0,0.020801724374332413,2.7098777361900144,2.0,4.191900115972797e-05,1.2120064855598044e-05,520.0003785306682,DE,380.0
233,23637,32878,AC,22.016190742902555,6.365580031504952,4.895321052709751e-06,520.0000718970226,True,520.0,1554.6888048738242,1.0,40.0,0.15031515414597763,9.790911616317082,1.0,0.00015246669489544707,4.4082964207098e-05,520.0000718970226,DE,380.0
234,23638,32974,AC,3.211398643195353,0.9285175493908164,6.192217374787703e-08,520.0014159149432,True,520.0,1554.6888048738242,1.0,40.0,0.010998465478395496,1.4327897147283934,2.0,2.2239602792211584e-05,6.430176934839449e-06,520.0014159149432,DE,380.0
235,23638,34751,AC,21.790274701764762,6.300261219788439,4.845091416443626e-06,520.0000699531014,True,520.0,1554.6888048738242,1.0,40.0,0.14932544578202203,9.72644607940915,1.0,0.00015090217937510224,4.363061786557091e-05,520.0000699531014,DE,380.0
236,23638,35026,AC,18.48265246631654,5.343920913079825,2.8597639305422058e-08,520.0001342790619,True,520.0,1554.6888048738242,1.0,40.0,0.06440863147181032,8.390627301037284,2.0,0.0001279962082154885,3.7007762555954464e-05,520.0001342790619,DE,380.0
237,23668,26044,AC,20.335923732928084,5.87974371409712,4.521695785142118e-06,520.0000796042059,True,520.0,1554.6888048738242,1.0,40.0,0.1386078987592723,9.028349096176454,1.0,0.00014083049676542994,4.071844677352576e-05,520.0000796042059,DE,380.0
238,23668,32878,AC,0.5604318979342995,0.1620382619812415,1.2461252226926578e-07,520.0028369611231,True,520.0,1554.6888048738242,1.0,40.0,0.004012480212367189,0.26135647696143893,1.0,3.881107326414816e-06,1.1221486286789577e-06,520.0028369611231,DE,380.0
239,23714,32288,AC,15.86296700171806,4.586483653175555,3.527150104269488e-06,520.0001248713485,True,520.0,1554.6888048738242,1.0,40.0,0.10825659477606969,7.051389843944855,1.0,0.00010985434211716108,3.176235216880578e-05,520.0001248713485,DE,380.0
240,23714,33004,AC,4.392143566039331,1.2699052937455324,2.103069256443901e-08,520.000649325002,True,520.0,1554.6888048738242,1.0,40.0,0.015453861907619522,2.013202154206366,2.0,3.0416506690023067e-05,8.79435798992751e-06,520.000649325002,DE,380.0
241,23725,23776,AC,17.623678957171606,5.095562661565241,6.349111414942698e-06,662.9259710456372,True,520.0,1554.6888048738242,1.0,40.0,0.1529265416923946,9.961006672987748,1.0,0.0001220476382075596,3.528783006624128e-05,662.9259710456372,DE,380.0
242,23725,34503,AC,2.947414081199917,0.8521901512488276,6.553602701913376e-07,520.0002651579491,True,520.0,1554.6888048738242,1.0,40.0,0.020215270750490347,1.3167396883068514,1.0,2.0411454855955105e-05,5.901593845213487e-06,520.0002651579491,DE,380.0
243,23773,32658,AC,13.117106891196036,3.792570933744991,5.839235560661909e-06,713.834876223202,True,520.0,1554.6888048738242,1.0,40.0,0.126500786965831,8.239741572391226,1.0,9.083869038224402e-05,2.6264341646433455e-05,713.834876223202,DE,380.0
244,23773,33290,AC,0.08429133512903646,0.02437124830665701,1.874872519358277e-08,520.0061843547276,True,520.0,1554.6888048738242,1.0,40.0,0.0013929521412615125,0.09073117995545794,2.0,5.83735007818812e-07,1.6877595780233386e-07,520.0061843547276,DE,380.0
245,23773,35026,AC,2.2442925468477433,0.6488959423305601,4.0405620410132694e-08,1040.0003977420633,True,1040.0,1554.6888048738242,1.0,40.0,0.016247468236387064,2.116586666130785,4.0,1.5542192152685203e-05,4.493739212815513e-06,1040.0003977420633,DE,380.0
246,23776,24973,AC,5.182518350099128,1.4984258203251057,1.1523339286244496e-06,520.0003339689757,True,520.0,1554.6888048738242,1.0,40.0,0.03530051892003091,2.2993307808506174,1.0,3.589001627492471e-05,1.0376910113054749e-05,520.0003339689757,DE,380.0
247,23776,35285,AC,7.335400987270068,2.120897145828329,4.410531503396238e-08,890.8106315067237,True,520.0,1554.6888048738242,1.0,40.0,0.04301642007120625,5.603825766742481,2.0,5.079917581211959e-05,1.468765336446211e-05,890.8106315067237,DE,380.0
248,23965,33260,AC,27.677325571089966,8.002393362610789,1.5385181521672206e-06,260.0001679728113,True,260.0,1554.6888048738242,1.0,40.0,0.09446651900022714,6.153160960299043,1.0,0.00019167122971668952,5.5418236583177206e-05,260.0001679728113,DE,380.0
249,24156,34631,AC,19.687786664151066,5.692354406671144,2.198023732735506e-08,520.0001672795676,True,520.0,1554.6888048738242,1.0,40.0,0.06745089844033576,8.786948845213017,2.0,0.00013634201290963342,3.942073688830432e-05,520.0001672795676,DE,380.0
250,24156,35459,AC,2.5927888840879962,0.7496558633968967,5.765084172566786e-07,520.0004795588618,True,520.0,1554.6888048738242,1.0,40.0,0.017639332137159885,1.1489536295061271,1.0,1.7955601690360086e-05,5.1915225997015005e-06,520.0004795588618,DE,380.0
251,24638,35144,AC,0.4448696948654678,0.12862572526300609,9.891751843154977e-08,520.004166236504,True,520.0,1554.6888048738242,1.0,40.0,0.003554115201576503,0.23150046321377968,1.0,3.080815061395206e-06,8.907598702424245e-07,520.004166236504,DE,380.0
252,24649,32604,AC,16.30856030434768,4.715306545529017,4.845955502933241e-08,520.000345437784,True,520.0,1554.6888048738242,1.0,40.0,0.03726582928323173,7.2820290720630565,2.0,0.00011294016831265706,3.26544774621123e-05,520.000345437784,DE,380.0
253,24649,34424,AC,0.40395901035269277,0.11679733314885488,8.983699707041948e-08,520.0070429365317,True,520.0,1554.6888048738242,1.0,40.0,0.002873023625915128,0.1871369560357703,2.0,2.7975000716945482e-06,8.088457974297429e-07,520.0070429365317,DE,380.0
254,24649,34809,AC,3.8604585522723562,1.1161813054085277,2.16768292234423e-08,520.0019457829317,True,520.0,1554.6888048738242,1.0,40.0,0.009460880987070003,1.8487287609126781,2.0,2.6734477508811333e-05,7.729787433577061e-06,520.0019457829317,DE,380.0
255,24973,33283,AC,6.277132981209202,1.814919577675461,9.564372679402919e-08,520.0002609042049,True,520.0,1554.6888048738242,1.0,40.0,0.021448458694388047,2.794128969578688,2.0,4.347045000837397e-05,1.2568695136256654e-05,520.0002609042049,DE,380.0
256,24973,34990,AC,0.09743491765196008,0.02817158101266421,5.416218645822205e-09,260.01598186842705,True,260.0,1554.6888048738242,1.0,40.0,0.000536831202888041,0.03496697914605201,1.0,6.747570474512471e-07,1.950940513342397e-07,260.01598186842705,DE,380.0
257,25019,34809,AC,0.10020701365100568,0.028972977620290455,8.912507467720369e-08,1040.002244470304,True,1040.0,1554.6888048738242,1.0,40.0,0.0033349449266172485,0.21722461189830944,4.0,6.939543881648593e-07,2.006438893371915e-07,1040.002244470304,DE,380.0
258,25728,29234,AC,1.1734384974373044,0.3392772977711642,6.522873586202031e-08,260.0071673809714,True,260.0,1554.6888048738242,1.0,40.0,0.003998518536568461,0.26044707075726964,1.0,8.12630538391485e-06,2.3495657740385333e-06,260.0071673809714,DE,380.0
259,25728,33788,AC,0.7581909099841603,0.21921708765474443,4.214609150800599e-08,260.006473513889,True,260.0,1554.6888048738242,1.0,40.0,0.003629920759143867,0.23643812580930826,1.0,5.250629570527426e-06,1.518123875725377e-06,260.006473513889,DE,380.0
260,26044,33162,AC,0.6865909587458555,0.19851504763834737,3.816604600942796e-08,260.00371229624284,True,260.0,1554.6888048738242,1.0,40.0,0.002471600456054967,0.16098989987784101,1.0,4.754785032866036e-06,1.3747579476339847e-06,260.00371229624284,DE,380.0
261,29234,32622,AC,4.89819893182125,1.4162255278302691,1.0898524823770268e-06,1040.0002213692544,True,1040.0,1554.6888048738242,1.0,40.0,0.03430549069888564,4.4690374606007754,2.0,3.3921045234219185e-05,9.80765600990491e-06,1040.0002213692544,DE,380.0
262,29234,33788,AC,0.143425629415802,0.041468847160267365,7.18240685295344e-08,780.0070327718292,True,780.0,3109.3776097476484,1.0,40.0,0.0024571620888384346,0.16004944395305976,3.0,9.93252281272867e-07,2.871803819963114e-07,780.0070327718292,DE,380.0
263,29382,32875,AC,0.14599185258671193,0.04221083608658548,3.3070833895190405e-08,520.0075508816267,True,520.0,3109.3776097476484,1.0,40.0,0.001424702435068006,0.0927992636574484,2.0,1.0110239098802766e-06,2.923188094638884e-07,520.0075508816267,DE,380.0
264,29382,32877,AC,11.212573282011988,3.2419026656468355,2.493122064422897e-06,520.0001166369898,True,520.0,1554.6888048738242,1.0,40.0,0.07685731173450222,5.006169541159185,1.0,7.764939945991682e-05,2.2450849485088887e-05,520.0001166369898,DE,380.0
265,3,43775,AC,12.359251723667022,3.766746456326258,0.0012360770926360682,8080.000006405441,True,8080.0,31269.37760974765,1.0000000000000002,40.0,0.9987465498920486,139.50993505772126,19.0,8.559038589797106e-05,2.608550177511259e-05,8080.000006405441,AT,380.0
266,3,43778,AC,8.543420451998813,0.9518093609269356,0.0002109571198822216,14319.999999999227,True,3580.0,14320.0,1.0,40.0,1.8726844439757884,267.2788421637123,2.0,5.9164961578939146e-05,6.5914775687460915e-06,14319.999999999227,CZ,380.0
267,3,5,AC,14.254256442397383,1.8568838458410735,0.0018438243118680663,8750.000001650875,True,8750.0,38584.54943005036,0.9999999999999998,40.0,4.508635183575501,220.46122045768354,14.0,9.87136872742201e-05,1.2859306411641784e-05,8750.000001650875,DE,380.0
268,3,7,AC,22.636007312929387,3.127649227653337,0.0009442447369378427,5140.000001187525,True,5140.0,23178.996727209742,1.0,40.0,6.30971165262794,253.54504247196115,4.0,0.00015675905341363842,2.1659620690120063e-05,5140.000001187525,DE,380.0
269,30981,35286,AC,0.015169221131490628,0.0016899770017064508,2.654603453510098e-07,1790.0008517944843,True,1790.0,10741.486288219148,1.0,40.0,0.011351737845342734,0.24434510155938416,1.0,1.0505000783580767e-07,1.1703441840072374e-08,1790.0008517944843,DE,380.0
270,30981,4,AC,12.627418909042994,1.406801594277539,9.980580636090133e-07,3580.0000201726566,True,3580.0,10741.486288219148,1.0,40.0,0.4238391490379903,100.35408098762721,2.0,8.744749937010384e-05,9.742393312171322e-06,3580.0000201726566,DE,380.0
271,30987,35285,AC,3.0759030316893514,0.8893381642103757,1.2619527642492478e-08,520.0016072804484,True,520.0,1554.6888048738242,1.0,40.0,0.010760584592697383,1.4018005474642652,2.0,2.130126753247473e-05,6.158851552703433e-06,520.0016072804484,DE,380.0
272,31246,31247,AC,0.0,0.0,0.0,3600.0,False,0.0,inf,0.5,40.0,0.0,0.0,1.0,0.0,0.0,3600.0,DE,380.0
273,31246,35345,AC,0.04570724148077848,0.013215375464502828,3.953200437237844e-08,780.0143106382169,True,780.0,3109.3776097476484,1.0,40.0,0.0014042902238092722,0.09146969607350562,3.0,3.1653214321868753e-07,9.151922066830213e-08,780.0143106382169,DE,380.0
274,31247,589,AC,0.06120883945712877,0.00681918747670413,9.558613043225502e-07,3580.000748285324,True,3580.0,10741.486288219148,1.0,40.0,0.012248233386623519,0.527284169446428,2.0,4.238839297585095e-07,4.722429000487625e-08,3580.000748285324,DE,380.0
275,31271,31837,AC,20.63896465676422,5.967376156208113,7.609370973925036e-08,520.0001261433524,True,520.0,1554.6888048738242,1.0,40.0,0.07087083910241361,9.232470615066438,2.0,0.00014292911812163587,4.132531964133042e-05,520.0001261433524,DE,380.0
276,31371,31372,AC,0.0,0.0,0.0,2000.0,False,0.0,inf,0.5,40.0,0.0,0.0,1.0,0.0,0.0,2000.0,DE,380.0
277,31371,32673,AC,5.204065072406643,1.5046550213181489,2.892824796999907e-07,260.0006787206765,True,260.0,1554.6888048738242,1.0,40.0,0.019141465648983468,1.2467964354010657,1.0,3.60392318033701e-05,1.0420048624086904e-05,260.0006787206765,DE,380.0
278,31371,3828,AC,0.2900489770766294,0.08386223288360956,2.57970462053668e-07,1040.0008583864874,True,1040.0,1554.6888048738242,1.0,40.0,0.005215733526011203,0.3397314546066616,4.0,2.0086494257384308e-06,5.807633856205648e-07,1040.0008583864874,DE,380.0
279,31372,32535,AC,6.937959730976117,2.4071765604668984,8.573947083637718e-06,520.000024830999,True,520.0,6218.755219495297,1.0,40.0,0.3512707429516065,7.5610700784959155,1.0,4.804681254138585e-05,1.6670197787166888e-05,520.000024830999,DE,380.0
280,31372,3759,AC,5.203083623799157,1.8052496053553941,2.571991579519302e-05,1040.0000171678357,True,1040.0,6218.755219495297,1.0,40.0,0.518996863548153,11.171359228023688,2.0,3.6032435067861196e-05,1.2501728568943173e-05,1040.0000171678357,DE,380.0
281,31557,31778,AC,16.544359689522672,4.783481974545141,9.122040117572529e-08,520.0002233910003,True,520.0,1554.6888048738242,1.0,40.0,0.056833378136084654,7.403785537774043,2.0,0.00011457312804378582,3.3126606471919255e-05,520.0002233910003,DE,380.0
282,31559,4570,AC,5.203407294717978,1.504467394364375,1.617952916606546e-08,520.0003358683549,True,520.0,1554.6888048738242,1.0,40.0,0.01797217804834044,2.3412676895255546,2.0,3.603467655621869e-05,1.041874926845135e-05,520.0003358683549,DE,380.0
283,31560,31561,AC,7.013588867587561,2.027851136863826,4.0924804651965066e-08,520.0006486923775,True,520.0,1554.6888048738242,1.0,40.0,0.0161212889842097,3.1502236048445793,2.0,4.8570560024844604e-05,1.404329042149464e-05,520.0006486923775,DE,380.0
284,31660,31661,AC,0.0,0.0,0.0,14400.0,False,0.0,inf,0.5,40.0,0.0,0.0,1.0,0.0,0.0,14400.0,DE,380.0
285,31661,318,AC,0.3449755511816262,0.038433143746829664,2.4148267216049228e-05,3580.000039491448,True,3580.0,10741.486288219148,1.0,40.0,0.13996528304218578,3.012739702561222,2.0,2.389027362753644e-06,2.661575051719506e-07,3580.000039491448,DE,380.0
286,31661,34810,AC,0.7744473901355166,0.08627987893303003,9.648769282169506e-07,5934.550065705691,True,3580.0,10741.486288219148,1.0,40.0,0.16121856013591626,10.410643547189524,2.0,5.363209072960641e-06,5.975060867938368e-07,5934.550065705691,DE,380.0
287,31661,826,AC,0.03346432979730479,0.003728208890259882,2.3754842510726438e-06,7160.000550684393,True,7160.0,21482.972576438297,1.0,40.0,0.01574892479552853,0.6779882835637027,4.0,2.3174743626942377e-07,2.5818621123683393e-08,7160.000550684393,DE,380.0
288,31735,32602,AC,0.11422005291449833,0.03302462362573384,2.5396949226899086e-08,520.006584539772,True,520.0,3109.3776097476484,1.0,40.0,0.0012462457545895594,0.08117532862685946,2.0,7.909975963607918e-07,2.2870237967959725e-07,520.006584539772,DE,380.0
289,31735,32862,AC,1.0850138583835105,0.20376845060847387,6.348784319167192e-06,280.000817312466,True,280.0,1554.6888048738242,1.0,40.0,0.015182507646631023,0.9889261753200314,1.0,7.513946387697441e-06,1.4111388546293205e-06,280.000817312466,DE,380.0
290,31735,33241,AC,2.1442362106951345,0.40269327104326696,1.5835874435298784e-05,314.63388372063713,True,280.0,1554.6888048738242,1.0,40.0,0.033150983742453496,2.1593188901041507,1.0,1.4849281237500932e-05,2.788734564011544e-06,314.63388372063713,DE,380.0
291,31736,32601,AC,0.16941011693054786,0.04898173825651867,9.417188428770645e-09,260.0111938735433,True,260.0,1554.6888048738242,1.0,40.0,0.0009561132238653368,0.06227728749801508,1.0,1.1732002557517166e-06,3.392087136878024e-07,260.0111938735433,DE,380.0
292,31736,32603,AC,0.7856155935574727,0.1475407329881294,4.596905624718756e-06,280.0034090692168,True,280.0,1554.6888048738242,1.0,40.0,0.011229057358032474,0.7314146650861348,1.0,5.440551201921556e-06,1.0217502284496495e-06,280.0034090692168,DE,380.0
293,31783,31784,AC,4.981052440946582,1.4401808745061608,1.1075418767339537e-06,520.0004125632278,True,520.0,1554.6888048738242,1.0,40.0,0.03472617825842622,2.2619205896601304,1.0,3.449482299824503e-05,9.97355176250804e-06,520.0004125632278,DE,380.0
294,31783,34430,AC,1.0555931304632424,0.1982432212671806,2.4706525715242566e-05,560.0004998524375,True,560.0,1554.6888048738242,1.0,40.0,0.02892684233020034,1.8841756721287313,1.0,7.310201734509989e-06,1.372875493540032e-06,560.0004998524375,DE,380.0
295,31784,32288,AC,39.10654426912854,11.306922054659973,8.695333156465908e-06,520.0000354922644,True,520.0,1554.6888048738242,1.0,40.0,0.26722357841753597,17.405846090150085,1.0,0.0002708209436920259,7.830278431204967e-05,520.0000354922644,DE,380.0
296,318,33671,AC,0.13257255623170328,0.01476969363885844,5.731148133060346e-06,7160.000170094686,True,7160.0,10741.486288219148,1.0,40.0,0.0518598994264388,2.232559025737447,4.0,9.180924946793856e-07,1.0228319694500305e-07,7160.000170094686,DE,380.0
297,318,35000,AC,0.6088499233580666,0.06783117940137591,7.907154371383351e-05,4835.910145811076,True,3580.0,10741.486288219148,1.0,40.0,0.3248140912855321,6.991593111502672,2.0,4.21641221162096e-06,4.697450097048193e-07,4835.910145811076,DE,380.0
298,31847,31848,AC,0.0,0.0,0.0,2600.0,False,0.0,inf,0.5,40.0,0.0,0.0,1.0,0.0,0.0,2600.0,DE,380.0
299,31847,32176,AC,2.758972492982747,0.7977026161556484,6.134594788197554e-07,520.0004389339301,True,520.0,1554.6888048738242,1.0,40.0,0.020740205985897094,1.3509318130021886,2.0,1.9106457707636752e-05,5.524256344568202e-06,520.0004389339301,DE,380.0
300,31848,31926,AC,0.016624862420891277,0.0031045514562714656,2.9013260737201213e-05,2572.3910474655095,True,550.0,6218.755219495297,1.0,40.0,0.018880134491125283,0.40639313931844545,1.0,1.151306261834576e-07,2.1499663824594637e-08,2572.3910474655095,DE,380.0
301,31848,3759,AC,8.288353740884352,0.46128738276682846,0.0,1040.0002110379155,True,1040.0,6218.755219495297,1.0,40.0,0.043806716016263604,17.677717310716584,2.0,5.739857161277252e-05,3.194510960989117e-06,1040.0002110379155,DE,380.0
302,31853,3831,AC,31.98131204239573,9.246823825311177,1.777771753941898e-06,260.00015529013837,True,260.0,1554.6888048738242,1.0,40.0,0.10927820328485142,7.117933225234579,1.0,0.00022147723021049672,6.403617607556217e-05,260.00015529013837,DE,380.0
303,31879,3830,AC,17.853661044327183,5.162054625049519,3.9697825950647524e-06,520.0000961921967,True,520.0,1554.6888048738242,1.0,40.0,0.1221666146612992,7.9574313941217145,2.0,0.00012364031194132398,3.574830072748974e-05,520.0000961921967,DE,380.0
304,31926,31927,AC,0.0,0.0,0.0,17000.0,False,0.0,inf,0.7,40.0,0.0,0.0,1.0,0.0,0.0,17000.0,DE,380.0
305,31927,593,AC,7.878235147411912,0.8777023059568753,6.685800202867491e-07,3580.0000094669153,True,3580.0,10741.486288219148,1.0,40.0,0.7291887513171136,62.78288026872987,2.0,5.455841514828194e-05,6.0782708168758676e-06,3580.0000094669153,DE,380.0
306,32145,33023,AC,15.675329059120365,4.532210654290464,1.2689329174124382e-07,520.0002537903117,True,520.0,1554.6888048738242,1.0,40.0,0.053651744723456,6.989308478351062,2.0,0.00010855491038171998,3.138650037597274e-05,520.0002537903117,DE,380.0
307,32175,32176,AC,3.8864249518758043,1.123689338293617,3.2984815956343566e-08,520.0010702230702,True,520.0,1554.6888048738242,1.0,40.0,0.013646550589641511,1.777760485293761,2.0,2.691430022074657e-05,7.781782121146933e-06,520.0010702230702,DE,380.0
308,32175,33210,AC,1.6597319598407525,0.3117012678994604,2.944362141385237e-05,487.537182664914,True,280.0,1554.6888048738242,1.0,40.0,0.03932670570109019,2.5615800473873307,1.0,1.1493988641556458e-05,2.158596038084906e-06,487.537182664914,DE,380.0
309,32534,32535,AC,0.0,0.0,0.0,600.0,False,0.0,inf,0.5,40.0,0.0,0.0,1.0,0.0,0.0,600.0,DE,380.0
310,32534,36053,AC,3.0034002221520253,0.5640458163658658,1.757384055413422e-05,280.0003656793085,True,280.0,1554.6888048738242,1.0,40.0,0.04089422573985131,2.663681863026035,1.0,2.079917051351818e-05,3.906134462367492e-06,280.0003656793085,DE,380.0
311,32619,3830,AC,1.6136850719257065,0.466567712974059,3.588043910881504e-07,520.0018170911659,True,520.0,1554.6888048738242,1.0,40.0,0.011271486509934621,0.7341783257335889,2.0,1.1175104376216804e-05,3.2310783446956996e-06,520.0018170911659,DE,380.0
312,32622,32623,AC,0.0,0.0,0.0,2400.0,False,0.0,inf,0.5,40.0,0.0,0.0,1.0,0.0,0.0,2400.0,DE,380.0
313,32627,34751,AC,19.262975641685806,5.569542072574627,4.017034036769092e-08,520.0001510841785,True,520.0,1554.6888048738242,1.0,40.0,0.06611187979395647,8.612512497876162,2.0,0.00013340010832192388,3.857023595965808e-05,520.0001510841785,DE,380.0
314,32658,35511,AC,19.710490554731592,5.698932485755993,4.430905632963207e-06,500.918991076975,True,260.0,1554.6888048738242,1.0,40.0,0.1350316621780332,8.795407737170509,1.0,0.00013649924206877835,3.946629145260383e-05,500.918991076975,DE,380.0
315,32700,35026,AC,3.560786954039811,1.0295356743232242,2.239483913560805e-08,1462.2453862032312,True,520.0,1554.6888048738242,1.0,40.0,0.023436523341446087,4.579676545593152,2.0,2.4659189432408662e-05,7.129748437141442e-06,1462.2453862032312,DE,380.0
316,32726,3828,AC,32.96076990575042,9.530006783022062,1.4548462507790678e-07,520.000162294627,True,520.0,1554.6888048738242,1.0,40.0,0.07490435465409237,14.636885820240085,2.0,0.00022826017940270373,6.59972768907345e-05,520.000162294627,DE,380.0
317,32726,3831,AC,8.782906445421169,2.5394042398396577,1.952882111645083e-06,520.0002221346841,True,520.0,1554.6888048738242,1.0,40.0,0.06017103950102683,3.9192943184181437,2.0,6.082345183809674e-05,1.7585901937947768e-05,520.0002221346841,DE,380.0
318,32729,32735,AC,1.8155799771513796,0.3409711593354265,1.0623549326538406e-05,280.00054433832304,True,280.0,1554.6888048738242,1.0,40.0,0.025392272122919068,1.6539482895485926,1.0,1.25732685398295e-05,2.361296117281347e-06,280.00054433832304,DE,380.0
319,32735,33241,AC,2.50531446876026,0.4705044632568401,1.4659440431012583e-05,280.0005725565414,True,280.0,1554.6888048738242,1.0,40.0,0.03499057387437534,2.2791422338929235,1.0,1.734982319086053e-05,3.2583411582883662e-06,280.0005725565414,DE,380.0
320,32760,32761,AC,0.0,0.0,0.0,5100.0,False,0.0,inf,0.5,40.0,0.0,0.0,1.0,0.0,0.0,5100.0,DE,380.0
321,32760,32763,AC,6.123196327229303,1.7704073113348044,1.3615009765017052e-06,520.0002625840099,True,520.0,1554.6888048738242,1.0,40.0,0.046664837231161944,3.039555788742513,1.0,4.2404406698263875e-05,1.2260438444146845e-05,520.0002625840099,DE,380.0
322,32761,32764,AC,0.3420109356943594,0.03810284039657183,2.394068673697582e-05,3580.0000448403666,True,3580.0,10741.486288219148,1.0,40.0,0.1412110996287489,3.039555788742513,1.0,2.3684967845869765e-06,2.6387008584883536e-07,3580.0000448403666,DE,380.0
323,32763,32764,AC,0.0,0.0,0.0,3600.0,False,0.0,inf,0.5,40.0,0.0,0.0,1.0,0.0,0.0,3600.0,DE,380.0
324,32879,36168,AC,15.229269309432114,2.860083519154316,8.911135117276251e-05,280.0000416966476,True,280.0,1554.6888048738242,1.0,40.0,0.2075938262701297,13.52180900622995,1.0,0.00010546585394343569,1.9806672570320746e-05,280.0000416966476,DE,380.0
325,32885,32886,AC,0.0,0.0,0.0,4000.0,False,0.0,inf,0.7,40.0,0.0,0.0,1.0,0.0,0.0,4000.0,DE,380.0
