line_key,s_nom_extendable,s_nom,p,loading_old,s_nom_opt,loading_new,dif
13891,True,26.0,14.4569754637,55.6,26.0,55.6,0.0
13892,True,26.0,52.3978088216,201.53,52.3978088216,100.0,26.3978088216
13893,True,26.0,56.2132427362,216.2,56.2132427362,100.0,30.2132427362
13894,True,26.0,9.43579401183,36.29,26.0,36.29,0.0
13908,True,26.0,2.52669030285,9.72,26.0,9.72,0.0
13923,True,26.0,19.6659883963,75.64,26.0,75.64,0.0
13924,True,26.0,14.4876812729,55.72,26.0,55.72,0.0
13925,True,26.0,18.7856916075,72.25,26.0,72.25,0.0
13926,True,26.0,19.84794311,76.34,26.0,76.34,0.0
24407,True,28.0,28.0,100.0,28.0,100.0,0.0
13970,True,26.0,2.25315873907,8.67,26.0,8.67,0.0
13971,True,26.0,31.1564840886,119.83,31.1564840886,100.0,5.1564840886
13972,True,26.0,32.8661712908,126.41,32.8661712908,100.0,6.8661712908
13973,True,26.0,3.94561781788,15.18,26.0,15.18,0.0
13974,True,26.0,17.758742083,68.3,26.0,68.3,0.0
13975,True,26.0,18.6952538349,71.9,26.0,71.9,0.0
13976,True,26.0,19.1529533403,73.67,26.0,73.67,0.0
13977,True,26.0,18.7782533352,72.22,26.0,72.22,0.0
14021,True,26.0,21.4478889529,82.49,26.0,82.49,0.0
14022,True,26.0,21.3505639436,82.12,26.0,82.12,0.0
14031,True,26.0,16.1038394655,61.94,26.0,61.94,0.0
14032,True,26.0,31.1093302566,119.65,31.1093302566,100.0,5.1093302566
14033,True,26.0,16.0993240222,61.92,26.0,61.92,0.0
14034,True,26.0,48.3445846773,185.94,48.3445846773,100.0,22.3445846773
14035,True,26.0,8.17148255257,31.43,26.0,31.43,0.0
14036,True,26.0,14.761904434,56.78,26.0,56.78,0.0
14111,True,26.0,37.8987094426,145.76,37.8987094426,100.0,11.8987094426
14112,True,26.0,17.7106071616,68.12,26.0,68.12,0.0
14039,True,26.0,48.3270423602,185.87,48.3270423602,100.0,22.3270423602
14040,True,26.0,42.4544888241,163.29,42.4544888241,100.0,16.4544888241
14045,True,26.0,11.2353710896,43.21,26.0,43.21,0.0
14046,True,26.0,61.7485194525,237.49,61.7485194525,100.0,35.7485194525
14047,True,26.0,56.2132427362,216.2,56.2132427362,100.0,30.2132427362
14057,True,26.0,2.25315873907,8.67,26.0,8.67,0.0
14058,True,26.0,23.3626574175,89.86,26.0,89.86,0.0
14059,True,26.0,17.9063974331,68.87,26.0,68.87,0.0
14060,True,26.0,14.5598338594,56.0,26.0,56.0,0.0
14061,True,26.0,17.8999282063,68.85,26.0,68.85,0.0
14062,True,26.0,25.6452886023,98.64,26.0,98.64,0.0
14228,True,26.0,5.48302049023,21.09,26.0,21.09,0.0
14243,True,52.0,15.0093240851,28.86,52.0,28.86,0.0
14063,True,26.0,31.1093302566,119.65,31.1093302566,100.0,5.1093302566
14088,True,26.0,8.37144271259,32.2,26.0,32.2,0.0
14089,True,26.0,8.17148255257,31.43,26.0,31.43,0.0
14092,True,26.0,19.0553861604,73.29,26.0,73.29,0.0
14093,True,26.0,26.4515801111,101.74,26.4515801111,100.0,0.4515801111
14094,True,26.0,26.5684411349,102.19,26.5684411349,100.0,0.5684411349
14113,True,26.0,26.0,100.0,26.0,100.0,0.0
14103,True,26.0,11.0823253517,42.62,26.0,42.62,0.0
14104,True,26.0,11.2353710896,43.21,26.0,43.21,0.0
14105,True,26.0,62.3394921322,239.77,62.3394921322,100.0,36.3394921322
14106,True,26.0,12.1121508389,46.59,26.0,46.59,0.0
14107,True,26.0,10.4977760454,40.38,26.0,40.38,0.0
14108,True,26.0,27.5267311759,105.87,27.5267311759,100.0,1.5267311759
14109,True,26.0,61.6501986005,237.12,61.6501986005,100.0,35.6501986005
14110,True,26.0,17.7915952898,68.43,26.0,68.43,0.0
14114,True,26.0,25.6279153006,98.57,26.0,98.57,0.0
14115,True,26.0,22.4371084458,86.3,26.0,86.3,0.0
14116,True,26.0,0.844643826746,3.25,26.0,3.25,0.0
14117,True,26.0,22.3561396866,85.99,26.0,85.99,0.0
14118,True,26.0,21.4197584432,82.38,26.0,82.38,0.0
14119,True,26.0,21.573284838,82.97,26.0,82.97,0.0
14151,True,28.0,0.0,0.0,28.0,0.0,0.0
14181,True,26.0,12.5558547129,48.29,26.0,48.29,0.0
14173,True,26.0,36.0714351594,138.74,36.0714351594,100.0,10.0714351594
14174,True,26.0,36.0714351594,138.74,36.0714351594,100.0,10.0714351594
14175,True,26.0,36.5451396504,140.56,36.5451396504,100.0,10.5451396504
14176,True,26.0,18.0357175797,69.37,26.0,69.37,0.0
14182,True,26.0,12.2951267935,47.29,26.0,47.29,0.0
14183,True,26.0,12.5032352141,48.09,26.0,48.09,0.0
14244,True,78.0,8.72414370904,11.18,78.0,11.18,0.0
14253,True,26.0,5.82934414505,22.42,26.0,22.42,0.0
14354,True,26.0,6.74989863304,25.96,26.0,25.96,0.0
14357,True,26.0,15.8668648743,61.03,26.0,61.03,0.0
14358,True,26.0,16.3276627964,62.8,26.0,62.8,0.0
14359,True,26.0,0.0,0.0,26.0,0.0,0.0
14361,True,26.0,0.0,0.0,26.0,0.0,0.0
14601,True,26.0,39.5401030456,152.08,39.5401030456,100.0,13.5401030456
14611,True,26.0,16.7014650439,64.24,26.0,64.24,0.0
14619,True,26.0,22.2945712133,85.75,26.0,85.75,0.0
14620,True,26.0,0.0,0.0,26.0,0.0,0.0
14621,True,26.0,0.0,0.0,26.0,0.0,0.0
14701,True,52.0,128.652331606,247.41,128.652331606,100.0,76.652331606
14741,True,26.0,37.7945972986,145.36,37.7945972986,100.0,11.7945972986
14726,True,52.0,45.4290525411,87.36,52.0,87.36,0.0
14746,True,52.0,13.5457926883,26.05,52.0,26.05,0.0
14750,True,26.0,6.80990136654,26.19,26.0,26.19,0.0
14751,True,26.0,50.5366072508,194.37,50.5366072508,100.0,24.5366072508
14793,True,26.0,16.8779408687,64.92,26.0,64.92,0.0
14840,True,26.0,63.6744854574,244.9,63.6744854574,100.0,37.6744854574
14847,True,26.0,14.3830193186,55.32,26.0,55.32,0.0
14848,True,26.0,16.8394616007,64.77,26.0,64.77,0.0
14861,True,26.0,0.0,0.0,26.0,0.0,0.0
14914,True,52.0,12.5522795244,24.14,52.0,24.14,0.0
14927,True,52.0,15.4536780169,29.72,52.0,29.72,0.0
14928,True,52.0,79.8397241293,153.54,79.8397241293,100.0,27.8397241293
14930,True,52.0,95.0746853988,182.84,95.0746853988,100.0,43.0746853988
14986,True,26.0,6.70903074074,25.8,26.0,25.8,0.0
14988,True,26.0,6.29396197475,24.21,26.0,24.21,0.0
14989,True,26.0,18.9913677495,73.04,26.0,73.04,0.0
14991,True,52.0,14.2230873204,27.35,52.0,27.35,0.0
14993,True,52.0,18.2414725921,35.08,52.0,35.08,0.0
15008,True,26.0,10.3416872732,39.78,26.0,39.78,0.0
15038,True,52.0,174.677775574,335.92,174.677775574,100.0,122.677775574
15047,True,52.0,11.3123646353,21.75,52.0,21.75,0.0
15051,True,52.0,32.1909246088,61.91,52.0,61.91,0.0
15062,True,52.0,78.1253021575,150.24,78.1253021575,100.0,26.1253021575
15090,True,26.0,0.0,0.0,26.0,0.0,0.0
15095,True,52.0,43.499839679,83.65,52.0,83.65,0.0
15116,True,104.0,230.108659297,221.26,230.108659297,100.0,126.108659297
15117,True,52.0,108.860424479,209.35,108.860424479,100.0,56.860424479
15125,True,52.0,0.0,0.0,52.0,0.0,0.0
15126,True,52.0,85.879488073,165.15,85.879488073,100.0,33.879488073
15128,True,104.0,85.879488073,82.58,104.0,82.58,0.0
15129,True,52.0,44.6608046147,85.89,52.0,85.89,0.0
15146,True,52.0,14.5415744376,27.96,52.0,27.96,0.0
15157,True,52.0,30.7318797851,59.1,52.0,59.1,0.0
15159,True,52.0,14.3444735933,27.59,52.0,27.59,0.0
15179,True,52.0,13.8091649531,26.56,52.0,26.56,0.0
15196,True,26.0,11.0648861022,42.56,26.0,42.56,0.0
15197,True,52.0,59.8167452103,115.03,59.8167452103,100.0,7.8167452103
15201,True,52.0,79.5556569109,152.99,79.5556569109,100.0,27.5556569109
15249,True,26.0,13.6328794637,52.43,26.0,52.43,0.0
15218,True,52.0,18.1638583995,34.93,52.0,34.93,0.0
15237,True,26.0,11.3123646353,43.51,26.0,43.51,0.0
15243,True,52.0,13.5110170998,25.98,52.0,25.98,0.0
15244,True,26.0,49.1150403582,188.9,49.1150403582,100.0,23.1150403582
15245,True,26.0,50.5132625192,194.28,50.5132625192,100.0,24.5132625192
15248,True,52.0,26.9098763799,51.75,52.0,51.75,0.0
15256,True,26.0,13.2769969162,51.07,26.0,51.07,0.0
15307,True,52.0,22.834052178,43.91,52.0,43.91,0.0
15337,True,52.0,0.0,0.0,52.0,0.0,0.0
15439,True,52.0,121.248234818,233.17,121.248234818,100.0,69.248234818
15562,True,52.0,52.0,100.0,52.0,100.0,0.0
15644,True,52.0,31.2224809193,60.04,52.0,60.04,0.0
15645,True,52.0,61.2825606042,117.85,61.2825606042,100.0,9.2825606042
15646,True,26.0,12.4208930211,47.77,26.0,47.77,0.0
15736,True,26.0,20.9431417929,80.55,26.0,80.55,0.0
15777,True,26.0,45.5438233481,175.17,45.5438233481,100.0,19.5438233481
15841,True,26.0,29.5525547996,113.66,29.5525547996,100.0,3.5525547996
15800,True,26.0,45.4931259196,174.97,45.4931259196,100.0,19.4931259196
15828,True,26.0,40.3307048589,155.12,40.3307048589,100.0,14.3307048589
15838,True,26.0,7.28444741555,28.02,26.0,28.02,0.0
15839,True,26.0,7.06002617778,27.15,26.0,27.15,0.0
15847,True,26.0,11.1107510609,42.73,26.0,42.73,0.0
15860,True,26.0,8.38833531843,32.26,26.0,32.26,0.0
15861,True,26.0,8.27666938624,31.83,26.0,31.83,0.0
16034,True,26.0,90.9400301479,349.77,90.9400301479,100.0,64.9400301479
16036,True,52.0,23.9173054449,45.99,52.0,45.99,0.0
16042,True,52.0,14.0428581921,27.01,52.0,27.01,0.0
16043,True,26.0,45.1095771032,173.5,45.1095771032,100.0,19.1095771032
16053,True,26.0,48.6556629483,187.14,48.6556629483,100.0,22.6556629483
16461,True,26.0,13.7589474763,52.92,26.0,52.92,0.0
16593,True,26.0,15.5366433915,59.76,26.0,59.76,0.0
16825,True,26.0,9.45530970743,36.37,26.0,36.37,0.0
16826,True,26.0,10.5605094661,40.62,26.0,40.62,0.0
16970,True,52.0,0.0,0.0,52.0,0.0,0.0
17202,True,26.0,83.7377454259,322.07,83.7377454259,100.0,57.7377454259
18634,True,52.0,53.7105663129,103.29,53.7105663129,100.0,1.7105663129
17274,True,52.0,93.0249728329,178.89,93.0249728329,100.0,41.0249728329
17288,True,52.0,20.0158191735,38.49,52.0,38.49,0.0
17425,True,26.0,10.46999829,40.27,26.0,40.27,0.0
17473,True,26.0,0.0,0.0,26.0,0.0,0.0
17474,True,26.0,0.0,0.0,26.0,0.0,0.0
17486,True,52.0,7.9613442009,15.31,52.0,15.31,0.0
17528,True,26.0,21.2607555899,81.77,26.0,81.77,0.0
17529,True,26.0,22.0289118728,84.73,26.0,84.73,0.0
17805,True,26.0,4.01359304789,15.44,26.0,15.44,0.0
18227,True,52.0,37.3920686602,71.91,52.0,71.91,0.0
18230,True,52.0,25.817105954,49.65,52.0,49.65,0.0
18264,True,52.0,85.879488073,165.15,85.879488073,100.0,33.879488073
18295,True,78.0,8.72414093335,11.18,78.0,11.18,0.0
18354,True,26.0,11.4832175452,44.17,26.0,44.17,0.0
18545,True,26.0,37.8987094426,145.76,37.8987094426,100.0,11.8987094426
18613,True,52.0,16.9508409034,32.6,52.0,32.6,0.0
18635,True,26.0,25.9686482873,99.88,26.0,99.88,0.0
18636,True,78.0,73.3008468459,93.98,78.0,93.98,0.0
18651,True,52.0,36.0714351594,69.37,52.0,69.37,0.0
18691,True,26.0,7.43826900612,28.61,26.0,28.61,0.0
18699,True,26.0,19.0553861604,73.29,26.0,73.29,0.0
18704,True,358.0,269.085607969,75.16,358.0,75.16,0.0
18705,True,358.0,325.313881393,90.87,358.0,90.87,0.0
18751,True,26.0,26.0,100.0,26.0,100.0,0.0
18788,True,52.0,23.0970266934,44.42,52.0,44.42,0.0
18828,True,52.0,96.4622079711,185.5,96.4622079711,100.0,44.4622079711
18829,True,52.0,81.4528838861,156.64,81.4528838861,100.0,29.4528838861
18862,True,52.0,98.5084960844,189.44,98.5084960844,100.0,46.5084960844
18869,True,52.0,54.056508151,103.95,54.056508151,100.0,2.056508151
18870,True,52.0,52.0,100.0,52.0,100.0,0.0
18880,True,52.0,101.04986977,194.33,101.04986977,100.0,49.04986977
18899,True,26.0,38.5851991119,148.4,38.5851991119,100.0,12.5851991119
18900,True,52.0,12.5328740996,24.1,52.0,24.1,0.0
18905,True,52.0,0.0,0.0,52.0,0.0,0.0
18916,True,26.0,16.576541091,63.76,26.0,63.76,0.0
18917,True,26.0,17.0140565905,65.44,26.0,65.44,0.0
18944,True,52.0,56.7461955769,109.13,56.7461955769,100.0,4.7461955769
18963,True,56.0,70.7131346271,126.27,70.7131346271,100.0,14.7131346271
18992,True,52.0,59.6011772138,114.62,59.6011772138,100.0,7.6011772138
19065,True,52.0,11.9925436449,23.06,52.0,23.06,0.0
19117,True,26.0,5.47755166674,21.07,26.0,21.07,0.0
19119,True,52.0,12.8964453886,24.8,52.0,24.8,0.0
19139,True,26.0,24.3925037736,93.82,26.0,93.82,0.0
19158,True,52.0,43.4044309155,83.47,52.0,83.47,0.0
19159,True,52.0,41.1401409582,79.12,52.0,79.12,0.0
19185,True,52.0,101.04986977,194.33,101.04986977,100.0,49.04986977
19273,True,26.0,18.4007009107,70.77,26.0,70.77,0.0
19258,True,52.0,14.9712554455,28.79,52.0,28.79,0.0
19260,True,26.0,11.5826212634,44.55,26.0,44.55,0.0
19263,True,26.0,35.3627748058,136.01,35.3627748058,100.0,9.3627748058
19265,True,26.0,18.0474946872,69.41,26.0,69.41,0.0
19269,True,52.0,18.0474946872,34.71,52.0,34.71,0.0
19271,True,26.0,22.834052178,87.82,26.0,87.82,0.0
19272,True,26.0,64.9778461482,249.91,64.9778461482,100.0,38.9778461482
19279,True,26.0,16.5103700669,63.5,26.0,63.5,0.0
19337,True,52.0,13.0029927155,25.01,52.0,25.01,0.0
19343,True,52.0,95.0746853988,182.84,95.0746853988,100.0,43.0746853988
19352,True,52.0,33.0275086529,63.51,52.0,63.51,0.0
19355,True,52.0,44.1261735057,84.86,52.0,84.86,0.0
19356,True,52.0,26.5399296978,51.04,52.0,51.04,0.0
19359,True,52.0,62.117636374,119.46,62.117636374,100.0,10.117636374
19363,True,52.0,42.1641676471,81.08,52.0,81.08,0.0
19368,True,52.0,52.0,100.0,52.0,100.0,0.0
19369,True,52.0,39.5924083789,76.14,52.0,76.14,0.0
19507,True,26.0,19.1073359054,73.49,26.0,73.49,0.0
19509,True,26.0,22.3662334014,86.02,26.0,86.02,0.0
19522,True,26.0,7.79167580451,29.97,26.0,29.97,0.0
19524,True,179.0,15.6534202372,8.74,179.0,8.74,0.0
19525,True,179.0,10.035251793,5.61,179.0,5.61,0.0
19526,True,26.0,6.59387865953,25.36,26.0,25.36,0.0
19527,True,26.0,6.3025667291,24.24,26.0,24.24,0.0
19528,True,179.0,10.1896108243,5.69,179.0,5.69,0.0
19685,True,26.0,21.6466788175,83.26,26.0,83.26,0.0
19696,True,52.0,106.509975671,204.83,106.509975671,100.0,54.509975671
19697,True,52.0,173.199987556,333.08,173.199987556,100.0,121.199987556
21494,True,52.0,22.6933723243,43.64,52.0,43.64,0.0
19698,True,52.0,175.516797195,337.53,175.516797195,100.0,123.516797195
19776,True,52.0,24.4712851727,47.06,52.0,47.06,0.0
19818,True,52.0,52.0,100.0,52.0,100.0,0.0
19819,True,52.0,29.2999748773,56.35,52.0,56.35,0.0
19859,True,52.0,49.4086109948,95.02,52.0,95.02,0.0
19860,True,52.0,53.1714979968,102.25,53.1714979968,100.0,1.1714979968
19942,True,358.0,311.65484842,87.05,358.0,87.05,0.0
19954,True,358.0,282.744640942,78.98,358.0,78.98,0.0
19955,True,716.0,594.399489363,83.02,716.0,83.02,0.0
19965,True,55.0,47.6230472843,86.59,55.0,86.59,0.0
19976,True,52.0,24.4712851727,47.06,52.0,47.06,0.0
20079,True,179.0,17.0249766553,9.51,179.0,9.51,0.0
20159,True,26.0,82.0868553309,315.72,82.0868553309,100.0,56.0868553309
20294,True,52.0,36.4140694685,70.03,52.0,70.03,0.0
20328,True,52.0,13.6241761491,26.2,52.0,26.2,0.0
20317,True,26.0,16.5172702427,63.53,26.0,63.53,0.0
20334,True,26.0,46.4385409968,178.61,46.4385409968,100.0,20.4385409968
20353,True,26.0,29.6641948351,114.09,29.6641948351,100.0,3.6641948351
20357,True,26.0,0.0,0.0,26.0,0.0,0.0
20362,True,26.0,6.70111573323,25.77,26.0,25.77,0.0
20386,True,26.0,21.7421801001,83.62,26.0,83.62,0.0
20389,True,26.0,21.6622508154,83.32,26.0,83.32,0.0
20483,True,26.0,0.0,0.0,26.0,0.0,0.0
20484,True,26.0,0.0,0.0,26.0,0.0,0.0
20506,True,26.0,49.3934557261,189.97,49.3934557261,100.0,23.3934557261
20544,True,26.0,0.0,0.0,26.0,0.0,0.0
20570,True,26.0,30.0486224142,115.57,30.0486224142,100.0,4.0486224142
20575,True,26.0,6.64936859564,25.57,26.0,25.57,0.0
20576,True,26.0,9.13642214548,35.14,26.0,35.14,0.0
20577,True,26.0,8.91107254174,34.27,26.0,34.27,0.0
20648,True,52.0,70.7131346271,135.99,70.7131346271,100.0,18.7131346271
20669,True,52.0,101.04986977,194.33,101.04986977,100.0,49.04986977
20779,True,52.0,8.01282788887,15.41,52.0,15.41,0.0
21220,True,26.0,3.94775115301,15.18,26.0,15.18,0.0
21412,True,28.0,11.8064732812,42.17,28.0,42.17,0.0
21463,True,26.0,26.0411515354,100.16,26.0411515354,100.0,0.0411515354
21464,True,26.0,20.9497275248,80.58,26.0,80.58,0.0
21495,True,52.0,17.0140565905,32.72,52.0,32.72,0.0
21496,True,26.0,8.38832233582,32.26,26.0,32.26,0.0
21567,True,26.0,18.068146259,69.49,26.0,69.49,0.0
21568,True,26.0,26.0,100.0,26.0,100.0,0.0
21569,True,26.0,18.3121584033,70.43,26.0,70.43,0.0
21570,True,28.0,9.24473352572,33.02,28.0,33.02,0.0
21574,True,52.0,170.995745199,328.84,170.995745199,100.0,118.995745199
21575,True,52.0,171.305297637,329.43,171.305297637,100.0,119.305297637
21576,True,26.0,11.7994665725,45.38,26.0,45.38,0.0
21577,True,28.0,10.7809964684,38.5,28.0,38.5,0.0
21630,True,26.0,92.3255532875,355.1,92.3255532875,100.0,66.3255532875
21631,True,26.0,96.7716204482,372.2,96.7716204482,100.0,70.7716204482
21632,True,26.0,14.8309975729,57.04,26.0,57.04,0.0
21682,True,26.0,20.7578983256,79.84,26.0,79.84,0.0
21683,True,26.0,26.0,100.0,26.0,100.0,0.0
21684,True,26.0,6.41847569813,24.69,26.0,24.69,0.0
21713,True,28.0,23.771277326,84.9,28.0,84.9,0.0
21898,True,52.0,21.4065733754,41.17,52.0,41.17,0.0
21899,True,52.0,11.8064732812,22.7,52.0,22.7,0.0
21900,True,26.0,26.0,100.0,26.0,100.0,0.0
22222,True,78.0,11.6321879111,14.91,78.0,14.91,0.0
22223,True,26.0,11.6321879111,44.74,26.0,44.74,0.0
22343,True,52.0,26.6050205413,51.16,52.0,51.16,0.0
22344,True,52.0,2.43655015629,4.69,52.0,4.69,0.0
22345,True,52.0,27.7346865842,53.34,52.0,53.34,0.0
22352,True,52.0,2.32405131386,4.47,52.0,4.47,0.0
22353,True,52.0,72.3076761471,139.05,72.3076761471,100.0,20.3076761471
22354,True,52.0,71.7864257383,138.05,71.7864257383,100.0,19.7864257383
22457,True,28.0,34.8482215906,124.46,34.8482215906,100.0,6.8482215906
23001,True,26.0,2.9765129334,11.45,26.0,11.45,0.0
23214,True,52.0,72.3076761471,139.05,72.3076761471,100.0,20.3076761471
23236,True,26.0,65.7266522463,252.79,65.7266522463,100.0,39.7266522463
23237,True,26.0,36.0451513683,138.64,36.0451513683,100.0,10.0451513683
24002,True,52.0,25.9240211025,49.85,52.0,49.85,0.0
23482,True,26.0,19.4467163951,74.8,26.0,74.8,0.0
23626,True,358.0,237.619670399,66.37,358.0,66.37,0.0
23764,True,26.0,107.377686044,412.99,107.377686044,100.0,81.377686044
23790,True,52.0,52.0,100.0,52.0,100.0,0.0
24007,True,26.0,14.0458361891,54.02,26.0,54.02,0.0
24092,True,52.0,39.3945145479,75.76,52.0,75.76,0.0
24166,True,52.0,33.0401949033,63.54,52.0,63.54,0.0
24172,True,358.0,42.9843262169,12.01,358.0,12.01,0.0
24183,True,52.0,91.0369492677,175.07,91.0369492677,100.0,39.0369492677
24219,True,52.0,68.8840597658,132.47,68.8840597658,100.0,16.8840597658
24277,True,52.0,37.3920686602,71.91,52.0,71.91,0.0
9939,True,1600.0,64.4635041381,4.03,1600.0,4.03,0.0
