,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
87,46719168.456672266,0.0,0.0,255402.35554832988,49047751.76318906,20243395.52915178,45605757.695778035,18154725.436088894,2612407.48650625,93256077.69179139,34321.780287380185
88,46676931.123148456,0.0,0.0,213020.66191665988,49005637.887375064,20262330.513916418,45535920.76143914,18145390.62896722,2640966.9316230603,92834601.53045863,29427.238319873268
89,46711434.5466389,28573.4446504,0.0,170388.4933844299,48873374.83438247,20334024.66963342,45463690.56369454,18133545.16431025,2669356.20428613,92337455.72328354,24473.26183877635
90,46721129.76787617,0.0,0.0,163606.44899143997,48832322.632434905,20366082.721946657,45390126.96882064,18120300.896854382,2661660.9908198104,91874182.20711862,19546.122371809433
91,46755501.87814601,28290.635020179994,0.0,175182.78203808996,48765942.2748301,20434686.863454457,45317500.257683136,18108039.46906711,2635772.06948766,91379590.80449615,14641.033204252517
92,46791832.969542645,0.0,39159.926529460005,187378.20449107996,48730008.9796091,20479451.501798548,45250788.885837935,18101983.539234243,2610303.75701942,90857386.81121045,9711.874309685601
93,46798264.84641682,49989.592422429996,180918.19175533002,200733.69141376996,48746410.8900859,20352677.166114498,45337481.13326564,18107555.619216874,2585623.5914548,90276147.81989716,4823.216724818685
94,46809024.625106536,0.0,0.0,215456.90880047996,48721988.1332288,20344393.73869256,45437241.91275404,18126837.267655604,2561872.66090975,90024967.52971993,0.0
95,46794916.35473271,0.0,0.0,230860.73105457996,48694571.95767512,20317447.83744646,45543505.80580474,18152941.019766334,2538584.1327852802,89672625.65973936,2368.8963202534123
96,46925171.33757075,3186982.2452634606,7754952.7080500685,1884624.7859607497,48159723.00355735,19428985.593994413,44207294.69737078,17737865.466717917,1452309.1309245399,93426407.60797295,4791.792563263413
97,46971510.65806458,3001884.2217431404,7871034.440904738,1845486.4272676297,48206650.138998985,19523585.00087311,44311302.99625858,17759635.384479046,1483386.97398094,92892278.38559918,7231.192840716825
98,47016935.5535226,2815090.8229971603,7657601.873395508,1860287.3195750297,48286517.85288729,19618542.87688991,44374745.03624287,17778166.476795174,1460031.4829337199,92686000.80362059,9651.610742010238
99,47058510.362663455,2621159.23281614,7439044.101480179,1873779.8373038296,48308936.2429112,19710824.20048511,44463529.30893077,17783060.849817205,1435904.08375175,92468936.14456953,12078.210349123652
100,47092573.824457996,2498718.0149600003,7210487.283480048,1830469.7743605196,48207299.43941468,19791836.19367991,44528312.60012727,17837144.251255758,1464520.72609456,92248515.75295812,14440.540873917063
101,47124808.7977256,2332270.25851271,6979496.396037618,1840788.3362819897,48136873.31139131,19850862.22395681,44587253.328429475,17808957.62048549,1438520.77271666,92017843.20981221,16696.293935470476
102,47158419.080775306,2123572.16513015,6750336.3100822875,1851574.2696357798,48118322.01367923,19904536.207644008,44650588.57919258,17785642.23464232,1412796.5567433701,91726086.26949464,18977.82186354389
103,47192925.55821726,1916535.6467377602,6522369.231002457,1862664.7566706298,48104380.75854656,19962235.76869781,44716787.43671328,17765501.10266075,1387252.0197914501,91439875.53362876,21266.5973033873
104,47203666.202377826,1711327.2474715002,6624011.762090128,1819840.32362216,48095511.62297455,20022558.52047431,44786136.92800878,17748852.38855368,1416155.1715731001,90854676.6562205,23540.819549670712
105,47240132.419267945,1507924.15290175,6726950.4976392975,1777346.78878412,48091651.30829075,20085767.39244411,44858597.73402618,17735652.507895608,1445253.5449866802,90242812.70685163,25879.746502214126
106,47277300.277064405,1305821.92451948,6830823.252004867,1768031.61213326,48091400.24901178,20151826.366611913,44933300.49073928,17878136.836310938,1441552.6715701702,89630637.57607676,28231.76321861754
107,47314784.280529596,1104305.84099699,6606819.831980238,1725883.9516397598,48092775.449623086,20219939.06699401,45009013.42658448,17868541.87998017,1470855.1021585902,89357216.57616453,30533.726968270952
108,47352623.539996505,903448.41422641,6383289.325930808,1683857.0177698098,48162644.867299706,20288977.13623851,45085861.510669686,17860205.2139766,1500228.7584222301,89104298.57115105,32861.82275820436
109,47365199.642780475,702547.61647796,6159727.679622778,1641822.1343393198,48165727.17931606,20359055.05158761,45162634.84794769,17851785.69255273,1529597.7246448502,88860452.20970203,35229.66325099777
110,47402704.67779308,501070.5261621099,5935752.256627347,1599681.6209951597,48233877.33945377,20429064.49554811,45238414.98582139,17842265.22839786,1558904.3718718502,88582388.29562804,37578.338036981186
111,47434195.91906264,297996.40044157,5715782.5757301,1557248.3835704597,48297596.52220025,20498164.124829512,45311442.74633989,17829693.80606769,1588038.3192446101,88304520.88568757,39962.032178584595
112,47469908.644995704,235515.62358747,5489421.24508617,1514498.7899502998,48289860.23437422,20564742.45445121,45239176.60971249,17813825.116498422,1616985.6244089801,88024380.52733368,42343.23292083801
113,47504844.225061916,171593.99177241002,5590322.40902074,1471485.09890161,48344793.064868964,20628595.93558601,45164427.26165779,17795203.83408765,1645777.1187247,87419405.91824956,44651.900768771426
114,47539346.82141838,106869.59338178001,5690647.18847081,1428324.2670274498,48330831.84535155,20690174.68498211,45088294.40229339,17775048.95559018,1674481.8036496001,86824658.58867827,47000.18277955484
115,47574153.644765384,51397.832709959985,5791376.952480679,1385266.8205913699,48309746.98530155,20750486.07669281,45013133.63835109,17755971.62645911,1703247.4833859,86222065.14972855,49353.077646838254
116,47577311.310369335,0.0,5928233.726486649,1342862.1338524898,48364697.12969135,20811687.950899407,44944110.53484859,17743697.77769424,1732398.2749461,85627729.25733003,51647.35310079167
117,47584068.29592845,0.0,6069881.88670412,1301680.6037759897,48285118.250085145,20777845.535630506,45028907.64127849,17744172.45242587,1762270.69821117,85038672.65180738,54016.76157855508
118,47628638.92456165,0.0,6183609.15096499,1261941.1906447997,48311652.91172274,20733946.774463706,45071439.82620081,17759677.7952049,1792993.93424771,84451344.18930343,56401.554331688494
119,47597787.9254991,0.0,5971850.476042461,1222919.3983008498,48318201.768558174,20823727.630717207,45034224.84012521,17782662.64224463,1824140.5485219501,84319369.96152227,58800.4747542519
120,47534724.78712735,0.0,5794894.881703231,1183949.8287244,48422456.4259536,20916979.564842407,45004748.80375311,17808544.14127986,1855506.989282,84204687.85313898,61221.92163862532
121,47505332.817964755,35601.685369873,5584510.6738993,1145019.41972741,48446863.390940696,20922279.62420486,45040055.44072422,17834806.318203993,1886894.32582275,84090640.29773344,63632.98019176873
122,47552718.790212035,0.0,5373070.786726871,1105796.61360987,48554477.3091634,21014434.76268276,44971370.04248117,17858226.118429124,1918125.64153353,83899663.221645,66076.75626478215
123,47596924.2676186,0.0,5157186.07736274,1065342.70148709,48670287.5774945,20952596.13210724,45053360.97367626,17869678.403322056,1948700.04865244,83697508.64212795,68460.77947378556
124,47634924.74089932,0.0,5260926.742384911,1022486.95624578,48729249.573937,21029516.61919994,44995746.63389986,17857782.597515386,1977992.8562949002,83163706.27356172,70849.56263857897
125,47671414.728999354,35738.759951039996,5362556.46606388,979046.53237115,48719573.3016109,21082419.37398434,44893317.27532398,17840203.162127815,2006973.6839648301,82619400.79029773,73154.91087805238
126,47709040.83855385,0.0,5465773.94828545,936045.87841137,48745918.40079496,21129475.48822034,44834653.70724758,17826898.706454545,2036189.1694418602,82015078.70220532,75412.2600331858
127,47747407.279988185,46201.490099109986,5241729.03808262,893331.79213014,48692564.56488436,21149399.69564307,44810693.14033816,17816379.959787775,2065557.5652039403,81745806.99527965,77687.85737721922
128,47786588.258760504,0.0,5018822.464464789,850932.99697762,48776176.79111256,21163929.16125613,44756387.40041626,17808926.141243305,2095094.1978607404,81483506.78603618,79997.71463074263
129,47826573.60966616,28806.825675550004,4797040.02130086,808845.55820626,48794225.449815355,21100142.96965843,44846655.387972265,17804499.001351435,2124796.9678615504,81217346.18270153,82264.26204587604
130,47840897.87437763,0.0,4576067.60389073,766982.47656933,48832719.52171645,21012586.57062232,44938547.859253064,17802252.825109065,2154619.4530847906,80977194.19855563,84632.31358090945
131,47855435.3140709,0.0,4355460.1682417,758378.81920227,48871977.56146945,20923351.57236157,45006701.80845468,17767831.015095394,2184495.8796457006,80746447.42637506,86986.41137883287
132,47896554.913528904,0.0,4463559.89119217,749888.75871616,48912094.07942185,20835213.80327424,45076057.396474555,17734513.474258125,2214432.9206190007,80181251.3012607,89304.70632558627
133,47904085.18860026,0.0,4605202.60782224,741391.2181460799,48952154.06863015,20748206.2890585,45145333.85944097,17701123.219926454,2244365.9702776605,79599643.6079881,91631.37264786969
134,47867395.35723903,0.0,4384619.45253491,753885.9525063299,48957275.17914432,20813107.4580433,45095687.669225864,17699925.117200084,2219995.9852786707,79414972.9936313,93998.77180978311
135,47770262.8193442,50100.29018452999,4524908.87729998,799263.5835021599,48909085.83553802,20877014.734448,45044047.14781206,17662891.175799415,2195479.0293994006,78928108.04914124,96354.11877234653
136,47698522.39006616,4133.824340129984,4664123.573878651,811185.2079917899,48993230.239472926,20898431.395087432,44990251.28943626,17656121.902812745,2170803.237429701,78412209.11482763,98703.22301959994
137,47626139.97299453,0.0,4474144.05123602,822858.33183371,49059576.228010766,20938906.715667933,44934656.13344126,17646936.968381077,2145994.8474466107,78228142.12592876,101082.93203099335
138,47527563.7358036,0.0,4611961.68542339,834393.0045341799,49140796.34676777,20846264.628894094,44912028.489412285,17636406.157842107,2121112.5810109805,77752104.4402364,103429.11117269676
139,47455074.954861775,0.0,4750130.54157496,846024.9570471399,49088168.298488066,20771191.40915164,44998454.543324985,17626820.999133635,2096282.22232689,77244188.79647951,105769.07115879018
140,47384172.95104264,0.0,4562219.933993329,858271.1192798099,49157059.11948969,20797910.19158348,44947008.537932485,17623206.540110264,2071779.6011734102,81257694.29863206,107816.69593462876
141,47316244.28797603,0.0,4378464.645512,871668.2023091998,49117770.57538299,20741936.43627758,45046215.22306278,17630780.120315295,2047891.1024080103,85274655.90313418,109573.06706095862
142,47251821.23070414,0.0,4199608.53002477,919580.5686316498,49212852.01555394,20725740.058440525,45017081.05717631,17618386.204838626,2024726.6615900402,89293799.40232736,112022.24713959203
143,47266675.95308002,0.0,4351487.3474978395,968168.1752676298,49318841.409265,20785216.37000858,44988682.73484771,17612556.264170457,2001922.5237530002,88774209.45189318,114508.63592626544
144,46836308.572590895,3246021.939756987,7378648.941228671,1938694.0157434696,48917856.254430175,19721718.18931631,44188162.71314542,17338055.26816042,1392023.0559928196,94016021.26974374,117162.24924051341
145,46825409.89113293,3070954.707809044,7297562.974764414,1953898.9879110996,49035442.208032474,19787366.09918017,44243555.79905694,17375080.797709953,1363547.476158015,94302817.7171821,119633.3187497868
146,46814085.48881969,2895077.33334266,7452149.694438884,1968801.4476705396,49151503.484995075,19833418.817392714,44355171.09484401,17410213.832901884,1340594.931066225,93828556.92105025,122085.32006165021
147,46800968.635539435,2858108.258327742,7603711.842553954,1982430.2121156196,49222437.45466833,19915957.624180615,44315713.295535415,17437378.728174616,1310590.906971245,93344682.5414375,124532.20759292363
148,46784354.79006071,2672165.1265608873,7749373.185937423,1993574.0535923196,49270388.45360133,19983900.608587816,44401564.340027615,17448998.136487246,1279349.341079065,92857056.36649059,126972.46291530711
149,46766889.671192676,2626921.3457375774,7893598.095449093,2004112.9898597996,49315290.702080734,20023367.792018816,44340955.20687331,17456833.304337975,1254223.673209195,92361163.19029237,129378.86840529052
150,46750064.84325465,2582896.0321332016,8038903.428231763,2015106.9095954397,49366377.6536868,20055903.106507815,44267050.15464923,17467514.813770004,1222907.443263745,95988759.97276077,131756.2435043739
151,46733657.24869082,2406582.846429447,8184912.798235233,2026397.3106315297,49415067.3196314,20081374.640994526,44344667.0159358,17480051.087413434,1198156.020017185,95439464.31360765,134169.01961102732
152,46717708.70792589,2221905.782861282,8331696.773006103,2038013.9100872397,49465401.0408175,20110509.167718425,44433754.3121765,17494628.033280164,1167149.897141315,94896819.18335786,135462.9596023702
153,46702213.492093265,2038091.3920932459,8479245.685687473,2049952.6370949897,49517358.2998828,20155393.888148226,44525046.723718904,17511220.184335794,1136304.200288605,98534030.01569833,137891.4632439936
