name,scn_name,bus0,bus1,carrier,p_nom,p_nom_max,capital_cost,length,efficiency,p_nom_min,p_min_pu,p_max_pu,marginal_cost,p_nom_opt,country,lifetime,committable,p_nom_mod,marginal_cost_quadratic,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_up,ramp_limit_start_up,ramp_limit_shut_down
283,eGon2035,70798,70828,central_gas_CHP_heat,227.9897,inf,0.0,0.0,2.866666666666667,0.0,0.0,1.0,0.0,227.9897,DE,inf,False,,,,0.0,,,1.0,1.0
284,eGon2035,70798,70828,central_gas_boiler,137078.3311308673,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,137078.3311308673,DE,inf,False,,,,0.0,,,1.0,1.0
285,eGon2035,70798,70829,central_gas_CHP_heat,521.73585,inf,0.0,0.0,2.866666666666667,0.0,0.0,1.0,0.0,521.73585,DE,inf,False,,,,0.0,,,1.0,1.0
286,eGon2035,70798,70829,central_gas_boiler,230519.11939729447,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,230519.11939729447,DE,inf,False,,,,0.0,,,1.0,1.0
287,eGon2035,70798,70830,central_gas_CHP_heat,15.405000000000001,inf,0.0,0.0,2.866666666666667,0.0,0.0,1.0,0.0,15.405000000000001,DE,inf,False,,,,0.0,,,1.0,1.0
288,eGon2035,70798,70830,central_gas_boiler,12059.054634862168,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,12059.054634862168,DE,inf,False,,,,0.0,,,1.0,1.0
289,eGon2035,70798,70831,central_gas_CHP_heat,149.74915,inf,0.0,0.0,2.866666666666667,0.0,0.0,1.0,0.0,149.74915,DE,inf,False,,,,0.0,,,1.0,1.0
290,eGon2035,70798,70831,central_gas_boiler,103814.11123977622,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,103814.11123977622,DE,inf,False,,,,0.0,,,1.0,1.0
291,eGon2035,70798,70832,central_gas_CHP_heat,6036.198,inf,0.0,0.0,2.866666666666667,0.0,0.0,1.0,0.0,6036.198,DE,inf,False,,,,0.0,,,1.0,1.0
292,eGon2035,70798,70832,central_gas_boiler,280346.1948634094,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,280346.1948634094,DE,inf,False,,,,0.0,,,1.0,1.0
293,eGon2035,70798,4,OCGT,1439.2857142857144,inf,0.0,0.0,0.42,0.0,0.2,1.0,10.714285714285715,1439.2857142857144,DE,inf,True,,,,9.6,,1.0,0.2,0.2
294,eGon2035,70798,4,central_gas_CHP,1320.1986991732185,inf,0.0,0.0,0.43000000000000005,0.0,0.0,1.0,4.129899774138905,1320.1986991732185,DE,inf,False,,,,0.0,,,1.0,1.0
295,eGon2035,70798,4,industrial_gas_CHP,550.4566622880436,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,550.4566622880436,DE,inf,False,,,,0.0,,,1.0,1.0
296,eGon2035,70798,4,central_gas_CHP,594.3301569826165,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.1137500000000005,594.3301569826165,DE,inf,False,,,,0.0,,,1.0,1.0
297,eGon2035,70798,4,industrial_gas_CHP,251.0600501703489,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,251.0600501703489,DE,inf,False,,,,0.0,,,1.0,1.0
298,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
299,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
300,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
301,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
302,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
303,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
304,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
305,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
306,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
307,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
308,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
309,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
310,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
311,eGon2035,70812,4,H2_to_power,4.0460914703308145e-09,inf,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.0460914703308145e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
312,eGon2035,70812,70798,H2_to_CH4,4.868020251591848e-08,inf,18.71342652994257,0.0,0.8,0.0,0.0,1.0,25.0,4.868020251591848e-08,DE,30.0,False,,,,0.0,,,1.0,1.0
313,eGon2035,70812,4,H2_to_power,4.026673938060791e-09,26.0,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.026673938060791e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
314,eGon2035,70812,4,H2_to_power,4.026232786495033e-09,21.0,151.53217961140754,0.0,0.5,0.0,0.0,1.0,0.0,4.026232786495033e-09,DE,10.0,False,,,,0.0,,,1.0,1.0
315,eGon2035,70813,70833,central_heat_store_charger,2.798855470651968e-08,inf,0.0,0.0,0.8399999999999999,0.0,0.0,1.0,0.0,2.798855470651968e-08,DE,inf,False,,,,0.0,,,1.0,1.0
316,eGon2035,70814,70834,central_heat_store_charger,2.8430471309511462e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.8430471309511462e-08,DE,inf,False,,,,0.0,,,1.0,1.0
317,eGon2035,70815,70835,central_heat_store_charger,3.4224700730885876e-05,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,3.4224700730885876e-05,DE,inf,False,,,,0.0,,,1.0,1.0
318,eGon2035,70816,70836,central_heat_store_charger,2.985535368563554e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.985535368563554e-08,DE,inf,False,,,,0.0,,,1.0,1.0
319,eGon2035,70817,70837,central_heat_store_charger,2.8669103149157082e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.8669103149157082e-08,DE,inf,False,,,,0.0,,,1.0,1.0
320,eGon2035,70818,70838,central_heat_store_charger,2.7995071157616738e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.7995071157616738e-08,DE,inf,False,,,,0.0,,,1.0,1.0
321,eGon2035,70819,70839,central_heat_store_charger,2.7831661767469814e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.7831661767469814e-08,DE,inf,False,,,,0.0,,,1.0,1.0
322,eGon2035,70820,70840,central_heat_store_charger,2.829455753849512e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.829455753849512e-08,DE,inf,False,,,,0.0,,,1.0,1.0
323,eGon2035,70821,70841,central_heat_store_charger,2.9008137843842424e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.9008137843842424e-08,DE,inf,False,,,,0.0,,,1.0,1.0
324,eGon2035,70822,70842,central_heat_store_charger,65.0250027397362,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,65.0250027397362,DE,inf,False,,,,0.0,,,1.0,1.0
325,eGon2035,70824,70843,central_heat_store_charger,2.9215095675326545e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.9215095675326545e-08,DE,inf,False,,,,0.0,,,1.0,1.0
326,eGon2035,70826,70844,central_heat_store_charger,2.8502670426786412e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.8502670426786412e-08,DE,inf,False,,,,0.0,,,1.0,1.0
327,eGon2035,70827,70845,central_heat_store_charger,2.855506582558012e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.855506582558012e-08,DE,inf,False,,,,0.0,,,1.0,1.0
328,eGon2035,70828,70846,central_heat_store_charger,3.453044734351776e-05,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,3.453044734351776e-05,DE,inf,False,,,,0.0,,,1.0,1.0
329,eGon2035,70829,70847,central_heat_store_charger,2.799977108148256e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.799977108148256e-08,DE,inf,False,,,,0.0,,,1.0,1.0
330,eGon2035,70830,70848,central_heat_store_charger,2.7250189466213902e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.7250189466213902e-08,DE,inf,False,,,,0.0,,,1.0,1.0
331,eGon2035,70831,70849,central_heat_store_charger,10.532608746482456,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,10.532608746482456,DE,inf,False,,,,0.0,,,1.0,1.0
332,eGon2035,70832,70850,central_heat_store_charger,158.16493422427885,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,158.16493422427885,DE,inf,False,,,,0.0,,,1.0,1.0
333,eGon2035,70833,70813,central_heat_store_discharger,2.3191523744822226e-08,inf,0.0,0.0,0.8399999999999999,0.0,0.0,1.0,0.0,2.3191523744822226e-08,DE,inf,False,,,,0.0,,,1.0,1.0
334,eGon2035,70834,70814,central_heat_store_discharger,2.2591678633089463e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.2591678633089463e-08,DE,inf,False,,,,0.0,,,1.0,1.0
335,eGon2035,70835,70815,central_heat_store_discharger,2.669244257943494e-05,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.669244257943494e-05,DE,inf,False,,,,0.0,,,1.0,1.0
336,eGon2035,70836,70816,central_heat_store_discharger,2.5102910001692955e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.5102910001692955e-08,DE,inf,False,,,,0.0,,,1.0,1.0
337,eGon2035,70837,70817,central_heat_store_discharger,2.2042913487658133e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.2042913487658133e-08,DE,inf,False,,,,0.0,,,1.0,1.0
338,eGon2035,70838,70818,central_heat_store_discharger,2.2782069254775742e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.2782069254775742e-08,DE,inf,False,,,,0.0,,,1.0,1.0
339,eGon2035,70839,70819,central_heat_store_discharger,2.2725493515929305e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.2725493515929305e-08,DE,inf,False,,,,0.0,,,1.0,1.0
340,eGon2035,70840,70820,central_heat_store_discharger,2.2494296914999564e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.2494296914999564e-08,DE,inf,False,,,,0.0,,,1.0,1.0
341,eGon2035,70841,70821,central_heat_store_discharger,2.2803162620382443e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.2803162620382443e-08,DE,inf,False,,,,0.0,,,1.0,1.0
342,eGon2035,70842,70822,central_heat_store_discharger,74.17331343251901,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,74.17331343251901,DE,inf,False,,,,0.0,,,1.0,1.0
343,eGon2035,70843,70824,central_heat_store_discharger,2.2759412072574376e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.2759412072574376e-08,DE,inf,False,,,,0.0,,,1.0,1.0
344,eGon2035,70844,70826,central_heat_store_discharger,2.2746414100800974e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.2746414100800974e-08,DE,inf,False,,,,0.0,,,1.0,1.0
345,eGon2035,70845,70827,central_heat_store_discharger,2.3647557059740078e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.3647557059740078e-08,DE,inf,False,,,,0.0,,,1.0,1.0
346,eGon2035,70846,70828,central_heat_store_discharger,2.7127790619451905e-05,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.7127790619451905e-05,DE,inf,False,,,,0.0,,,1.0,1.0
347,eGon2035,70847,70829,central_heat_store_discharger,2.2626347870991666e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.2626347870991666e-08,DE,inf,False,,,,0.0,,,1.0,1.0
348,eGon2035,70848,70830,central_heat_store_discharger,2.2400206701087577e-08,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.2400206701087577e-08,DE,inf,False,,,,0.0,,,1.0,1.0
349,eGon2035,70849,70831,central_heat_store_discharger,8.237746171912312,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,8.237746171912312,DE,inf,False,,,,0.0,,,1.0,1.0
350,eGon2035,70850,70832,central_heat_store_discharger,166.6706929861864,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,166.6706929861864,DE,inf,False,,,,0.0,,,1.0,1.0
351,eGon2035,4,41276,dsm,142.04809794885918,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,142.04809794885918,DE,inf,False,,,,0.0,,,1.0,1.0
352,eGon2035,4,48653,power_to_H2,1.8311109474386582e-08,inf,27.45381865133243,0.0,0.7,0.0,0.0,1.0,0.0,1.8311109474386582e-08,DE,31.0,False,,,,0.0,,,1.0,1.0
353,eGon2035,4,52040,rural_heat_pump,1231.1423479212383,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1231.1423479212383,DE,inf,False,,,,0.0,,,1.0,1.0
354,eGon2035,4,69914,BEV_charger,2144.6929359436035,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,2144.6929359436035,DE,inf,False,,,,0.0,,,1.0,1.0
355,eGon2035,4,70812,power_to_H2,23.73806685370075,26.0,27.45381865133243,0.0,0.7,0.0,0.0,1.0,0.0,23.73806685370075,DE,31.0,False,,,,0.0,,,1.0,1.0
356,eGon2035,4,70828,central_heat_pump,18.817078275566487,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.817078275566487,DE,inf,False,,,,0.0,,,1.0,1.0
357,eGon2035,4,70828,central_resistive_heater,19.360062436959815,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.360062436959815,DE,inf,False,,,,0.0,,,1.0,1.0
358,eGon2035,4,41276,dsm,47.127780775582416,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.127780775582416,DE,inf,False,,,,0.0,,,1.0,1.0
359,eGon2035,4,48653,power_to_H2,1.8311109474384888e-08,inf,27.45381865133243,0.0,0.7,0.0,0.0,1.0,0.0,1.8311109474384888e-08,DE,31.0,False,,,,0.0,,,1.0,1.0
360,eGon2035,4,52040,rural_heat_pump,351.32565272620445,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,351.32565272620445,DE,inf,False,,,,0.0,,,1.0,1.0
361,eGon2035,4,69914,BEV_charger,709.3288952112198,inf,0.0,0.0,0.9000000000000001,0.0,0.0,1.0,0.0,709.3288952112198,DE,inf,False,,,,0.0,,,1.0,1.0
362,eGon2035,4,70812,power_to_H2,19.19756850094447,21.0,27.453818651332433,0.0,0.7,0.0,0.0,1.0,0.0,19.19756850094447,DE,31.0,False,,,,0.0,,,1.0,1.0
363,eGon2035,4,70831,central_heat_pump,15.618085407207973,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.618085407207973,DE,inf,False,,,,0.0,,,1.0,1.0
364,eGon2035,4,70831,central_resistive_heater,11.073078758573859,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.073078758573859,DE,inf,False,,,,0.0,,,1.0,1.0
transshipment_0,,4,43775,DC,16850.000000009164,66349.37760974765,3.7167507304590788,501.78114573926314,1.0,16850.0,0.0,1.0,0.0,16850.000000009164,AT,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_1,,4,43777,DC,24110.000000032374,85701.48628821915,1.0816981718418608,529.20252725739,1.0,24110.0,0.0,1.0,0.0,24110.000000032374,CH,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_10,,43776,43781,DC,11326.955925407447,45307.82370161983,19.731559810551364,453.73185086841903,1.0,11326.955925404958,0.0,0.7,0.0,11326.955925407447,BEFR,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_11,,43776,43784,DC,3078.17874059696,4553.361019847176,6.6002619799961195,151.7476169130087,1.0,1138.340254961794,0.0,0.7,0.0,3078.17874059696,BELU,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_12,,43776,43785,DC,6792.4104475849945,27169.64178784844,8.208343042597987,188.68558083512778,1.0,6792.41044696211,0.0,0.7,0.0,6792.4104475849945,BENL,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_13,,43777,43781,DC,13603.636435332277,54414.54574131418,16.723626789247223,384.404341111123,1.0,13603.636435328544,0.0,0.7,0.0,13603.636435332277,CHFR,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_14,,43778,43787,DC,4534.545478445706,18138.181913771397,13.996448833727628,321.7396762680511,1.0,4534.545478442849,0.0,0.7,0.0,4534.545478445706,CZPL,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_15,,43780,43788,DC,3396.2052234823827,13584.82089392422,30.022577752317876,690.2406862213894,1.0,3396.205223481055,0.0,0.7,0.0,3396.2052234823827,DKSE,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_16,,43786,43788,DC,7361.580574445117,29446.322297772025,17.979219873811402,413.3163382705563,1.0,7361.580574443006,0.0,0.7,0.0,7361.580574445117,NOSE,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_2,,4,43778,DC,7160.000000009191,28640.0,3.6926557144092502,406.0678327139876,1.0,7160.0,0.0,1.0,0.0,7160.000000009191,CZ,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_3,,4,43779,DC,4900.000000085571,16021.486288219148,1.8031298239373554,507.7469816402256,1.0,4900.0,0.0,1.0,0.0,4900.000000085571,DK,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_4,,4,43781,DC,39042.97257643376,39042.9725764383,0.9579707185017845,717.4240359294555,1.0,13340.0,0.0,1.0,0.0,39042.97257643376,FR,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_5,,4,43784,DC,4160.000000018319,16640.0,3.732703318438013,338.3818887827107,1.0,4160.0,0.0,1.0,0.0,4160.000000018319,LU,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_6,,4,43785,DC,9406.33267378055,21482.972576438297,0.4077798956436963,325.98511135185095,1.0,7160.0,0.0,1.0,0.0,9406.33267378055,NL,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_7,,4,43787,DC,7420.0000000029,26101.48628821915,13.771648272263885,612.6278618998576,1.0,7420.0,0.0,1.0,0.0,7420.0000000029,PL,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_8,,43775,43777,DC,6792.410446964298,27169.64178784844,18.080536503168723,415.62221327154276,1.0,6792.41044696211,0.0,0.7,0.0,6792.410446964298,ATCH,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_9,,43775,43778,DC,4534.545478445632,18138.181913771397,12.254938959527639,281.7514401453481,1.0,4534.545478442849,0.0,0.7,0.0,4534.545478445632,ATCZ,inf,False,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
