,PV,KWK
2274,0,1.7076765183039
2275,0,1.745715350501
2276,0,1.72169419256461
2277,0,1.74264290156275
2278,0,1.75614328420279
2279,0,1.53516925951418
2280,0,1.55285156877941
2281,0,1.56359978760405
2282,0,1.5489570284155
2283,0,1.57866509466144
2284,0,1.57079711127662
2285,0.025,1.58385281961937
2286,0.109,1.7609361913131
2287,0.235,1.75768589285667
2288,0.368,1.76907500168236
2289,0.449,1.87448674954812
2290,0.488,1.8616532734611
2291,0.494,1.74833483662312
2292,0.462,1.67277815666315
2293,0.4,1.70603387663228
2294,0.313,1.78268197804991
2295,0.211,1.73946140516432
2296,0.106,1.77303175802811
2297,0.019,1.76367689998256
2298,0,1.7229533416632
2299,0,1.74932521958935
2300,0,1.70063251037539
2301,0,1.70306762163524
2302,0,1.72278937564934
2303,0,1.58040375173771
2304,0,1.57666532790371
2305,0,1.56905723925708
2306,0,1.5821467456229
2307,0,1.57033553999112
2308,0,1.56957096207101
2309,0.057,1.60559983825243
2310,0.2,1.74756067773784
2311,0.352,1.71891407201324
2312,0.451,1.77169943351107
2313,0.513,1.7100118727653
2314,0.538,1.78627832888647
2315,0.53,1.75121680953284
2316,0.488,1.76416269353054
2317,0.42,1.77691350595521
2318,0.327,1.70720191561611
2319,0.219,1.70752313594197
2320,0.11,1.71671865230831
2321,0.021,1.74810905965688
2322,0,1.78605513583146
2323,0,1.75391013272548
2324,0,1.74232942161131
2325,0,1.68448747601857
2326,0,1.64697601514673
2327,0,1.59794774492401
2328,0,1.5767393066826
2329,0,1.56795000459011
2330,0,1.56747661778875
2331,0,1.56618827692535
2332,0,1.57682153994489
2333,0.058,1.58619649057087
2334,0.224,1.73309497406144
2335,0.368,1.70619174934691
2336,0.473,1.6726495980515
2337,0.539,1.72422466282465
2338,0.568,1.71211558652544
2339,0.563,1.69156553975996
2340,0.523,1.71533596875739
2341,0.454,1.77038875247228
2342,0.357,1.69966717925337
2343,0.24,1.69581625350213
2344,0.12,1.69541881610575
2345,0.023,1.96191218238363
2346,0,2.33539371428586
2347,0,1.70270616373401
2348,0,1.69299026727312
2349,0,1.67150060137562
2350,0,1.59753883983616
2351,0,1.53181088705071
2352,0,1.57229366324941
2353,0,1.56550375430073
2354,0,1.56333487571651
2355,0,1.57903578188906
2356,0,1.57592941624058
2357,0.042,1.5933659540972
2358,0.156,1.80112523391023
2359,0.375,1.77369822124797
2360,0.488,1.80479584827115
2361,0.535,1.79003889424714
2362,0.571,1.82038532183591
2363,0.576,1.74395395947815
2364,0.541,1.65010761812667
2365,0.471,1.72604215668533
2366,0.372,1.75124444238215
2367,0.252,1.78711163665863
2368,0.127,1.77855344423465
2369,0.026,1.75456831632797
2370,0,1.71038203634496
2371,0,1.7239359357029
2372,0,1.66655640540218
2373,0,1.68347645086964
2374,0,1.69108949251715
2375,0,1.52087167578138
2376,0,1.53716392105206
2377,0,1.52526467752272
2378,0,1.52341629831409
2379,0,1.55649517601469
2380,0,1.56889735723263
2381,0.123,1.58918909772276
2382,0.295,1.8887456471621
2383,0.425,1.83411164908105
2384,0.504,1.76943983681658
2385,0.544,1.86777747842036
2386,0.557,1.85855233483968
2387,0.538,1.77117304567837
2388,0.495,1.60767463020504
2389,0.43,1.78410132533018
2390,0.337,1.84641439637233
2391,0.225,1.86752654244238
2392,0.123,1.8589374057672
2393,0.029,1.79222291541398
2394,0,1.73561814211178
2395,0,1.72304823684316
2396,0,1.6587335968927
2397,0,1.71446329257164
2398,0,1.7235190294848
2399,0,1.44173370919006
2400,0,1.489476679647
2401,0,1.45598582051541
2402,0,1.44853741840606
2403,0,1.48017160797397
2404,0,1.48429077374852
2405,0.065,1.49063124803263
2406,0.192,1.93046771699927
2407,0.326,1.81758058954873
2408,0.377,1.73363234390218
2409,0.456,1.85315014352683
2410,0.471,1.79930305556142
2411,0.46,1.77481572530139
2412,0.418,1.62578866568294
2413,0.381,1.73179476451923
2414,0.305,2.09200747793599
2415,0.203,1.81986066385708
2416,0.114,1.84038463000011
2417,0.026,1.79143779170392
2418,0,2.0211008724553
2419,0,1.75247930473473
2420,0,1.67760121879069
2421,0,1.69611324255947
2422,0,1.69427761139343
2423,0,1.39162948079048
2424,0,1.48003058425007
2425,0,1.47397895846183
2426,0,1.47228792062258
2427,0,1.51967807705786
2428,0,1.52753760155365
2429,0.05,1.52165893680258
2430,0.15,1.83421023918332
2431,0.241,1.80913205551179
2432,0.32,1.74844347831669
2433,0.351,1.83346833444333
2434,0.383,1.86313905998639
2435,0.378,1.74403153991985
2436,0.333,1.71031769204906
2437,0.288,1.77021317747991
2438,0.227,1.85523273662246
2439,0.158,1.85260509550912
2440,0.085,1.82654381983108
2441,0.023,1.83292964348627
2442,0,1.71884901934638
2443,0,1.77317194923506
2444,0,1.70342221452553
2445,0,1.75235595104047
2446,0,1.71476826094169
2447,0,1.4398053929034
2448,0,1.45540293348537
2449,0,1.45336867643612
2450,0,1.45317727724677
2451,0,1.51649142237493
2452,0,1.49491986824887
2453,0.08,1.54208248254096
2454,0.218,1.91069097495593
2455,0.337,1.83036848572898
2456,0.407,1.86011559025161
2457,0.466,1.84133104604242
2458,0.493,1.89449741856282
2459,0.482,1.76639580918177
2460,0.442,1.64825964888918
2461,0.398,1.80993527006327
2462,0.315,1.82552577366668
2463,0.229,1.98513959102327
2464,0.125,1.863753041021
2465,0.033,1.90407224561339
2466,0,1.71718521040351
2467,0,1.80118317257044
2468,0,1.76921314401415
2469,0,1.71972220678316
2470,0,1.75414356418959
2471,0,1.4618460602484
2472,0,1.49578656749505
2473,0,1.47020359626449
2474,0,1.45538389295014
2475,0,1.4960378426002
2476,0,1.49688930423264
2477,0.071,1.50933091308326
2478,0.205,1.89545200244419
2479,0.316,1.85379564292934
2480,0.422,1.83362324878919
2481,0.503,1.81027328837932
2482,0.536,1.83136681629105
2483,0.514,1.78189300774404
2484,0.451,1.6203233994527
2485,0.37,1.7739753428151
2486,0.301,1.83757612969578
2487,0.216,1.80176776953529
2488,0.123,1.87575974767433
2489,0.038,1.81661868356384
2490,0,1.81900600540088
2491,0,1.76226730706298
2492,0,1.71763382718354
2493,0,1.72129650012281
2494,0,1.79818853616032
2495,0,1.50495008683109
2496,0,1.44319306896385
2497,0,1.44058562738577
2498,0,1.44118222611076
2499,0,1.47506369568352
2500,0.003,1.47865627141289
2501,0.114,1.50786867794648
2502,0.272,1.89404162581823
2503,0.422,1.76642595116421
2504,0.524,1.70577174895658
2505,0.584,1.72541617696197
2506,0.609,1.86013078963625
2507,0.6,1.77273059732963
2508,0.558,1.62985271119523
2509,0.488,1.84225910378373
2510,0.39,1.87450302615094
2511,0.274,1.8086556836997
2512,0.151,1.82358341414781
2513,0.045,1.86149897522107
2514,0,1.78327941865261
2515,0,1.76425856653614
2516,0,1.72126476045469
2517,0,1.69230706294327
2518,0,1.75617246089842
2519,0,1.46913927491881
2520,0,1.50618081610439
2521,0,1.51210532824797
2522,0,1.50828575780077
2523,0,1.53471502680162
2524,0.009,1.53450260602591
2525,0.161,1.56290688734875
2526,0.329,1.8478160933108
2527,0.455,1.79672985909147
2528,0.546,1.76275981359806
2529,0.602,1.77838293221316
2530,0.624,1.80462765452975
2531,0.612,1.76074385390634
2532,0.568,1.67467305472898
2533,0.496,1.76641108654495
2534,0.397,1.76838643907773
2535,0.279,1.81057936937631
2536,0.155,1.8148464549052
2537,0.047,1.77961223612461
2538,0,1.78530934842406
2539,0,1.76750289928877
2540,0,1.78164979922098
2541,0,1.72215813972395
2542,0,1.71257506095559
2543,0,1.53733852975977
2544,0,1.55341137609516
2545,0,1.55320650246743
2546,0,1.55528805204207
2547,0,1.5706912382054
2548,0.006,1.57602609036088
2549,0.131,1.59095879901713
2550,0.314,1.78419026193784
2551,0.44,1.71549401916934
2552,0.53,1.70551074014553
2553,0.586,1.7553821918611
2554,0.61,1.77572712598971
2555,0.602,1.75678204813659
2556,0.563,1.673130826298
2557,0.495,1.72394694699535
2558,0.399,1.76253792691503
2559,0.283,1.76688818818636
2560,0.158,1.86191146749626
2561,0.05,1.74451065051715
2562,0,1.76117945625025
2563,0,1.82233355825653
2564,0,1.72975074592588
2565,0,1.76274324618568
2566,0,1.73204480883481
2567,0,1.60004690696876
2568,0,1.57814717920261
2569,0,1.57358188382904
2570,0,1.57567902135229
2571,0,1.57712657451012
2572,0.007,1.6060862178866
2573,0.11,1.60714850443754
2574,0.307,1.75486369049963
2575,0.431,1.74317103275523
2576,0.52,1.80716193505941
2577,0.577,1.71134538812906
2578,0.601,1.73333531205195
2579,0.594,1.71056386872438
2580,0.557,1.78105163995329
2581,0.49,1.73585555025972
2582,0.397,1.74338920258744
2583,0.284,1.70958148942516
2584,0.163,1.71876604010386
2585,0.054,1.76791386012768
2586,0,1.71244390372285
2587,0,1.71732666812611
2588,0,1.74032515310561
2589,0,1.69294426016281
2590,0,1.67429199869703
2591,0,1.61480113495369
2592,0,1.61149598442826
2593,0,1.61013845726702
2594,0,1.60796781924745
2595,0,1.63151891545374
2596,0.011,1.62083840402094
2597,0.127,1.6464039604734
2598,0.318,1.75500044808294
2599,0.443,1.71822732851605
2600,0.531,1.72143316294836
2601,0.582,1.68509306538784
2602,0.604,1.7029541652893
2603,0.595,1.69286864400292
2604,0.555,1.96808013468466
2605,0.487,1.72873717887763
2606,0.393,1.75212901700742
2607,0.282,1.74978546602277
2608,0.164,1.76832531007066
2609,0.057,1.738878628162
2610,0,1.80734981185811
2611,0,1.79673139771933
2612,0,1.75206357068838
2613,0,1.65659660194798
2614,0,1.66173490082731
2615,0,1.60941763934177
2616,0,1.62387747726252
2617,0,1.61335864539451
2618,0,1.60956096439483
2619,0,1.61000549209179
2620,0.018,1.61665198968599
2621,0.172,1.61584839823247
2622,0.332,1.73191163609259
2623,0.457,1.74385871840365
2624,0.547,1.72303975994144
2625,0.602,1.72977742925623
2626,0.624,1.73982054920646
2627,0.614,1.80246668429259
2628,0.573,1.74432533433971
2629,0.505,1.74272797271834
2630,0.411,1.76378119118303
2631,0.296,1.82341776840583
2632,0.173,1.84544685549122
2633,0.06,1.72096465760413
2634,0.001,1.74415105895331
2635,0,1.73481799643706
2636,0,1.7306739887805
2637,0,1.70375751743976
2638,0,1.72124272401184
2639,0,1.6197518495012
2640,0,1.61101708775642
2641,0,1.61805515671289
2642,0,1.61703455562118
2643,0,1.61093010584153
2644,0.031,1.61621736162534
2645,0.2,1.64190458594185
2646,0.355,1.72925772799752
2647,0.475,1.7294137597887
2648,0.559,1.7255301101289
2649,0.609,1.74562262647384
2650,0.629,1.72318227846047
2651,0.618,1.77166313019903
2652,0.576,1.7387940375242
2653,0.506,1.70782521427752
2654,0.411,1.70806036943101
2655,0.297,2.04603876009083
2656,0.175,1.76028893291232
2657,0.063,1.7509639869006
2658,0.001,1.78266251483069
2659,0,1.74808562379842
2660,0,1.73624547104344
2661,0,1.68416769700347
2662,0,1.66609467037934
2663,0,1.61232703212754
2664,0,1.65143631311425
2665,0,1.61721965563481
2666,0,1.61877398661605
2667,0,1.61927368702395
2668,0.03,1.65081913536477
2669,0.189,1.64081454184348
2670,0.342,1.75552124617282
2671,0.459,1.73249003954527
2672,0.542,1.702621320997
2673,0.595,1.71034014553047
2674,0.617,1.73949909599176
2675,0.609,1.74000249623173
2676,0.574,1.70613123721364
2677,0.508,1.73498155160492
2678,0.417,1.84462994374568
2679,0.303,1.71910820151166
2680,0.181,1.75518774307948
2681,0.068,1.72665405127106
2682,0.002,1.74336013877427
2683,0,1.74555072862268
2684,0,1.83421156582868
2685,0,1.74880336281774
2686,0,1.68875084357622
2687,0,1.62725146692446
2688,0,1.63623840858309
2689,0,1.62372507816545
2690,0,1.63230755094328
2691,0,1.62277898560259
2692,0.032,1.63402582844593
2693,0.189,1.63815873521926
2694,0.344,1.75239578309148
2695,0.466,1.78730092222931
2696,0.554,1.72563683280059
2697,0.61,1.7236812894661
2698,0.633,1.75466606058905
2699,0.624,1.73759570662881
2700,0.584,1.69266544078585
2701,0.513,1.76631929806233
2702,0.418,1.74033751686854
2703,0.303,1.71900988850175
2704,0.18,1.74755796938415
2705,0.067,1.75575281910068
2706,0.001,1.7754316104303
2707,0,1.79379578225424
2708,0,1.76654283440185
2709,0,1.69357846149359
2710,0,1.69098053253143
2711,0,1.64036829977929
2712,0,1.70520108514247
2713,0,1.63244144341587
2714,0,1.63265585547188
2715,0,1.65541928994297
2716,0.006,1.6603989757487
2717,0.041,1.68654663592084
2718,0.083,1.69935115312146
2719,0.133,1.7294705692407
2720,0.187,1.71389306804206
2721,0.271,1.70824435843514
2722,0.379,1.75353206449724
2723,0.45,1.69662075926213
2724,0.477,1.74369326080459
2725,0.445,1.70918211947397
2726,0.378,1.67914522467403
2727,0.286,1.7004567067794
2728,0.173,1.88524221681957
2729,0.059,1.79541000548772
2730,0.001,1.75495528161529
2731,0,1.76841619791613
2732,0,1.69607856892984
2733,0,1.67554392502957
2734,0,1.65856712447527
2735,0,1.65144981426141
2736,0,1.64567881641313
2737,0,1.64056402011412
2738,0,1.64140761650908
2739,0,1.64071743494319
2740,0.009,1.64385856559575
2741,0.089,1.68356485548244
2742,0.302,1.84216248124908
2743,0.463,1.70667915321341
2744,0.551,1.78197393679626
2745,0.605,1.67284642928618
2746,0.627,1.75261741869175
2747,0.616,1.73959495982836
2748,0.572,1.76003135620508
2749,0.504,1.72452828218037
2750,0.412,1.70344409113409
2751,0.301,1.70899993256386
2752,0.176,1.72324522462139
2753,0.056,1.71780527597065
2754,0.001,1.76844164518464
2755,0,1.76243534437081
2756,0,1.74519707721998
2757,0,1.65674936100752
2758,0,1.64937673703651
2759,0,1.64170399476347
2760,0,1.64160183732852
2761,0,1.64021750984597
2762,0,1.63861527658753
2763,0,1.63467613141623
2764,0.005,1.65701378086234
2765,0.043,1.65914351516283
2766,0.109,1.7275055829027
2767,0.153,1.74582262432241
2768,0.175,1.74003044787785
2769,0.193,1.73554165401296
2770,0.244,1.74342751453222
2771,0.348,1.70359684248049
2772,0.391,1.71022345158529
2773,0.391,1.82604677349488
2774,0.358,1.70522909794411
2775,0.25,1.73510583340495
2776,0.138,1.81355489509773
2777,0.052,1.72826206552054
2778,0.002,1.78732384970989
2779,0,1.81906455525323
2780,0,1.68914725157578
2781,0,1.68274158893983
2782,0,1.67663877800103
2783,0,1.61330006756336
2784,0,1.63033013361304
2785,0,1.6239376645203
2786,0,1.60478484919843
2787,0,1.61406071441132
2788,0.019,1.63409034462268
2789,0.102,1.63492477066431
2790,0.207,1.760020753692
2791,0.309,1.72972336889108
2792,0.41,1.77255439167862
2793,0.545,1.71564820730164
2794,0.611,1.72960407211625
2795,0.606,1.77366849954598
2796,0.491,1.82112327340335
2797,0.353,1.73384559331134
2798,0.248,1.82636578275335
2799,0.194,1.74710444130559
2800,0.115,1.72822081203915
2801,0.047,1.77081872174522
2802,0.002,1.70992601498043
2803,0,1.77153690457513
2804,0,1.72696444114054
2805,0,1.68149358399701
2806,0,1.64683378085876
2807,0,1.5735475276535
2808,0,1.60950361951387
2809,0,1.60858467169028
2810,0,1.6073046513862
2811,0,1.62605033164094
2812,0.001,1.62675906316002
2813,0.023,1.63231283606126
2814,0.059,1.81926297013199
2815,0.105,1.78348923677055
2816,0.128,1.74702033212495
2817,0.146,1.76889193444451
2818,0.162,1.78835506759102
2819,0.164,1.73940564328828
2820,0.179,1.70966169336859
2821,0.207,1.75663912089152
2822,0.184,1.7639887167348
2823,0.15,1.77695513056344
2824,0.113,1.81624678108669
2825,0.049,1.78824736457947
2826,0.003,1.73518110777097
2827,0,1.7557444292407
2828,0,1.69563565501796
2829,0,1.70225237260747
2830,0,1.71521810275734
2831,0,1.57815051213567
2832,0,1.59874147836509
2833,0,1.59439955597609
2834,0,1.58663209860878
2835,0,1.60009934953219
2836,0.005,1.60325882473279
2837,0.057,1.60627271741851
2838,0.148,1.819735871935
2839,0.21,1.77445598104616
2840,0.281,1.75187069359127
2841,0.404,1.77309120766779
2842,0.53,1.80136432220835
2843,0.581,1.75476283573015
2844,0.575,1.71587526425741
2845,0.513,1.77220081377773
2846,0.435,1.80016370752307
2847,0.33,1.75333046692588
2848,0.212,1.79867314098603
2849,0.097,1.77898695155978
2850,0.009,1.74700840728708
2851,0,1.75713111426064
2852,0,1.71797673676759
2853,0,1.70044478347634
2854,0,1.70248232689369
2855,0,1.56612093909439
2856,0,1.58048493500214
2857,0,1.5795790619641
2858,0,1.58038404317238
2859,0,1.58665005190761
2860,0.045,1.58601077512121
2861,0.185,1.60516747516595
2862,0.345,1.76517289174498
2863,0.433,1.83940888800352
2864,0.471,1.71799682703762
2865,0.478,1.78692512992322
2866,0.549,1.77042286338482
2867,0.576,1.73815541356772
2868,0.544,1.7356769846924
2869,0.492,1.73702149943058
2870,0.417,1.78075568842545
2871,0.322,1.75118293373288
2872,0.208,1.82758766114658
2873,0.096,1.8114146018371
2874,0.01,1.7137761905118
2875,0,1.72854217403513
2876,0,1.72331485302543
2877,0,1.68945548063153
2878,0,1.70822504087391
2879,0,1.5547116168032
2880,0,1.61101006027347
2881,0,1.59705562791397
2882,0,1.56128289609154
2883,0,1.57573817415315
2884,0.004,1.57525912052285
2885,0.043,1.58732940412249
2886,0.106,1.88162287545832
2887,0.148,1.76582404075086
2888,0.182,1.73519543683887
2889,0.227,1.74776139218511
2890,0.248,1.74797402286256
2891,0.279,1.73934542594179
2892,0.286,1.70000153101161
2893,0.229,1.71901637109291
2894,0.168,1.8028271629005
2895,0.13,1.77993093768567
2896,0.097,1.76001295022397
2897,0.041,1.74847581675456
2898,0.002,1.95915919253224
2899,0,1.74622129564124
2900,0,1.6798644484505
2901,0,1.69882974653998
2902,0,1.71151380790682
2903,0,1.55404880908657
2904,0,1.57048271324803
2905,0,1.56601542720979
2906,0,1.57018564000457
2907,0,1.57954022959824
2908,0.009,1.58751697933663
2909,0.06,1.59345414946143
2910,0.153,1.78025675800159
2911,0.214,1.76587133419203
2912,0.218,1.73904896634547
2913,0.261,1.77536293124881
2914,0.336,1.75283919256347
2915,0.38,1.75356259382949
2916,0.427,1.71918294640724
2917,0.44,1.73017841714435
2918,0.4,1.74145774885665
2919,0.329,1.76302674295017
2920,0.217,1.76628409585735
2921,0.11,1.75956374439107
2922,0.015,1.75694134325207
2923,0,1.75573272739267
2924,0,1.69399670309172
2925,0,1.69901968217932
2926,0,1.68531903303402
2927,0,1.53750498508205
2928,0,1.56411386605618
2929,0,1.55693571802507
2930,0,1.54720482542401
2931,0,1.56032095723926
2932,0.059,1.57733849180731
2933,0.214,1.60208828948835
2934,0.322,1.9674312559044
2935,0.375,1.75266975442311
2936,0.404,1.74819629356275
2937,0.471,1.77729504835308
2938,0.526,1.81805798848591
2939,0.528,1.77228508251492
2940,0.497,1.69208684417231
2941,0.434,1.75031098185808
2942,0.347,1.80283504936209
2943,0.265,1.77914814336658
2944,0.168,1.82577079437202
2945,0.075,1.72461909531987
2946,0.013,1.69651918044257
2947,0,1.73201711977988
2948,0,1.69061984099327
2949,0,1.72061809397701
2950,0,1.69797531321137
2951,0,1.49476111566226
2952,0,1.51283980308663
2953,0,1.51107251693647
2954,0,1.50408683705784
2955,0,1.52840304285895
2956,0.027,1.53389400862107
2957,0.125,1.54163042753383
2958,0.245,1.89041382269675
2959,0.336,1.97078012298404
2960,0.405,1.71915290849203
2961,0.425,1.93656713913553
2962,0.441,1.83264886202673
2963,0.428,1.82932353591219
2964,0.414,1.70591040221186
2965,0.396,1.76932332679938
2966,0.372,1.82414692414927
2967,0.311,1.80020959590203
2968,0.22,1.82127118724345
2969,0.114,1.87534223327652
2970,0.02,1.75373691105184
2971,0,1.7221305534134
2972,0,1.72029072681512
2973,0,1.68346618464268
2974,0,1.68134799775647
2975,0,1.47505260656922
2976,0,1.48756263170688
2977,0,1.51028637898772
2978,0,1.48333890484463
2979,0,1.51388440629665
2980,0.063,1.5175821296361
2981,0.196,1.52861348921814
2982,0.346,1.8930159435736
2983,0.451,1.88266438538135
2984,0.521,1.78902056289937
2985,0.567,1.82914949742546
2986,0.601,1.85289542109775
2987,0.609,1.76850550749979
2988,0.586,1.66687424767951
2989,0.537,1.78791722584918
2990,0.445,1.8147003913636
2991,0.335,1.81869019693439
2992,0.218,1.85937052628196
2993,0.107,1.79993712264104
2994,0.017,1.73057463670986
2995,0,1.73236139969202
2996,0,1.7325003981563
2997,0,1.67680206596353
2998,0,1.80767050217213
2999,0,1.47973576518488
3000,0,1.4962812195117
3001,0,1.49841264393687
3002,0,1.49284894420748
3003,0,1.5159884292996
3004,0.021,1.53023214216904
3005,0.116,1.5312402343814
3006,0.257,1.88669569239942
3007,0.361,1.81843607950969
3008,0.445,1.75110589317063
3009,0.509,1.76836314185397
3010,0.551,1.80384166291051
3011,0.536,1.91372071905333
3012,0.507,1.67152164089444
3013,0.453,1.76716481866157
3014,0.38,1.86913907722318
3015,0.293,1.85123869569899
3016,0.197,1.81735655263834
3017,0.107,1.78139963915195
3018,0.02,1.73573093835683
3019,0,1.80157714907217
3020,0,1.69860765650981
3021,0,1.70940132676742
3022,0,1.71587786036173
3023,0,1.49285778404791
3024,0,1.49786741646182
3025,0,1.50076999635542
3026,0,1.49656036533969
3027,0,1.52247426316351
3028,0.029,1.52429534237172
3029,0.126,1.56023526459541
3030,0.26,1.84559621810616
3031,0.458,1.81669837160234
3032,0.505,1.80905720792807
3033,0.537,1.82720221380915
3034,0.575,1.81222044057184
3035,0.555,1.77778267193784
3036,0.508,1.7219493368169
3037,0.463,1.78454784564118
3038,0.411,1.78642051524752
3039,0.336,1.77646736914511
3040,0.237,1.80500570323685
3041,0.119,1.82106342290795
3042,0.02,1.74163902021393
3043,0,1.7905539745259
3044,0,1.71867015566681
3045,0,1.73864872311837
3046,0,1.78536410266658
3047,0,1.51814633364523
3048,0,1.54853258965113
3049,0,1.54151817494091
3050,0,1.54267727160179
3051,0,1.56022957631115
3052,0.025,1.57315107081506
3053,0.109,1.57616374976821
3054,0.233,1.79550184075021
3055,0.329,1.77578070241456
3056,0.356,1.73989160122087
3057,0.303,1.76610681917877
3058,0.247,1.78892159278225
3059,0.268,1.74682941487357
3060,0.298,1.70854613072646
3061,0.361,1.76172646894238
3062,0.321,1.80727080455878
3063,0.155,1.79901912286789
3064,0.067,1.82666648007533
3065,0.019,1.79082852281262
3066,0.001,1.77253652729883
3067,0,1.78086472197648
3068,0,1.71289856537475
3069,0,1.70212460090625
3070,0,1.73094005509799
3071,0,1.57121346120555
3072,0,1.54006818577223
3073,0,1.54427564508518
3074,0,1.54003249150104
3075,0,1.5473717910369
3076,0.02,1.57984857907495
3077,0.124,1.57826637187294
3078,0.301,1.79899163922823
3079,0.457,1.68123863523256
3080,0.552,1.6917239462959
3081,0.599,1.66759498031553
3082,0.619,1.69549614779571
3083,0.607,1.73013203601787
3084,0.57,1.82929448887616
3085,0.512,1.85449765298351
3086,0.437,1.73885447593194
3087,0.345,1.70570660497351
3088,0.23,1.79353554685966
3089,0.117,1.81245690521567
3090,0.021,1.83519661476955
3091,0,1.72663644844731
3092,0,1.67830860315385
3093,0,1.64860072872389
3094,0,1.62990350923705
3095,0,1.56813688889785
3096,0,1.62819993900873
3097,0,1.59940314254999
3098,0,1.59552822029044
3099,0,1.61683589661168
3100,0.028,1.61839884398453
3101,0.085,1.63262178347156
3102,0.143,1.77895288728185
3103,0.23,1.76404408655544
3104,0.312,1.77094472086811
3105,0.468,1.77012813761033
3106,0.556,1.76566367171256
3107,0.565,1.73514251227823
3108,0.544,1.67755935561299
3109,0.497,1.71230383975774
3110,0.436,1.77105832124159
3111,0.363,1.76158265781685
3112,0.246,1.76994835417745
3113,0.115,1.75696839198704
3114,0.025,1.74579909246051
3115,0,1.76456144075697
3116,0,1.71664909725846
3117,0,1.69969730408526
3118,0,1.72023457377452
3119,0,1.57150971715028
3120,0,1.57846453634957
3121,0,1.57616556333507
3122,0,1.57646776773561
3123,0,1.60098543400799
3124,0.117,1.59869574900428
3125,0.289,1.60459172015817
3126,0.434,1.80658832346932
3127,0.548,1.77359232799018
3128,0.631,1.75140197352422
3129,0.681,1.77100654477875
3130,0.701,1.80879726402327
3131,0.692,1.75635998080941
3132,0.652,1.69694219414265
3133,0.587,1.74379952887291
3134,0.497,1.78653540307767
3135,0.388,1.75526858497643
3136,0.265,1.78062911969227
3137,0.142,1.79013330394757
3138,0.037,1.79698195001411
3139,0,1.77247385657888
3140,0,1.71030100107724
3141,0,1.72564681516694
3142,0,1.73073321201937
3143,0,1.56061615299098
3144,0,1.56635527631989
3145,0,1.58578305466022
3146,0,1.55537769403826
3147,0.001,1.58559108996098
3148,0.121,1.574666900444
3149,0.291,1.58795772869299
3150,0.434,1.80273236163247
3151,0.548,1.7751867277277
3152,0.631,1.7202528032985
3153,0.683,1.77173223320048
3154,0.704,1.77515714028875
3155,0.696,1.78535561237178
3156,0.658,1.81778541944613
3157,0.593,1.72949865243178
3158,0.505,1.770075628296
3159,0.395,1.75884883939698
3160,0.271,1.75313406747746
3161,0.147,1.77240357187502
3162,0.041,1.74131657435114
3163,0,1.72720487046831
3164,0,1.75887451984652
3165,0,1.76738823333889
3166,0,1.73427075978352
3167,0,1.55204785792091
3168,0,1.55409600765788
3169,0,1.55115868101301
3170,0,1.55002902692453
3171,0.002,1.57217473386581
3172,0.123,1.57768201860166
3173,0.297,1.59532945507357
3174,0.446,1.79979556771309
3175,0.557,1.76986568291798
3176,0.638,1.73898107661262
3177,0.689,1.86057268574387
3178,0.708,1.80733788994116
3179,0.695,1.73361610694313
3180,0.65,1.68401364731404
3181,0.578,1.70970384346246
3182,0.494,1.79488610519531
3183,0.384,1.76789863178125
3184,0.264,1.78399840937418
3185,0.146,1.7996019383381
3186,0.042,1.93411137683231
3187,0,1.76117426950062
3188,0,1.69593668866862
3189,0,1.70126232938977
3190,0,1.70803124118527
3191,0,1.55175126673596
3192,0,1.56897647924907
3193,0,1.57201879365673
3194,0,1.56436489200819
3195,0.001,1.5924983083827
3196,0.075,1.59206060462551
3197,0.234,1.71355651222169
3198,0.423,1.78470731635697
3199,0.544,1.77292607030066
3200,0.622,1.73496859884635
3201,0.671,1.75448703122989
3202,0.677,1.78258619608878
3203,0.563,1.73754917593963
3204,0.529,1.68018510919448
3205,0.568,1.74194406690951
3206,0.487,1.7905793478233
3207,0.357,1.78143089468429
3208,0.229,1.77747254010701
3209,0.125,1.77910582282681
3210,0.032,1.71625741121057
3211,0,1.77712673812914
3212,0,1.72511591917003
3213,0,1.73216144783897
3214,0,1.72618655288818
3215,0,1.57650751979154
3216,0,1.63211306446941
3217,0,1.54449278777411
3218,0,1.54848530324539
3219,0.003,1.55118653606189
3220,0.125,1.60873999719763
3221,0.291,1.63429395240499
3222,0.431,1.82282886856797
3223,0.54,1.79371906255375
3224,0.621,1.73113260991347
3225,0.671,1.70548731697759
3226,0.685,1.69724527088371
3227,0.676,1.68393624753804
3228,0.63,1.75641415107304
3229,0.503,1.74408073367603
3230,0.409,1.94665494971165
3231,0.31,1.78182368542543
3232,0.196,1.81339348159271
3233,0.104,1.83232530550386
3234,0.028,1.73325081336794
3235,0,1.77409688732183
3236,0,1.69220691056211
3237,0,1.68492667051392
3238,0,1.6682620897873
3239,0,1.57727129924214
3240,0,1.57225624362059
3241,0,1.57533303005155
3242,0,1.56578504262769
3243,0.002,1.56897016731767
3244,0.088,1.58245097597921
3245,0.21,1.5904581092732
3246,0.347,1.72842902525601
3247,0.467,1.77879428851218
3248,0.584,1.73937710433287
3249,0.619,1.7427555845864
3250,0.57,1.75462227442054
3251,0.528,1.95614743769491
3252,0.474,1.62973559159861
3253,0.455,1.77001478887404
3254,0.407,1.74729337423322
3255,0.301,1.99393219994985
3256,0.204,1.82714051354163
3257,0.105,1.70741538835582
3258,0.032,1.73657837913501
