,IES,NA_Sp,KWK1_AC,KWK1_W,KWK2_AC,KWK2_W,KWK3_AC,KWK3_W,W_laden,W_entladen,TA,Abw
3852,0.006861699407931966,0.5906002933689756,4.678199239105396e-07,8.87698617031948e-08,1.2103617892859846,0.28647508977778996,0.4976574887579206,0.12713248142601333,0.00014247381286998842,4.388612601565098e-08,0.5559682868621717,1.4203015303425532e-08
3853,0.007065723620727284,0.6022103357210677,4.7056040819448697e-07,8.938005063582684e-08,1.2383600092957325,0.29820669569442276,0.4978017339847074,0.12716932883397922,0.0001408574592133714,4.419310475709675e-08,0.5303106714090099,1.4200909446341652e-08
3854,0.0053395360256011035,0.5961341439185708,4.645405542458292e-07,8.878785714784776e-08,1.219867353064326,0.2905620918059794,0.4977084245526249,0.12714549456790067,0.0001422606632280078,4.39217221179727e-08,0.5471001972983962,1.4164212622043813e-08
3855,0.007001656556465773,0.5945873047544041,4.65378845238007e-07,8.883721274113541e-08,1.2201512603556504,0.2905281049882712,0.49769798935612874,0.12714282746573966,0.00014100469434314553,4.408882479530932e-08,0.5470287563107746,1.4189695387135894e-08
3856,0.00794617249630426,0.6171424443461243,4.819918246745658e-07,9.097288416144455e-08,1.2758537789232829,0.31332720063970254,0.4979732374388466,0.12721314408089968,0.00013547062140635622,4.510244746415816e-08,0.4883919647044466,1.4103497764534089e-08
3857,0.013982128603626916,0.5886268189478205,4.6087780902759334e-07,8.89561781846996e-08,1.222592795614801,0.291138452747845,0.497683625813777,0.12713915598929237,0.00013891066423389942,4.4355766697856636e-08,0.546234091727326,1.4250084369131041e-08
3858,0.023418928051835982,0.5954253718454002,4.746720330128795e-07,9.045674382299926e-08,1.2610743695800035,0.3068370527249635,0.49787598204833916,0.12718829641822782,0.00013626430262083714,4.508964878498532e-08,0.5094697612937886,1.4193281972526861e-08
3859,0.02506363588124413,0.5884114350198862,4.7572163341946805e-07,9.026962265956384e-08,1.2483442201767625,0.3015715635766275,0.497816585656616,0.1271731270917417,0.0001366509631105259,4.499315849032577e-08,0.5239960674997904,1.4214690991784485e-08
3860,0.02593255691579222,0.6062706525368938,4.838646159299742e-07,9.286431292665531e-08,1.2926016334013608,0.3204471026945623,0.4981850654630732,0.12726725693925756,0.00013281467327426303,4.526153156726893e-08,0.4696230877339922,1.4175137083670881e-08
3861,0.021060222031746748,0.5688968758837643,4.6547256093987244e-07,8.974717804857305e-08,1.1923996490083593,0.2793865659252462,0.4977606627603835,0.1271588379805783,0.00014548189658027005,4.3494616125669815e-08,0.5729586479292871,1.4391625540596892e-08
3862,0.015308384323008345,0.5687846519509363,4.78842237860988e-07,8.963301641596603e-08,1.1784393665809154,0.2741523692510282,0.49775870275309814,0.12715833589650866,0.00015044255723002396,4.2727343732987296e-08,0.5825715343449704,1.4442011318301884e-08
3863,0.01038351734453998,0.5674871560883513,4.7173956785329096e-07,8.953240042830157e-08,1.1636670508703701,0.26823077736681145,0.49771138672789417,0.12714625165067447,0.00015381364650957855,4.217477432341325e-08,0.5917997049442343,1.4478093428091681e-08
3864,0.008796153699979282,0.5711517548710097,4.6146950283265653e-07,8.959648718125963e-08,1.1686058883525061,0.2705208063005299,0.49771908751768273,0.12714821924394032,0.00015389595026517894,4.20891660804381e-08,0.5883454161111296,1.4456708805515582e-08
3865,0.007803250196732124,0.5737318634009043,4.715599140059368e-07,8.953160140208661e-08,1.1724113899143531,0.2721149620090969,0.4976898592734763,0.12714075148036605,0.0001535239606175543,4.216641451023204e-08,0.585492719316612,1.4408032175827393e-08
3866,0.007395781256099343,0.5709864437952353,4.625861647067353e-07,8.911669005695675e-08,1.1650058708015458,0.26872510498542007,0.4975778088343989,0.12711212785012332,0.0001542876464036466,4.201187296943704e-08,0.5897119679095255,1.4418401984793224e-08
3867,0.006572564639962679,0.5721793451562811,4.643639310852876e-07,8.867293651372688e-08,1.1659946644209722,0.2684194490528131,0.49745780999315403,0.12708147217429733,0.00015377117988444453,4.211868061441424e-08,0.5900454654549917,1.438319960771297e-08
3868,0.004263405566039922,0.5859063217725127,4.6301744527355027e-07,8.8775833495868e-08,1.1930786380379703,0.28002195291235843,0.49756974816597066,0.1271100697704826,0.0001491738501100249,4.271698150621004e-08,0.5701184152801575,1.428293035205607e-08
3869,0.003102424425009422,0.5776955883711496,4.6650094431832656e-07,8.852644527547292e-08,1.1708616666210485,0.27030271754629936,0.49746294822752934,0.12708278405922224,0.0001485208259504779,4.297142520923668e-08,0.5847884666497422,1.4255243039947489e-08
3870,0.002491803002864171,0.6189494774306706,4.6539019593616615e-07,9.083697377421054e-08,1.2671986350398585,0.310350850616445,0.4979412167677857,0.1272049628507463,0.00013660982994854331,4.466263665679868e-08,0.49647150435275866,1.4192072225306604e-08
3871,0.0025092585754629046,0.6260095159116885,4.823752164373474e-07,9.152205911064971e-08,1.283953619739125,0.316955103213291,0.4980475014503979,0.12723211729169356,0.00013392715079966328,4.5174394279783636e-08,0.473626479731691,1.4163565432314053e-08
3872,0.011329200462704175,0.5901188009849271,4.589736268822975e-07,8.889468520550834e-08,1.219782069756316,0.29059191492713166,0.4977351167685507,0.12715231323732107,0.00014000604076982385,4.408163801775778e-08,0.5441751247083894,1.4163804957789358e-08
3873,0.010719563877086603,0.6029102246095726,4.761660743479723e-07,8.973236640247851e-08,1.248636851946291,0.30270825858575096,0.49790031234066734,0.12719451615703048,0.00013928967081785248,4.4275082276773744e-08,0.5142902946654873,1.4222648742678754e-08
3874,0.00987566563526064,0.5993187562941467,4.6937013520320647e-07,8.925965686616187e-08,1.238112722777448,0.298542020285523,0.4978602296179937,0.12718427437521249,0.00014082943040417083,4.395294599974559e-08,0.5240054013408401,1.4191213020225892e-08
3875,0.010837604274857198,0.5896427790419958,4.6476468762435275e-07,8.861884928510014e-08,1.2174505808761151,0.29003701251285285,0.49776565841947473,0.12716011152190296,0.00014244114511109983,4.355757179830729e-08,0.5430875990162128,1.4156834646144822e-08
3876,0.009657113846997136,0.6116429061512397,4.706908667273524e-07,9.031205807987159e-08,1.2667946045606704,0.31024057977256825,0.49801601162340237,0.12722407040050399,0.0001378407839246423,4.43963737797291e-08,0.490289464945007,1.4133694008258016e-08
3877,0.007154073405862958,0.5983804283386933,4.691344455132196e-07,8.887906721605753e-08,1.2294312601768855,0.29498313540256327,0.4978241600647151,0.12717506078468668,0.00013935084434154533,4.395570679632683e-08,0.5299301500102941,1.4212380999646841e-08
3878,0.002791001511961338,0.6102552476632409,4.692761712554727e-07,8.958010018906955e-08,1.2472435572514384,0.30221318891912397,0.4979046334983087,0.1271956218650073,0.00013627608777406103,4.4537210139168815e-08,0.5103136126447854,1.4143257007803108e-08
3879,0.0062847146479641045,0.611323308800986,4.7341003983625285e-07,9.027342391311712e-08,1.258087653567624,0.306245694106764,0.49792372439713084,0.1272004914509215,0.00013199605167781546,4.522443013235462e-08,0.4983253541583022,1.4164735023857794e-08
3880,0.009290307878350912,0.6581275396090951,4.938617459426808e-07,9.644025375611215e-08,1.3760109367154134,0.35247935253618073,0.4986659179624522,0.1273901027154201,0.00011901448237775079,4.754655474580077e-08,0.3164111721406917,1.3876224989537125e-08
3881,0.011050902248751186,0.5890474670770495,4.7356605681336816e-07,8.893498549402451e-08,1.2166079767750233,0.2891430311487816,0.49769163746800404,0.12714120073217458,0.00013648545295086208,4.4484001421731544e-08,0.5442829855631303,1.4129310815642905e-08
3882,0.023121785991215026,0.5881303804124016,4.723767539349666e-07,8.967463822764226e-08,1.2430395537749208,0.2999329571030684,0.49782988040506004,0.12717652326968107,0.00013776213197082553,4.4508018668664904e-08,0.5227517879016866,1.4175184824507772e-08
3883,0.033335290703057574,0.5878156050713034,4.735180845205633e-07,9.087752411217597e-08,1.266484084117073,0.3096055480616498,0.49796681824539024,0.12721150426456806,0.0001379306643309933,4.4356521859774395e-08,0.501004973632455,1.4197804115204193e-08
