name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom
28152,10025,10020,AC,9.515339079999999,3.3014171999999995,4.703630117451524e-05,1040.0,True,1040.0,6218.755219495297,1.0,40.0,2.8248899704788646,20.268497979039434,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716141d90ca0>,380.0
28828,10027,10020,AC,32.186615599999996,11.167390599999997,3.977631190027701e-05,520.0,True,520.0,6218.755219495297,1.0,40.0,4.778633121409963,34.28654452953795,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7161407d75b0>,380.0
10907,1003,1000,AC,74.84757399999998,21.6407948,4.160599077562327e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.7639409147591071,16.586657588387034,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d774670>,380.0
5499,10073,10071,AC,0.14649957600000002,0.05082908879999999,1.8104387357340722e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.02174927260221637,0.1560503567892498,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d024670>,380.0
15287,10087,10086,AC,11.7634016,3.40116872,2.6156085664819947e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.24019987725203443,5.215211071668283,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137de3070>,380.0
28830,10103,10101,AC,75.45390959999999,21.816096399999996,4.194311906509696e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.7705071521346866,16.729223497462804,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137dd07c0>,380.0
5948,10136,10135,AC,8.096406919999998,2.3409261599999995,4.5006068988919667e-07,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.08282513193488131,1.7982962773371722,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d7f8c10>,380.0
5957,10189,10188,AC,0.9937449159999998,0.287322788,5.5239965761772856e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.01015545877939472,0.22049495474386896,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7161357d2740>,380.0
10915,1019,1018,AC,2.33413214,0.260042018,0.0001633894664,3580.0,True,3580.0,10741.486288219148,1.0,40.0,2.5844378078847177,18.543261165384358,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613cd2db10>,380.0
5968,10213,10209,AC,23.9676564,6.929813759999998,5.329232747229917e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.49035683232037547,10.646609857764822,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613ec7bbb0>,380.0
5358,10213,10212,AC,0.25992,0.04881369799999999,6.083518005540167e-06,560.0,True,560.0,1554.6888048738242,1.0,40.0,0.02123985116541273,0.4611588824511307,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d473fd0>,380.0
10921,1024,1023,AC,3.6999323199999994,1.283720332,4.572388355678671e-06,520.0,True,520.0,6218.755219495297,1.0,40.0,0.5490807750741794,3.939637542071721,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613c7241c0>,380.0
24754,10246,10245,AC,1.0266118,0.296825752,9.130711617728533e-07,1040.0,True,1040.0,1554.6888048738242,1.0,40.0,0.041982912190997014,0.9115314753039097,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613695cc40>,380.0
619,1030,1029,AC,1.1243908159999998,0.32509638399999996,6.250226677285319e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.011476311636589935,0.24917326434042736,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d49fee0>,380.0
5999,10305,10304,AC,2.1881365199999996,0.6326582759999999,4.865334081717451e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.0447459091999939,0.9715215667109396,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d6db700>,380.0
6003,10306,10304,AC,0.11823711404462192,0.0341860250567218,1.0587430282548478e-07,1040.0,True,1040.0,3109.3776097476484,1.0,40.0,0.00486333531686973,0.10559256099519748,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716135e5d1b0>,380.0
6004,10307,10306,AC,12.528504999999997,3.6223895199999996,2.7857240083102492e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.2562274819550792,5.563201846917249,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716135e5e5f0>,380.0
15371,10385,10071,AC,0.183491968,0.06366393839999998,2.2675948354570638e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.02719948863138871,0.19515548786587078,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613ee46020>,380.0
15281,10385,10073,AC,0.13444102079999998,0.0466453876,1.6614331013850417e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.019958691254346947,0.14320299111842158,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d024460>,380.0
1552,1039,1038,AC,1.1167101799999999,0.38745119199999994,5.520135570083102e-06,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.33180437055055945,2.3806860742262606,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613c7245e0>,380.0
1553,1040,1039,AC,0.16499577199999999,0.057246658,2.0390167855955679e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.02451281919587723,0.17587871794099455,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613c724820>,380.0
15381,10443,10305,AC,18.068049999999996,5.224038219999999,4.0174538988919675e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.3696295477299305,8.025383408977353,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716135e5e740>,380.0
24767,10468,10467,AC,0.257080374,0.08919587999999998,1.2707998654847646e-06,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.07642001783322654,0.5483112592694513,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716141d93d90>,380.0
28840,10493,10490,AC,18.8437668,6.5379987999999996,2.3287220243767315e-05,520.0,True,520.0,6218.755219495297,1.0,40.0,2.7980828947088603,20.076158041290924,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716141d90250>,380.0
6040,10495,10490,AC,0.026156182799999997,0.009075077919999999,3.232375900277009e-08,520.0,True,520.0,6218.755219495297,1.0,40.0,0.003878557795405496,0.027828531963826487,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d00dc00>,380.0
24769,10500,10493,AC,0.2311650217841456,0.08020439225815103,1.1427345112465374e-06,1040.0,True,1040.0,12437.510438990594,1.0,40.0,0.06871931339620554,0.49305894362174435,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613f06dc90>,380.0
24771,10501,10500,AC,25.069428399999996,8.69802064,3.098084268144045e-05,520.0,True,520.0,6218.755219495297,1.0,40.0,3.724997610012691,26.726742393322475,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716141d92680>,380.0
10277,106,105,AC,19.6534898,5.682450459999999,4.369973488919668e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.40197758792390936,8.727722890980482,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d49fe50>,380.0
15399,10721,10720,AC,10.7060326,3.095452259999999,2.380500873961219e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.21894038427120194,4.753625726829175,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d6c0af0>,380.0
5124,10746,10743,AC,0.013043940799999999,0.0014531982799999997,2.28268964e-07,1790.0,True,1790.0,10741.486288219148,1.0,40.0,0.007219537767820511,0.051799959710240935,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d431ba0>,380.0
24801,10855,10854,AC,2.7068285399999996,0.7826263399999999,6.018647425207757e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.05534178905562895,1.2015789279775837,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d4c5ff0>,380.0
10617,1088,1039,AC,0.1185193324,0.041121221199999995,1.4646645504709142e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.017576361641813473,0.12610984999021857,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716143d92bf0>,380.0
10952,1088,1040,AC,0.176715276,0.061312817599999986,2.1838531822714684e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.026215303074278905,0.1880939869990252,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71614401c0a0>,380.0
512,109,105,AC,0.6190630159999999,0.178990298,1.376491257202216e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.012642493197817389,0.27449335633742405,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716136983370>,380.0
15450,10979,10978,AC,0.047289556,0.0052684701,1.324107568e-05,7160.0,True,7160.0,10741.486288219148,1.0,40.0,0.10457340184071799,0.7503109168923042,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613eb03880>,380.0
6360,10983,10978,AC,0.110976454,0.0123637446,7.76837344e-06,3580.0,True,3580.0,10741.486288219148,1.0,40.0,0.12279770189444028,0.8810697049047318,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613ce7da80>,380.0
15461,11015,11014,AC,20.588985199999996,5.9529188799999995,4.577968969529086e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.42046126295536096,9.129039776617352,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d4d53c0>,380.0
15496,11024,11023,AC,7.255738999999999,2.0978720799999997,1.61332464099723e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.1483291988576648,3.2205182158461243,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613f06d210>,380.0
15506,11031,11022,AC,6.36353472,1.8398942599999997,1.4149370631578949e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.12988752276177,2.8201132095832984,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d40d480>,380.0
15517,11047,11043,AC,5.755899519999999,1.66421,1.2798302396121885e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.11752433292744364,2.5516840778004277,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137dc9510>,380.0
6459,11048,11047,AC,4.447353939999999,1.2858675599999998,9.888717961218837e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.09095260606279441,1.9747597024708792,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613eccddb0>,380.0
15532,11067,11066,AC,67.4588426,19.504468999999997,1.4999521994459835e-05,520.0,True,520.0,1554.6888048738242,1.0,40.0,1.377519937292938,29.90866319584301,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716136981270>,380.0
6530,11073,11066,AC,3.8346214199999995,1.1087104199999998,8.526314103878116e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.07831540511869847,1.7003812513553809,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716136981630>,380.0
6532,11078,11077,AC,9.939773999999998,2.8738993399999995,2.2101218130193908e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.20334754636600047,4.41507459261436,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d7f9450>,380.0
1595,1108,1103,AC,0.15851654399999998,0.05499856659999999,7.835798309141275e-07,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.04704878248809992,0.33757355604709344,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613ee66d40>,380.0
15543,11085,10001,AC,14.837460999999998,4.289972379999999,3.299112092797784e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.3034840303782096,6.58923432189034,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d6d9780>,380.0
6556,11133,11131,AC,0.21133517599999996,0.07332429839999999,2.6116786138504156e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.03134462419707502,0.2248967070687254,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7161ae1266b0>,380.0
15571,11133,11132,AC,7.184138259999999,2.49258948,3.551282025484765e-05,1040.0,True,1040.0,6218.755219495297,1.0,40.0,2.1319711443925087,15.296826879301369,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613ee47670>,380.0
6557,11140,11139,AC,0.29011259599999994,0.10065690799999999,1.434084733296399e-06,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.08622719423493412,0.618677445972432,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613ee64dc0>,380.0
6564,11161,11158,AC,10.934401199999998,3.1614719399999998,2.4312779709141275e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.22346300993977894,4.8518208122289295,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613eb250f0>,380.0
6567,11163,11161,AC,1.8774310399999996,0.5428241479999999,4.1744897770083105e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.03837451386423328,0.8331860609764005,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613eb24940>,380.0
15591,11169,11102,AC,5.522917339999999,1.5968474,1.2280250281163435e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.11272159392977528,2.4474071819022183,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137dcb9d0>,380.0
15600,11181,11177,AC,2.20796986,0.6383931219999999,4.909439587257618e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.045152233542040635,0.9803436661706617,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137dc0f70>,380.0
15601,11182,11175,AC,7.614067599999999,2.2014790799999995,1.6930025041551249e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.15578342777023577,3.382364165146086,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613ec41a50>,380.0
6577,11183,11182,AC,13.988894399999998,4.044636779999999,3.1104419210526315e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.28611826275374636,6.21218940155472,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d4c47f0>,380.0
15357,11199,10307,AC,16.3165502,4.717620199999999,3.6279870761772856e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.3331563437957154,7.233478520627445,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716135e5e4d0>,380.0
6585,11200,11199,AC,3.1774064799999997,0.9186872399999999,7.064992243767313e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.06497193942350887,1.4106684054368082,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d700fd0>,380.0
15630,11238,11117,AC,0.6218922933333332,0.1798088053333333,3.11126319598338e-07,780.0,True,780.0,1554.688804873824,1.0,40.0,0.01906452037338077,0.4139281787516352,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137dc1510>,380.0
15633,11239,11238,AC,3.693063693333333,1.06778024,1.8476009193905817e-06,780.0,True,780.0,1554.688804873824,1.0,40.0,0.11332952078552053,2.460606467868216,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d4c4b50>,380.0
6598,11247,11246,AC,3.7908032399999994,1.31524574,1.8738727946814405e-05,1040.0,True,1040.0,6218.755219495297,1.0,40.0,1.1257676143679225,8.077347739252415,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716143df0d90>,380.0
10968,1125,1124,AC,107.66911639999998,31.130473999999996,5.98507654501385e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,1.1003760173677097,23.89132440210573,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d49f160>,380.0
6600,11253,11244,AC,0.592543234,0.20558733399999998,2.929066292963989e-06,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.17594202977801982,1.2623786102293328,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716143df1090>,380.0
6603,11253,11247,AC,0.251933236,0.087410374,3.113398510803324e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.037346407276749864,0.2679593146365527,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716143df0670>,380.0
6601,11253,11249,AC,3.2105534999999996,1.11392326,1.5870454654847647e-05,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.951908004670313,6.829910428554177,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716143df13f0>,380.0
15567,11276,11131,AC,0.11667707719999998,0.040481962399999995,1.4418992149584488e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.017329796721220085,0.1243407543273875,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716143df1e10>,380.0
24836,11276,11139,AC,7.012937619999999,2.4331977599999997,3.4666319002770085e-05,1040.0,True,1040.0,6218.755219495297,1.0,40.0,2.0810264586968152,14.93130033849563,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613ee47430>,380.0
15637,11287,11246,AC,0.332857884,0.11548779879999999,4.113480202770083e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.04945083536236078,0.35480821096685616,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613cd49930>,380.0
10285,113,112,AC,39.21348059999999,11.337854799999999,8.71916162465374e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.8004276568332948,17.37885641634375,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613c464dc0>,380.0
6618,11319,11318,AC,31.8657588,9.213369799999997,7.085372029085872e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.6504475006605334,14.122492674816906,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d4d6a70>,380.0
6619,11320,11318,AC,33.38138119999999,9.651623799999998,7.4223786481994465e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.6815486704930773,14.797760152503118,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613eccb1f0>,380.0
15670,11337,11290,AC,24.060216799999996,6.956571079999999,5.3498051772853184e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.4918104870589057,10.678171557019194,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613ee46590>,380.0
6445,11421,11420,AC,3.45451008,0.9988075799999998,7.681130947368421e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.07050627797038053,1.5308297643609048,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716141d93fd0>,380.0
15717,11474,11473,AC,15.427840399999997,4.4606748399999985,8.575986028393353e-07,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.15776332300364193,3.425351579045423,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716135836200>,380.0
15705,11476,11433,AC,0.5006441859999999,0.14475233599999998,1.1131864587257618e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.010247545604342602,0.2224943405658653,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716135e13730>,380.0
6666,11476,11473,AC,0.3991649199999999,0.11541126679999998,2.2188719397506928e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.0040852293999525426,0.08869835339083974,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716135e13310>,380.0
24843,11478,11474,AC,2.7624351749988207,0.79870528,2.456913915789474e-06,1040.0,True,1040.0,1554.6888048738242,1.0,40.0,0.1129271324851707,2.4518698276038573,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d6d9210>,380.0
15738,11510,11509,AC,109.6829188,31.712839199999994,6.097023415512465e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,1.1196125714853447,24.308987771307912,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7161357d2da0>,380.0
6676,11517,11513,AC,3.5552651799999992,1.02794028,7.905166637119115e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.07273277855694389,1.579171464793738,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613699efe0>,380.0
15744,11517,11516,AC,11.924985199999998,3.4478965599999993,2.651541879501385e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.24389171869359874,5.295368199894821,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d49e350>,380.0
15753,11523,11522,AC,2.9552182,0.8544436799999999,6.570949746537396e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.060451177938322914,1.3125137951196055,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d2c1840>,380.0
15756,11528,11523,AC,11.012304999999998,3.1840055599999992,2.4485957188365654e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.2252304724015939,4.890195893453236,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d4bbee0>,380.0
15529,11533,11067,AC,0.7894997799999999,0.22826968599999997,1.7554599556786705e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.01614895935616331,0.3506256231006075,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d49f100>,380.0
6704,11547,11546,AC,25.2921654,8.775332399999998,0.00012502424414404434,1040.0,True,1040.0,6218.755219495297,1.0,40.0,7.497907275769668,53.79725230154751,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71614bec8f40>,380.0
15767,11549,11546,AC,0.22289150799999996,0.077334142,4.407195696620499e-06,2080.0,True,2080.0,6218.755219495297,1.0,40.0,0.1322384573191245,0.9488068324550062,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613c724130>,380.0
6710,11582,11581,AC,17.883434599999998,5.170653539999999,3.976390152354571e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.36574569310703825,7.941057297483113,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d49cca0>,380.0
6722,11604,11603,AC,24.342590999999995,7.038207619999999,5.412587083102494e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.4973176358976141,10.797742573980294,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613699c2e0>,380.0
6724,11606,11603,AC,0.9724877919999998,0.28117712399999994,5.405834378116344e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.009938626366756655,0.2157870972211108,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613699c280>,380.0
15539,11620,11078,AC,4.5097780599999995,1.30391756,1.0027523563711911e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.0920713624829563,1.9990501015155309,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613695ece0>,380.0
6730,11621,11620,AC,5.764332479990957,1.666648554998045,5.126813824792244e-06,1040.0,True,1040.0,1554.6888048738242,1.0,40.0,0.23585525115350808,5.120880706513604,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613695ec20>,380.0
6739,11639,11638,AC,5.312901979999999,1.5361271999999997,1.1813279439058173e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.10865903242218754,2.359200992972846,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137d0ed70>,380.0
28870,11647,11174,AC,46.33521639999999,13.396984359999998,2.5756702707756235e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.4737623122897408,10.286310237370017,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137dc12d0>,380.0
15632,11647,11239,AC,47.046963999999996,13.602754359999999,2.6152334162049863e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.48104761361465714,10.444488436979489,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137dc1450>,380.0
6757,11690,11689,AC,11.325912919999999,3.274674319999999,6.295812505540167e-07,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.11573357293506023,2.512803161432685,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137d475b0>,380.0
15816,11713,11712,AC,2.889492133333333,0.8354406399999998,1.4455807572714683e-06,780.0,True,780.0,1554.688804873824,1.0,40.0,0.08846989167843905,1.9208550973011838,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d607160>,380.0
6761,11716,11715,AC,1.4065383079999998,0.4066751639999999,7.818618454293629e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.014357246073234568,0.311724008922926,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613ec783d0>,380.0
15807,11761,11087,AC,11.306159,3.2689632999999994,2.5139327022160667e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.2307986005923954,5.011090891907655,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613c4664a0>,380.0
6777,11762,11761,AC,11.474384999999998,3.31761166,2.5513463379501388e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.23429187726818484,5.086936789101274,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137dde470>,380.0
6781,11764,11762,AC,3.6828209199999997,1.0648200399999999,8.188780246537397e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.07517326641208338,1.6321592490840717,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137dde590>,380.0
24863,11765,11764,AC,6.759371219999999,1.9543456999999997,1.5029513738227148e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.13797862584003576,2.995786947798847,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d4d6bf0>,380.0
15446,11790,10978,AC,0.108738254,0.012114365799999999,7.61169944e-06,3580.0,True,3580.0,10741.486288219148,1.0,40.0,0.1205046416903386,0.8646170690150684,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d499e40>,380.0
15848,11809,11808,AC,73.30928079999998,21.196042799999997,4.07509523199446e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.7497742723398005,16.27907195912374,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613cfded10>,380.0
15849,11810,11715,AC,1.3687647119999997,0.395752748,7.60864583033241e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.01399974191544807,0.303961891543077,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613cfdead0>,380.0
15817,11810,11716,AC,1.184185412,0.34238539599999995,6.582609822714681e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.012100261428999953,0.2627204397293952,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71614cba2350>,380.0
15852,11810,11809,AC,33.7256308,9.7511154,7.498909304709141e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.689539063403909,14.971247275195628,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137dd4820>,380.0
6793,11831,11830,AC,0.3691975879999999,0.06933625919999999,8.641191202216067e-06,560.0,True,560.0,1554.6888048738242,1.0,40.0,0.030155422086698476,0.6547334367384576,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613ecca230>,380.0
6800,11843,11842,AC,0.273642332,0.07911863719999998,1.5211127029085874e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.0027931286443704548,0.06064430838751081,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x716137d0f070>,380.0
15799,11847,11639,AC,8.108059999999998,2.3442979,1.8028343382271469e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.16582198661640216,3.6003209927559023,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613699ece0>,380.0
15865,11847,11842,AC,17.898668799999996,5.175064959999999,3.979776644044322e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.36612957741649443,7.949392179764567,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x71613d49e080>,380.0
