name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt,country
68,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
69,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
70,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
71,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
72,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
73,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
74,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
75,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
76,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
77,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
78,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
79,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
80,10,6,AC,75.60220946056806,9.107723223369817,8.845302080277785e-05,750.7692307692307,True,750.7692307692307,2370.0850312062494,40.0,2.784970949887381,105.48334170272341,1.0,,380.0,0.0005235610073446542,6.307287550810122e-05,750.7692307696902,DE
81,10,8,AC,583.4364687566349,168.6899284085796,1.0906673029579552e-05,260.0,True,260.0,777.3444024369122,40.0,1.3290988190889186,129.8580553070527,1.0,,380.0,0.004040418758702458,0.001168212800613432,260.0000000020856,DE
82,10,8,AC,583.4364687566349,168.6899284085796,1.0906673029579552e-05,260.0,True,260.0,777.3444024369122,40.0,1.3290988190889186,129.8580553070527,1.0,,380.0,0.004040418758702458,0.001168212800613432,260.0000000020856,DE
83,10,8,AC,583.4364687566349,168.6899284085796,1.0906673029579552e-05,260.0,True,260.0,777.3444024369122,40.0,1.3290988190889186,129.8580553070527,1.0,,380.0,0.004040418758702458,0.001168212800613432,260.0000000020856,DE
84,10,8,AC,583.4364687566349,168.6899284085796,1.0906673029579552e-05,260.0,True,260.0,777.3444024369122,40.0,1.3290988190889186,129.8580553070527,1.0,,380.0,0.004040418758702458,0.001168212800613432,260.0000000020856,DE
85,10,8,AC,583.4364687566349,168.6899284085796,1.0906673029579552e-05,260.0,True,260.0,777.3444024369122,40.0,1.3290988190889186,129.8580553070527,1.0,,380.0,0.004040418758702458,0.001168212800613432,260.0000000020856,DE
86,10,8,AC,583.4364687566349,168.6899284085796,1.0906673029579552e-05,260.0,True,260.0,777.3444024369122,40.0,1.3290988190889186,129.8580553070527,1.0,,380.0,0.004040418758702458,0.001168212800613432,260.0000000020856,DE
87,11,12,AC,63.457952807934014,7.189884030102369,2.2864011415080795e-05,1536.0,True,1536.0,4607.532276262425,40.0,1.6148201395458317,207.6418032774621,1.0,,380.0,0.0004394595069801525,4.9791440651678454e-05,1536.0000000102957,DE
88,11,12,AC,63.45795280793395,7.189884030102362,2.286401141508083e-05,1536.0,True,1536.0,4607.532276262425,40.0,1.6148201395458317,207.6418032774621,1.0,,380.0,0.000439459506980152,4.9791440651678407e-05,1536.0000000102973,DE
89,11,12,AC,63.457952808217506,7.189884030134489,2.286401141497866e-05,1536.0,True,1536.0,4607.532276262425,40.0,1.6148201395458317,207.6418032774621,1.0,,380.0,0.0004394595069821157,4.979144065190089e-05,1536.0000000034338,DE
90,11,12,AC,63.457952808217506,7.189884030134489,2.286401141497866e-05,1536.0,True,1536.0,4607.532276262425,40.0,1.6148201395458317,207.6418032774621,1.0,,380.0,0.0004394595069821157,4.979144065190089e-05,1536.0000000034338,DE
91,11,12,AC,63.457952808217506,7.189884030134489,2.286401141497866e-05,1536.0,True,1536.0,4607.532276262425,40.0,1.6148201395458317,207.6418032774621,1.0,,380.0,0.0004394595069821157,4.979144065190089e-05,1536.0000000034338,DE
92,11,13,AC,70.34587632627434,8.312622699072458,0.00039597046639274657,1366.6666666666667,True,1366.6666666666667,6666.317148171095,40.00000000000001,6.709988699593252,204.13204071663165,1.0,,380.0,0.0004871598083537004,5.7566639190252476e-05,1366.6666666670799,DE
93,11,13,AC,70.34587632627434,8.312622699072458,0.00039597046639274657,1366.6666666666667,True,1366.6666666666667,6666.317148171095,40.00000000000001,6.709988699593252,204.13204071663165,1.0,,380.0,0.0004871598083537004,5.7566639190252476e-05,1366.6666666670799,DE
94,11,13,AC,70.34587632627434,8.312622699072458,0.00039597046639274657,1366.6666666666667,True,1366.6666666666667,6666.317148171095,40.00000000000001,6.709988699593252,204.13204071663165,1.0,,380.0,0.0004871598083537004,5.7566639190252476e-05,1366.6666666670799,DE
95,11,13,AC,70.34587632627434,8.312622699072458,0.00039597046639274657,1366.6666666666667,True,1366.6666666666667,6666.317148171095,40.00000000000001,6.709988699593252,204.13204071663165,1.0,,380.0,0.0004871598083537004,5.7566639190252476e-05,1366.6666666670799,DE
96,11,13,AC,70.34587632627434,8.312622699072458,0.00039597046639274657,1366.6666666666667,True,1366.6666666666667,6666.317148171095,40.00000000000001,6.709988699593252,204.13204071663165,1.0,,380.0,0.0004871598083537004,5.7566639190252476e-05,1366.6666666670799,DE
97,11,13,AC,70.34587632627434,8.312622699072458,0.00039597046639274657,1366.6666666666667,True,1366.6666666666667,6666.317148171095,40.00000000000001,6.709988699593252,204.13204071663165,1.0,,380.0,0.0004871598083537004,5.7566639190252476e-05,1366.6666666670799,DE
98,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
99,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
100,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
101,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
102,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
103,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
104,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
105,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
106,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
107,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
108,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
109,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
110,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
111,11,2,AC,51.79950088089252,6.428000830996827,0.00033058451956081015,1410.7142857142858,True,1410.7142857142858,5057.786306764844,40.0,5.653494292421421,156.79080287057414,1.0,,380.0,0.0003587223052693388,4.451524121188938e-05,1410.7142857144959,DE
112,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
113,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
114,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
115,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
116,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
117,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
118,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
119,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
120,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
121,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
122,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
123,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
124,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
125,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
126,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
127,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
128,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
129,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
130,11,5,AC,70.10045977967506,9.248908209375562,0.00014455738702071392,825.2631578947369,True,825.2631578947369,4217.744269681619,40.0,3.8156874940487784,114.93516700704079,1.0,,380.0,0.00048546024778168325,6.405061086825181e-05,825.2631578949663,DE
131,11,7,AC,108.69345684227359,15.172372474683272,0.00019738794545808155,1080.0,True,1080.0,4946.737106416714,40.0,6.065772626164071,248.3230457552198,1.0,,380.0,0.0007527247703758559,0.00010507183154212792,1080.0000000005484,DE
132,11,7,AC,108.69345684227359,15.172372474683272,0.00019738794545808155,1080.0,True,1080.0,4946.737106416714,40.0,6.065772626164071,248.3230457552198,1.0,,380.0,0.0007527247703758559,0.00010507183154212792,1080.0000000005484,DE
133,11,7,AC,108.69345684227359,15.172372474683272,0.00019738794545808155,1080.0,True,1080.0,4946.737106416714,40.0,6.065772626164071,248.3230457552198,1.0,,380.0,0.0007527247703758559,0.00010507183154212792,1080.0000000005484,DE
134,11,7,AC,108.69345684227359,15.172372474683272,0.00019738794545808155,1080.0,True,1080.0,4946.737106416714,40.0,6.065772626164071,248.3230457552198,1.0,,380.0,0.0007527247703758559,0.00010507183154212792,1080.0000000005484,DE
135,11,7,AC,108.69345684227359,15.172372474683272,0.00019738794545808155,1080.0,True,1080.0,4946.737106416714,40.0,6.065772626164071,248.3230457552198,1.0,,380.0,0.0007527247703758559,0.00010507183154212792,1080.0000000005484,DE
136,12,14,AC,0.017893544800541672,60.600094432136075,4.9571745155941166e-05,1366.0,True,566.0,inf,40.0,91.81542603565426,175.00709723778786,1.0,,380.0,1.2391651523920824e-07,0.000419668243989862,2254.1218999744888,DE
137,12,14,AC,0.017893544800368557,60.6000944315498,4.957174515642076e-05,1366.0,True,566.0,inf,40.0,91.81542603565426,175.00709723778786,1.0,,380.0,1.239165152380094e-07,0.00041966824398580193,2254.121899996296,DE
138,12,14,AC,0.019880704654644102,67.33001162588918,4.461684121350614e-05,1366.0,True,566.0,inf,40.0,91.81542603565426,175.00709723778786,1.0,,380.0,1.3767801007371263e-07,0.00046627431873884475,2028.8129572738064,DE
139,12,14,AC,0.02190160815952638,74.17420849125223,4.049995947001041e-05,1366.0,True,566.0,inf,40.0,91.81542603565426,175.00709723778786,1.0,,380.0,1.516731867003212e-07,0.0005136718039560404,1841.6104840014568,DE
140,12,14,AC,0.022304075683473486,75.53724584516571,3.976915499108146e-05,1366.0,True,566.0,inf,40.0,91.81542603565426,175.00709723778786,1.0,,380.0,1.5446035791879145e-07,0.000523111120811397,1808.3794090136557,DE
141,12,14,AC,0.025596603584124498,86.68805491760025,3.46535914373816e-05,1366.0,True,566.0,inf,40.0,91.81542603565426,175.00709723778786,1.0,,380.0,1.7726179767399237e-07,0.0006003327902880904,1575.7649670400683,DE
142,12,14,AC,0.025236327643556503,85.46790786102676,3.514830902963592e-05,1366.0,True,566.0,inf,40.0,91.81542603565426,175.00709723778786,1.0,,380.0,1.7476681193598686e-07,0.0005918830184281632,1598.2607205281715,DE
143,12,14,AC,0.028509759228843332,96.55404341419639,3.1112652887347975e-05,1366.0,True,566.0,inf,40.0,91.81542603565426,175.00709723778786,1.0,,380.0,1.9743600573991228e-07,0.0006686568103476204,1414.7517304274347,DE
144,12,14,AC,0.028740552110869698,97.33567000640964,3.086281152036041e-05,1366.0,True,566.0,inf,40.0,91.81542603565426,175.00709723778786,1.0,,380.0,1.9903429439660456e-07,0.0006740697368864934,1403.390966446368,DE
145,12,14,AC,0.03029720365538091,102.60758407636264,2.9277099394330753e-05,1366.0,True,566.0,inf,40.0,91.81542603565426,175.00709723778786,1.0,,380.0,2.098144297464052e-07,0.0007105788370939241,1331.285608462816,DE
146,12,43785,AC,40.400065940436996,4.50090998106885,1.983360114753907e-07,1790.0,True,1790.0,5370.743144109574,40.0,0.1812117080336232,160.7737868701338,1.0,,380.0,0.0002797788500030263,3.116973671100312e-05,1790.0000000906803,NL
147,12,43785,AC,40.40006594042045,4.500909981067004,1.9833601147547196e-07,1790.0,True,1790.0,5370.743144109574,40.0,0.1812117080336232,160.7737868701338,1.0,,380.0,0.0002797788500029117,3.116973671099033e-05,1790.0000000914135,NL
148,0,11,AC,177.39711548634895,21.68444870896991,1.775983161933022e-05,734.2857142857143,True,734.2857142857143,2200.7932432629455,40.0,2.2027194612569976,236.36767178764512,1.0,,380.0,0.0012285118800993695,0.00015016931238898829,734.2857142867932,DE
149,0,11,AC,177.39711548634895,21.68444870896991,1.775983161933022e-05,734.2857142857143,True,734.2857142857143,2200.7932432629455,40.0,2.2027194612569976,236.36767178764512,1.0,,380.0,0.0012285118800993695,0.00015016931238898829,734.2857142867932,DE
150,0,11,AC,177.39711548634895,21.68444870896991,1.775983161933022e-05,734.2857142857143,True,734.2857142857143,2200.7932432629455,40.0,2.2027194612569976,236.36767178764512,1.0,,380.0,0.0012285118800993695,0.00015016931238898829,734.2857142867932,DE
151,0,11,AC,177.39711548634895,21.68444870896991,1.775983161933022e-05,734.2857142857143,True,734.2857142857143,2200.7932432629455,40.0,2.2027194612569976,236.36767178764512,1.0,,380.0,0.0012285118800993695,0.00015016931238898829,734.2857142867932,DE
152,0,11,AC,177.39711548634895,21.68444870896991,1.775983161933022e-05,734.2857142857143,True,734.2857142857143,2200.7932432629455,40.0,2.2027194612569976,236.36767178764512,1.0,,380.0,0.0012285118800993695,0.00015016931238898829,734.2857142867932,DE
153,0,11,AC,177.39711548634895,21.68444870896991,1.775983161933022e-05,734.2857142857143,True,734.2857142857143,2200.7932432629455,40.0,2.2027194612569976,236.36767178764512,1.0,,380.0,0.0012285118800993695,0.00015016931238898829,734.2857142867932,DE
154,0,11,AC,177.39711548634895,21.68444870896991,1.775983161933022e-05,734.2857142857143,True,734.2857142857143,2200.7932432629455,40.0,2.2027194612569976,236.36767178764512,1.0,,380.0,0.0012285118800993695,0.00015016931238898829,734.2857142867932,DE
155,12,5,AC,66.51186406284567,7.577387100633355,0.00016379020658052575,1178.0,True,1178.0,3688.852527927891,39.99999999999999,4.877884515512041,164.83285602201116,1.0,,380.0,0.000460608476889513,5.247497992128362e-05,1178.000000001705,DE
156,12,5,AC,66.51186406274942,7.577387100622389,0.00016379020658076278,1178.0,True,1178.0,3688.852527927891,39.99999999999999,4.877884515512041,164.83285602201116,1.0,,380.0,0.00046060847688884644,5.247497992120768e-05,1178.0000000034097,DE
157,12,5,AC,66.51186406274944,7.577387100622393,0.0001637902065807628,1178.0,True,1178.0,3688.852527927891,39.99999999999999,4.877884515512041,164.83285602201116,1.0,,380.0,0.00046060847688884655,5.247497992120771e-05,1178.0000000034092,DE
158,12,5,AC,66.51186406284567,7.577387100633355,0.00016379020658052575,1178.0,True,1178.0,3688.852527927891,39.99999999999999,4.877884515512041,164.83285602201116,1.0,,380.0,0.000460608476889513,5.247497992128362e-05,1178.000000001705,DE
159,12,5,AC,66.51186406290986,7.5773871006406655,0.00016379020658036778,1178.0,True,1178.0,3688.852527927891,39.99999999999999,4.877884515512041,164.83285602201116,1.0,,380.0,0.00046060847688995753,5.247497992133425e-05,1178.0000000005684,DE
160,12,5,AC,66.51186406290986,7.5773871006406655,0.00016379020658036778,1178.0,True,1178.0,3688.852527927891,39.99999999999999,4.877884515512041,164.83285602201116,1.0,,380.0,0.00046060847688995753,5.247497992133425e-05,1178.0000000005684,DE
