name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,type,efficiency,p_nom_min,p_min_pu,marginal_cost,p_nom_opt,country,build_year,lifetime,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_mod,marginal_cost_quadratic,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_start_up,ramp_limit_shut_down
0,eGon2035,0,42664,dsm,365.22235420916206,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,365.22235420916206,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
1,eGon2035,0,48700,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,2.1160557031185074e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
2,eGon2035,0,52042,rural_heat_pump,3159.7684412343287,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3159.7684412343287,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
3,eGon2035,0,69929,BEV_charger,5371.374979764223,False,inf,0.0,0.0,,0.9000000000000001,0.0,0.0,0.0,5371.374979764223,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
4,eGon2035,0,70812,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,2.221839643700865e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
5,eGon2035,0,70822,central_heat_pump,8.11657181250032,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,8.11657181250032,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
6,eGon2035,0,70822,central_resistive_heater,14.800535649825676,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,14.800535649825676,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
7,eGon2035,0,70827,central_heat_pump,1.584932339691605,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.584932339691605,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
8,eGon2035,0,70827,central_resistive_heater,3.381852528356746,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3.381852528356746,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
9,eGon2035,1,42708,dsm,161.71865762765782,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,161.71865762765782,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
10,eGon2035,1,48718,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,2.05877895777882e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
11,eGon2035,1,50808,central_heat_pump,1.4129549718397316,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.4129549718397316,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
12,eGon2035,1,50808,central_resistive_heater,1.83421570005984,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.83421570005984,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
13,eGon2035,1,52074,rural_heat_pump,1535.9060998265397,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1535.9060998265397,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
14,eGon2035,1,70292,BEV_charger,2568.179854929447,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,2568.179854929447,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
15,eGon2035,1,70812,power_to_H2,0.0,True,inf,27.453818651332433,0.0,,0.7,0.0,0.0,0.0,2.014966640770701e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
16,eGon2035,1,70818,central_heat_pump,37.209915378922425,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,37.209915378922425,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
17,eGon2035,1,70818,central_resistive_heater,24.496692362775967,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,24.496692362775967,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
18,eGon2035,10,42528,dsm,278.7699941198027,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,278.7699941198027,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
19,eGon2035,10,43788,DC,600.0,True,2400.0,375.69054191106835,1019.3252418801411,,1.0,600.0,-1.0,0.0,600.0000000000448,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
20,eGon2035,10,48695,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,2.1215304266872486e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
21,eGon2035,10,51841,central_heat_pump,1.0481979662387282,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.0481979662387282,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
22,eGon2035,10,51841,central_resistive_heater,1.4130513814471992,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.4130513814471992,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
23,eGon2035,10,52043,rural_heat_pump,2222.6934228253717,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2222.6934228253717,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
24,eGon2035,10,69924,BEV_charger,3910.550163716078,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,3910.550163716078,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
25,eGon2035,10,70812,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,2.2466811619010184e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
26,eGon2035,10,70826,central_heat_pump,34.17728680564908,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,34.17728680564908,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
27,eGon2035,10,70826,central_resistive_heater,39.957610736469334,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,39.957610736469334,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
28,eGon2035,11,43744,dsm,1068.057259479387,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1068.057259479387,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
29,eGon2035,11,52069,rural_heat_pump,5025.375241432294,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,5025.375241432294,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
30,eGon2035,11,69931,BEV_charger,9265.293284237385,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,9265.293284237385,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
31,eGon2035,11,70812,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,1.9680069113396126e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
32,eGon2035,11,70817,central_heat_pump,123.2201035891643,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,123.2201035891643,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
33,eGon2035,11,70817,central_resistive_heater,115.98653411195465,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,115.98653411195465,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
34,eGon2035,12,43544,dsm,782.864404901083,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,782.864404901083,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
35,eGon2035,12,48697,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,2.078553789203435e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
36,eGon2035,12,52041,rural_heat_pump,5356.270366588951,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,5356.270366588951,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
37,eGon2035,12,69925,BEV_charger,9901.309492647648,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,9901.309492647648,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
38,eGon2035,12,70812,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,2.066303943243397e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
39,eGon2035,12,70821,central_heat_pump,214.42758490394272,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,214.42758490394272,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
40,eGon2035,12,70821,central_resistive_heater,238.7741633709262,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,238.7741633709262,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
41,eGon2035,12,70827,central_heat_pump,10.86857209129434,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,10.86857209129434,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
42,eGon2035,12,70827,central_resistive_heater,15.086076340216607,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,15.086076340216607,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
43,eGon2035,13,43542,dsm,500.72082215752454,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,500.72082215752454,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
44,eGon2035,13,52052,rural_heat_pump,2560.73251327933,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2560.73251327933,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
45,eGon2035,13,69920,BEV_charger,5189.7908291220665,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,5189.7908291220665,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
46,eGon2035,13,70812,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,1.959523511448197e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
47,eGon2035,13,70813,central_heat_pump,29.469154377995906,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,29.469154377995906,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
48,eGon2035,13,70813,central_resistive_heater,15.544002473994775,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,15.544002473994775,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
49,eGon2035,13,70816,central_heat_pump,63.06647299762646,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,63.06647299762646,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
50,eGon2035,13,70816,central_resistive_heater,83.54913033860684,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,83.54913033860684,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
51,eGon2035,14,42704,dsm,53.81107061792041,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,53.81107061792041,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
52,eGon2035,14,48707,power_to_H2,0.0,True,inf,27.453818651332433,0.0,,0.7,0.0,0.0,0.0,2.2305668558135845e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
53,eGon2035,14,52084,rural_heat_pump,469.86255300705204,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,469.86255300705204,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
54,eGon2035,14,70310,BEV_charger,824.698548913002,False,inf,0.0,0.0,,0.8999999999999999,0.0,0.0,0.0,824.698548913002,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
55,eGon2035,14,70812,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.6999999999999998,0.0,0.0,0.0,10588.7575868573,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
56,eGon2035,14,70830,central_heat_pump,2.6511536468868977,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.6511536468868977,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
57,eGon2035,14,70830,central_resistive_heater,0.522020698263732,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.522020698263732,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
58,eGon2035,15,41544,dsm,211.56623389632657,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,211.56623389632657,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
59,eGon2035,15,48717,power_to_H2,0.0,True,inf,27.453818651332433,0.0,,0.7,0.0,0.0,0.0,2.067175403020805e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
60,eGon2035,15,50808,central_heat_pump,1.3332521411373752,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.3332521411373752,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
61,eGon2035,15,50808,central_resistive_heater,1.730750135815337,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.730750135815337,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
62,eGon2035,15,50920,central_heat_pump,23.705993401170737,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,23.705993401170737,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
63,eGon2035,15,50920,central_resistive_heater,30.21762503438787,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,30.21762503438787,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
64,eGon2035,15,52059,rural_heat_pump,1796.3391229124031,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1796.3391229124031,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
65,eGon2035,15,69914,BEV_charger,3096.677882194519,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,3096.677882194519,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
66,eGon2035,15,70812,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,2.0342667338038483e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
67,eGon2035,15,70820,central_heat_pump,72.39099887865159,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,72.39099887865159,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
68,eGon2035,15,70820,central_resistive_heater,67.3384547219124,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,67.3384547219124,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
69,eGon2035,2,41288,dsm,344.7020777733229,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,344.7020777733229,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
70,eGon2035,2,52055,rural_heat_pump,2592.49855613704,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2592.49855613704,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
71,eGon2035,2,70058,BEV_charger,4918.116695523262,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,4918.116695523262,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
72,eGon2035,2,70812,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.6999999999999998,0.0,0.0,0.0,1.9424798297674203e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
73,eGon2035,2,70814,central_heat_pump,76.22465190988149,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,76.22465190988149,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
74,eGon2035,2,70814,central_resistive_heater,65.86162529625805,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,65.86162529625805,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
75,eGon2035,3,43546,dsm,430.2254853075365,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,430.2254853075365,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
76,eGon2035,3,48653,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,2.0759131813545453e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
77,eGon2035,3,50920,central_heat_pump,0.7982417839447294,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.7982417839447294,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
78,eGon2035,3,50920,central_resistive_heater,1.0175051728830506,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.0175051728830506,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
79,eGon2035,3,52058,rural_heat_pump,2186.1401217719454,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2186.1401217719454,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
80,eGon2035,3,69915,BEV_charger,4154.935341089964,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,4154.935341089964,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
81,eGon2035,3,70812,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,2.056543782821457e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
82,eGon2035,3,70824,central_heat_pump,235.4050781274521,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,235.4050781274521,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
83,eGon2035,3,70824,central_resistive_heater,275.2894517586115,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,275.2894517586115,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
84,eGon2035,4,41530,dsm,248.1226045982324,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,248.1226045982324,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
85,eGon2035,4,48763,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,2.1638537812365014e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
86,eGon2035,4,51841,central_heat_pump,50.68343560152844,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,50.68343560152844,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
87,eGon2035,4,51841,central_resistive_heater,68.32516471122285,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,68.32516471122285,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
88,eGon2035,4,52061,rural_heat_pump,1337.5807429532654,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1337.5807429532654,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
89,eGon2035,4,70304,BEV_charger,2738.422167122364,False,inf,0.0,0.0,,0.9000000000000001,0.0,0.0,0.0,2738.422167122364,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
90,eGon2035,4,70812,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,0.7,0.0,0.0,0.0,2.705988969615245e-09,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
91,eGon2035,4,70832,central_heat_pump,25.23211123927072,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,25.23211123927072,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
92,eGon2035,4,70832,central_resistive_heater,23.43152113167095,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,23.43152113167095,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
93,eGon2035,43776,43783,DC,0.0,True,0.0,51.959275399534754,542.4840827461112,,1.0,0.0,-1.0,0.010608893260563735,0.0,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
94,eGon2035,43779,43780,DC,600.0,True,2400.0,24.18709961172756,168.37927618101847,,1.0,600.0,-1.0,0.00910228999189938,2386.379670911182,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
95,eGon2035,43779,43783,DC,0.0,True,0.0,147.62949391918232,810.1641263072428,,1.0,0.0,-1.0,0.010383478690140533,0.0,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
96,eGon2035,43779,43785,DC,0.0,True,0.0,69.90401873991843,485.2908958318637,,1.0,0.0,-1.0,0.010988884892469955,0.0,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
97,eGon2035,43779,43786,DC,940.0,True,3760.0,65.7274106917242,558.5259724769619,,1.0,940.0,-1.0,0.009122941939948524,940.0000000003997,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
98,eGon2035,43779,43788,DC,850.0,True,3400.0,56.65443301445535,705.9106058086279,,1.0,850.0,-1.0,0.010534828551279539,850.0000000005109,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
99,eGon2035,43780,6,DC,600.0,True,2400.0,134.93976129876185,299.1893917994603,,1.0,600.0,-1.0,0.0,600.0000000001564,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
100,eGon2035,43781,43783,DC,2000.0,True,8000.0,65.92422316760083,807.1998278940348,,1.0,2000.0,-1.0,0.010065272946990302,7999.9999999999345,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
101,eGon2035,43782,43783,DC,500.0,True,2000.0,32.646359956367924,310.4723882783535,,1.0,500.0,-1.0,0.010246461947654868,500.0000000005096,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
102,eGon2035,43783,43785,DC,1000.0,True,4000.0,67.04909458919701,515.4257544954448,,1.0,1000.0,-1.0,0.01051664063156824,1000.0000000002485,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
103,eGon2035,43783,43786,DC,0.0,True,0.0,132.5887056977383,1065.0735400123956,,1.0,0.0,-1.0,0.009320031688580132,0.0,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
104,eGon2035,43785,43786,DC,700.0,True,2800.0,131.12466343180392,974.5374824832013,,1.0,700.0,-1.0,0.00917766700484962,2799.999999999963,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
105,eGon2035,43787,43788,DC,600.0,True,2400.0,84.96407251884648,1030.389406833859,,1.0,600.0,-1.0,0.01026030450633768,600.0000000004989,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
106,eGon2035,48639,43775,OCGT,5998.4523758690475,False,inf,0.0,0.0,,0.42,0.0,0.0,10.714285714285715,5998.4523758690475,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
107,eGon2035,48639,48641,CH4,27125.0,False,inf,0.0,415.62221327154276,,1.0,0.0,-1.0,0.0,27125.0,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
108,eGon2035,48639,48642,CH4,16785.0,False,inf,0.0,281.7514401453481,,1.0,0.0,-1.0,0.0,16785.0,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
109,eGon2035,48639,70798,CH4,38766.66666666662,False,inf,0.0,148.01958530257164,,1.0,0.0,-1.0,0.0,38766.66666666662,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
110,eGon2035,48640,43776,OCGT,20680.000029833333,False,inf,0.0,0.0,,0.42,0.0,0.0,10.714285714285715,20680.000029833333,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
111,eGon2035,48640,48644,CH4,42708.3333333333,False,inf,0.0,453.73185086841903,,1.0,0.0,-1.0,0.0,42708.3333333333,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
112,eGon2035,48640,48645,CH4,60629.1666666667,False,inf,0.0,852.7217996254446,,1.0,0.0,-1.0,0.0,60629.1666666667,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
113,eGon2035,48640,48646,CH4,2033.33333333333,False,inf,0.0,151.7476169130087,,1.0,0.0,-1.0,0.0,2033.33333333333,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
114,eGon2035,48640,48647,CH4,71159.6578333333,False,inf,0.0,188.68558083512778,,1.0,0.0,-1.0,0.0,71159.6578333333,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
115,eGon2035,48640,48648,CH4,20333.3333333333,False,inf,0.0,1162.1924417440246,,1.0,0.0,-1.0,0.0,20333.3333333333,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
116,eGon2035,48640,70798,CH4,30337.5,False,inf,0.0,99.12164782399903,,1.0,0.0,-1.0,0.0,30337.5,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
117,eGon2035,48641,43777,OCGT,585.7142947619047,False,inf,0.0,0.0,,0.42,0.0,0.0,10.714285714285715,585.7142947619047,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
118,eGon2035,48641,48644,CH4,20115.3704583333,False,inf,0.0,384.404341111123,,1.0,0.0,-1.0,0.0,20115.3704583333,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
119,eGon2035,48641,70798,CH4,22904.70758333334,False,inf,0.0,104.17335296430151,,1.0,0.0,-1.0,0.0,22904.70758333334,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
120,eGon2035,48642,43778,OCGT,3213.5714304047615,False,inf,0.0,0.0,,0.42,0.0,0.0,10.714285714285715,3213.5714304047615,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
121,eGon2035,48642,48649,CH4,16679.1666666667,False,inf,0.0,321.7396762680511,,1.0,0.0,-1.0,0.0,16679.1666666667,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
122,eGon2035,48642,70798,CH4,164148.5125,False,inf,0.0,175.97465866498237,,1.0,0.0,-1.0,0.0,164148.5125,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
123,eGon2035,48643,43779,OCGT,1023.8095238095239,False,inf,0.0,0.0,,0.42,0.0,0.0,10.714285714285715,1023.8095238095239,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
124,eGon2035,48643,43780,OCGT,1238.095238095238,False,inf,0.0,0.0,,0.42,0.0,0.0,10.714285714285715,1238.095238095238,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
125,eGon2035,48643,48649,CH4,16579.1666666667,False,inf,0.0,776.3146853020132,,1.0,0.0,-1.0,0.0,16579.1666666667,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
126,eGon2035,48643,48650,CH4,27125.0,False,inf,0.0,705.9106058086279,,1.0,0.0,-1.0,0.0,27125.0,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
127,eGon2035,48643,70798,CH4,5325.0,False,inf,0.0,181.69528358037758,,1.0,0.0,-1.0,0.0,5325.0,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
128,eGon2035,48644,43781,OCGT,16826.190475357147,False,inf,0.0,0.0,,0.42,0.0,0.0,10.714285714285715,16826.190475357147,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
129,eGon2035,48644,48648,CH4,24583.3333333333,False,inf,0.0,1614.2552457929926,,1.0,0.0,-1.0,0.0,24583.3333333333,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
130,eGon2035,48644,70798,CH4,51666.6666666667,False,inf,0.0,390.76494139099196,,1.0,0.0,-1.0,0.0,51666.6666666667,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
131,eGon2035,48645,43782,OCGT,3602.3809526190475,False,inf,0.0,0.0,,0.42,0.0,0.0,10.714285714285715,3602.3809526190475,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
132,eGon2035,48645,43783,OCGT,88505.00009047618,False,inf,0.0,0.0,,0.42,0.0,0.0,10.714285714285715,88505.00009047618,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
133,eGon2035,48645,48647,CH4,20583.3333333333,False,inf,0.0,810.1198420750754,,1.0,0.0,-1.0,0.0,20583.3333333333,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
134,eGon2035,48645,48648,CH4,62462.5,False,inf,0.0,1113.888061977508,,1.0,0.0,-1.0,0.0,62462.5,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
135,eGon2035,48646,70798,CH4,1600.0,False,inf,0.0,28.219090250836476,,1.0,0.0,-1.0,0.0,1600.0,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
136,eGon2035,48647,43785,OCGT,22131.666662738095,False,inf,0.0,0.0,,0.42,0.0,0.0,10.714285714285715,22131.666662738095,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
137,eGon2035,48647,48648,CH4,40152.4166666667,False,inf,0.0,974.5374824832013,,1.0,0.0,-1.0,0.0,40152.4166666667,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
